p130101,p130107,p130110,p130350,p131642
2,55,5,911.0,90.0
2,31,7,315.0,160.0
1,30,6,825.0,250.0
2,53,4,911.0,40.0
1,27,7,441.0,220.0
2,74,2,911.0,50.0
2,50,4,754.0,100.0
1,29,7,316.0,140.0
2,33,7,143.0,260.0
1,71,5,912.0,80.0
1,40,7,234.0,350.0
1,47,5,942.0,64.0
2,44,5,422.0,150.0
1,34,5,733.0,200.0
1,47,5,721.0,300.0
2,32,6,315.0,150.0
2,48,5,512.0,150.0
1,60,7,316.0,250.0
1,77,3,914.0,20.0
1,56,3,630.0,150.0
1,40,5,821.0,160.0
2,53,4,521.0,60.0
2,33,5,512.0,150.0
2,31,6,521.0,150.0
1,62,5,831.0,150.0
2,34,7,311.0,160.0
1,32,7,826.0,180.0
2,67,3,911.0,40.0
2,62,3,920.0,45.0
1,62,4,712.0,80.0
2,30,7,132.0,320.0
1,27,7,251.0,100.0
1,55,4,733.0,200.0
1,28,7,132.0,250.0
2,46,6,144.0,250.0
1,46,7,511.0,350.0
2,60,3,930.0,70.0
1,38,5,842.0,300.0
1,37,5,842.0,180.0
1,50,5,941.0,130.0
1,42,5,511.0,180.0
1,42,5,713.0,200.0
1,36,5,731.0,250.0
1,55,5,731.0,250.0
2,53,4,822.0,100.0
1,27,6,132.0,200.0
2,25,6,271.0,136.0
2,26,7,412.0,150.0
1,44,7,313.0,270.0
1,38,7,441.0,350.0
2,49,4,753.0,80.0
1,26,5,713.0,210.0
1,29,5,120.0,120.0
2,21,5,512.0,50.0
2,20,5,512.0,50.0
2,69,5,912.0,50.0
1,30,7,120.0,260.0
2,26,5,412.0,150.0
2,51,4,911.0,100.0
2,68,3,920.0,80.0
1,39,7,315.0,400.0
1,53,5,941.0,40.0
2,76,2,915.0,60.0
1,39,5,444.0,185.0
2,25,6,512.0,100.0
1,41,5,415.0,150.0
1,54,4,713.0,96.0
2,53,4,826.0,130.0
1,27,7,317.0,120.0
1,41,5,731.0,150.0
1,38,5,731.0,230.0
1,53,4,911.0,110.0
2,50,3,911.0,75.0
2,24,5,753.0,80.0
1,50,4,754.0,160.0
2,50,3,422.0,175.0
1,42,6,714.0,300.0
2,38,5,512.0,110.0
1,51,5,753.0,280.0
2,45,5,911.0,40.0
1,56,4,712.0,80.0
2,53,4,753.0,70.0
1,30,6,713.0,272.0
1,61,4,316.0,150.0
2,59,4,411.0,60.0
2,31,7,132.0,200.0
1,29,7,522.0,200.0
2,58,3,911.0,48.0
1,36,6,262.0,320.0
2,31,6,322.0,150.0
2,29,6,156.0,60.0
1,48,5,941.0,120.0
1,42,5,316.0,260.0
2,41,5,422.0,120.0
2,53,4,911.0,80.0
1,31,5,316.0,250.0
1,60,5,262.0,180.0
1,58,4,722.0,250.0
1,51,5,842.0,200.0
2,51,4,422.0,60.0
2,26,7,314.0,130.0
1,34,7,311.0,180.0
2,47,5,241.0,120.0
1,36,6,131.0,330.0
1,44,5,721.0,96.0
2,42,5,315.0,110.0
1,29,7,132.0,430.0
1,27,7,422.0,220.0
2,43,5,512.0,100.0
1,55,3,712.0,120.0
2,53,3,753.0,84.0
1,36,7,312.0,400.0
1,37,7,316.0,420.0
1,60,8,152.0,500.0
1,33,7,237.0,240.0
1,30,6,511.0,240.0
1,57,5,912.0,100.0
2,31,7,315.0,250.0
1,29,7,712.0,290.0
1,30,6,317.0,250.0
2,26,7,282.0,140.0
1,34,7,316.0,300.0
1,32,7,315.0,455.0
1,35,7,512.0,250.0
2,52,5,911.0,30.0
1,38,7,316.0,270.0
1,56,5,316.0,250.0
2,28,7,323.0,150.0
2,30,7,120.0,120.0
1,28,6,733.0,130.0
1,39,5,829.0,220.0
1,37,6,831.0,300.0
1,56,4,842.0,200.0
1,50,6,316.0,350.0
2,48,5,911.0,40.0
1,54,7,314.0,350.0
1,55,5,712.0,100.0
1,33,7,512.0,200.0
2,35,5,315.0,350.0
1,33,7,132.0,150.0
1,31,6,713.0,100.0
1,42,5,842.0,170.0
2,19,5,241.0,80.0
2,49,3,911.0,100.0
1,39,7,441.0,360.0
2,61,3,941.0,100.0
1,20,5,829.0,100.0
1,50,3,821.0,60.0
2,29,5,415.0,80.0
1,27,5,911.0,70.0
2,53,3,941.0,40.0
2,28,6,317.0,104.0
1,27,5,913.0,100.0
1,48,5,843.0,400.0
2,56,3,930.0,80.0
1,30,7,316.0,200.0
1,29,5,829.0,240.0
1,40,6,829.0,130.0
2,40,4,826.0,160.0
1,42,5,731.0,200.0
1,52,5,823.0,370.0
2,46,4,753.0,80.0
1,51,3,713.0,160.0
2,46,3,713.0,56.0
2,26,6,311.0,120.0
1,41,5,713.0,170.0
2,44,5,422.0,70.0
1,45,5,731.0,250.0
2,44,5,421.0,110.0
1,47,6,441.0,330.0
1,50,7,313.0,320.0
2,46,6,421.0,86.0
1,46,5,733.0,360.0
2,41,5,422.0,70.0
1,41,7,322.0,320.0
1,65,5,712.0,200.0
1,28,6,511.0,190.0
2,26,5,315.0,140.0
1,58,5,822.0,200.0
1,28,6,183.0,130.0
1,26,6,831.0,180.0
1,30,7,132.0,420.0
2,25,6,292.0,100.0
2,62,5,914.0,75.0
1,38,6,825.0,230.0
1,32,7,156.0,300.0
1,60,4,912.0,100.0
2,60,3,421.0,54.0
1,62,4,311.0,150.0
2,26,7,317.0,110.0
2,56,3,826.0,130.0
2,30,5,412.0,150.0
2,25,7,156.0,130.0
1,57,5,712.0,84.0
1,55,5,713.0,264.0
2,27,6,271.0,120.0
2,23,5,412.0,180.0
1,19,7,422.0,85.0
1,36,6,821.0,190.0
1,65,4,912.0,97.0
1,40,5,262.0,220.0
2,40,5,911.0,108.0
1,38,4,842.0,150.0
1,49,9,311.0,430.0
2,43,7,312.0,325.0
2,48,5,512.0,100.0
2,37,7,322.0,332.0
1,51,3,733.0,250.0
2,47,4,421.0,150.0
2,50,4,930.0,130.0
1,38,6,733.0,200.0
1,36,6,911.0,100.0
2,22,7,422.0,100.0
2,50,4,422.0,80.0
2,23,4,315.0,90.0
1,62,3,912.0,96.0
1,31,6,732.0,72.0
1,29,6,721.0,210.0
1,40,5,829.0,345.0
2,52,4,821.0,140.0
2,43,5,512.0,110.0
1,41,5,713.0,300.0
1,28,6,842.0,200.0
1,62,4,912.0,100.0
2,35,5,315.0,95.0
1,33,6,713.0,179.0
1,66,3,941.0,30.0
1,49,4,242.0,110.0
1,66,4,912.0,110.0
1,34,6,821.0,190.0
2,62,4,421.0,80.0
1,33,6,941.0,180.0
1,41,4,741.0,60.0
2,29,7,311.0,200.0
2,25,7,143.0,90.0
1,54,5,236.0,197.0
1,28,7,132.0,367.0
2,63,5,262.0,400.0
1,24,7,980.0,154.0
1,43,5,751.0,290.0
2,32,7,316.0,145.0
1,40,8,151.0,350.0
2,26,7,322.0,130.0
1,59,7,23.0,500.0
2,51,8,153.0,400.0
1,67,5,826.0,150.0
2,36,6,513.0,400.0
2,34,7,312.0,500.0
1,28,7,262.0,200.0
1,55,8,816.0,800.0
1,58,5,161.0,390.0
1,30,6,314.0,250.0
2,27,7,315.0,300.0
1,52,4,721.0,180.0
1,35,5,721.0,120.0
1,67,4,912.0,70.0
1,34,7,23.0,360.0
1,56,4,821.0,250.0
2,27,7,317.0,130.0
2,25,7,156.0,180.0
2,67,3,911.0,60.0
1,36,8,272.0,220.0
1,48,5,721.0,326.0
2,40,5,422.0,75.0
2,34,5,415.0,170.0
1,54,3,731.0,294.0
1,46,7,941.0,200.0
2,50,4,421.0,120.0
1,50,5,914.0,250.0
1,38,6,842.0,150.0
2,36,6,271.0,130.0
1,32,8,113.0,180.0
1,51,5,842.0,150.0
2,51,4,751.0,90.0
1,46,5,942.0,100.0
1,55,4,941.0,180.0
2,54,3,421.0,90.0
1,27,5,721.0,180.0
1,39,4,262.0,200.0
1,48,4,713.0,150.0
2,46,5,512.0,75.0
2,23,7,323.0,130.0
1,56,4,842.0,200.0
1,29,7,831.0,400.0
2,59,3,930.0,50.0
1,43,5,930.0,290.0
1,32,7,156.0,200.0
1,29,6,237.0,190.0
1,38,6,132.0,300.0
1,60,5,712.0,200.0
2,38,5,812.0,60.0
2,29,6,145.0,130.0
1,29,6,842.0,150.0
1,60,5,823.0,120.0
2,57,3,421.0,120.0
1,31,8,132.0,380.0
1,47,5,842.0,240.0
1,50,3,842.0,200.0
2,50,7,144.0,180.0
1,27,5,843.0,200.0
1,27,6,831.0,100.0
1,25,5,512.0,170.0
1,40,5,821.0,250.0
1,63,5,912.0,80.0
2,28,7,431.0,200.0
1,56,5,712.0,150.0
1,32,6,713.0,250.0
1,52,5,812.0,250.0
2,29,7,512.0,120.0
1,33,8,132.0,344.0
2,44,5,930.0,100.0
1,41,6,712.0,250.0
1,41,5,821.0,230.0
2,52,4,911.0,80.0
2,56,4,911.0,120.0
2,31,6,315.0,270.0
2,29,6,315.0,155.0
2,65,3,832.0,115.0
1,57,4,721.0,238.0
2,48,4,813.0,63.0
1,62,4,812.0,200.0
1,32,6,311.0,283.0
2,29,7,154.0,180.0
1,28,7,511.0,270.0
1,26,7,132.0,150.0
1,48,5,712.0,250.0
2,44,5,512.0,96.0
1,48,5,712.0,230.0
2,48,5,753.0,92.0
1,50,3,843.0,190.0
1,60,5,733.0,200.0
1,34,7,262.0,250.0
2,31,6,512.0,200.0
1,37,7,293.0,206.0
2,34,7,313.0,190.0
1,48,8,23.0,600.0
2,44,7,313.0,350.0
1,46,7,132.0,250.0
2,42,6,143.0,450.0
1,53,7,733.0,500.0
1,30,7,262.0,380.0
1,46,7,262.0,530.0
2,24,7,317.0,130.0
1,53,5,842.0,500.0
1,28,7,183.0,135.0
2,53,7,152.0,420.0
1,33,8,312.0,500.0
1,49,8,315.0,345.0
1,60,4,842.0,100.0
2,54,4,911.0,138.0
1,30,7,315.0,475.0
2,28,7,272.0,90.0
1,38,7,513.0,200.0
2,31,8,145.0,170.0
1,54,5,844.0,300.0
2,50,4,911.0,45.0
2,57,5,911.0,66.0
1,33,7,311.0,170.0
1,31,7,120.0,270.0
1,29,6,232.0,240.0
2,31,7,313.0,180.0
1,46,5,941.0,200.0
2,44,4,911.0,84.0
1,62,4,311.0,160.0
2,56,3,754.0,90.0
1,48,5,322.0,200.0
1,55,4,316.0,190.0
2,31,5,241.0,115.0
1,28,5,831.0,120.0
1,38,4,930.0,170.0
2,38,3,411.0,60.0
1,45,5,721.0,200.0
2,44,5,753.0,60.0
1,52,4,941.0,76.0
1,46,8,152.0,300.0
2,42,5,271.0,100.0
1,57,5,842.0,300.0
2,49,5,143.0,200.0
2,26,7,252.0,40.0
1,38,5,826.0,190.0
1,41,5,315.0,220.0
1,38,5,713.0,200.0
1,38,7,313.0,250.0
2,45,5,313.0,300.0
1,46,7,443.0,280.0
2,42,5,237.0,180.0
1,45,7,313.0,500.0
2,45,6,143.0,120.0
2,47,5,321.0,120.0
1,58,3,941.0,100.0
1,27,5,826.0,160.0
1,56,4,941.0,150.0
1,30,5,237.0,197.0
1,37,6,314.0,220.0
1,34,6,731.0,170.0
1,33,7,313.0,220.0
2,59,4,911.0,100.0
1,35,7,120.0,330.0
2,36,6,411.0,100.0
2,66,3,911.0,60.0
1,40,5,731.0,180.0
1,34,7,316.0,280.0
1,37,6,321.0,120.0
1,43,7,23.0,400.0
2,40,5,316.0,100.0
1,31,7,220.0,240.0
1,37,6,732.0,250.0
2,71,4,920.0,60.0
1,34,7,829.0,245.0
2,34,7,172.0,270.0
1,32,7,292.0,200.0
1,54,5,831.0,300.0
2,52,4,753.0,100.0
2,26,8,152.0,245.0
1,53,5,842.0,190.0
2,48,4,411.0,100.0
1,34,6,316.0,232.0
1,63,4,712.0,100.0
2,62,4,911.0,100.0
2,43,7,152.0,420.0
1,66,4,912.0,100.0
1,38,7,316.0,380.0
1,61,5,842.0,60.0
1,63,7,311.0,90.0
1,31,7,826.0,500.0
2,34,7,312.0,180.0
1,33,7,441.0,235.0
1,62,3,713.0,150.0
1,36,5,980.0,230.0
2,33,6,154.0,90.0
2,34,5,826.0,138.0
2,31,5,823.0,190.0
1,28,5,511.0,120.0
2,35,7,316.0,300.0
2,40,5,821.0,165.0
1,63,4,712.0,200.0
1,37,6,441.0,330.0
1,32,6,821.0,150.0
1,31,6,311.0,257.0
1,67,4,920.0,20.0
2,64,3,920.0,20.0
1,51,4,842.0,300.0
2,32,6,512.0,150.0
1,29,6,120.0,80.0
1,42,7,314.0,400.0
1,56,4,842.0,100.0
2,54,3,911.0,50.0
1,21,5,930.0,120.0
2,49,3,914.0,50.0
2,47,6,412.0,100.0
1,25,7,317.0,147.0
1,62,4,941.0,85.0
2,61,3,911.0,50.0
1,35,6,941.0,140.0
2,69,3,914.0,20.0
1,34,6,913.0,190.0
1,57,5,732.0,190.0
1,28,7,235.0,100.0
1,27,6,733.0,180.0
2,47,4,512.0,60.0
1,20,6,134.0,120.0
1,42,7,262.0,180.0
1,59,7,237.0,150.0
2,56,6,153.0,285.0
1,31,7,152.0,250.0
1,41,7,913.0,200.0
2,41,5,23.0,185.0
1,51,5,812.0,200.0
2,51,5,753.0,100.0
1,26,7,422.0,230.0
1,35,7,131.0,300.0
1,72,3,941.0,70.0
1,38,6,262.0,80.0
1,62,3,714.0,130.0
1,30,6,821.0,180.0
1,50,4,941.0,112.0
2,45,5,915.0,100.0
2,70,3,920.0,30.0
1,36,6,831.0,220.0
2,38,5,412.0,150.0
1,49,7,132.0,300.0
1,39,7,321.0,330.0
1,52,7,513.0,30.0
1,23,7,421.0,140.0
2,33,5,753.0,35.0
1,46,5,721.0,300.0
1,48,5,826.0,200.0
2,55,3,421.0,100.0
1,59,5,843.0,150.0
2,57,4,422.0,60.0
2,32,7,291.0,250.0
1,40,8,272.0,120.0
2,40,6,252.0,90.0
1,48,5,291.0,220.0
2,65,2,914.0,50.0
1,55,5,236.0,287.0
2,31,6,315.0,250.0
1,42,4,312.0,150.0
2,43,5,930.0,70.0
1,74,5,914.0,20.0
1,39,6,712.0,260.0
1,36,6,315.0,247.0
1,51,6,511.0,350.0
2,59,5,751.0,80.0
1,72,4,914.0,20.0
1,60,5,262.0,100.0
1,31,7,829.0,160.0
2,29,7,315.0,160.0
1,40,5,821.0,180.0
1,45,7,713.0,222.0
1,40,6,314.0,270.0
1,36,6,421.0,200.0
1,34,6,511.0,240.0
1,35,5,829.0,150.0
1,70,5,914.0,20.0
2,37,7,252.0,150.0
1,30,6,721.0,200.0
1,49,4,721.0,230.0
2,49,4,930.0,95.0
1,25,6,120.0,150.0
1,40,7,312.0,600.0
1,45,5,744.0,200.0
2,40,5,930.0,100.0
1,30,5,913.0,110.0
1,40,6,311.0,300.0
2,40,7,143.0,200.0
1,30,7,316.0,200.0
2,53,3,411.0,100.0
1,51,4,842.0,190.0
1,61,3,821.0,300.0
2,53,3,826.0,93.0
2,30,6,234.0,150.0
1,28,8,133.0,200.0
1,55,4,912.0,160.0
2,51,4,911.0,60.0
2,25,6,241.0,170.0
1,37,7,235.0,240.0
2,39,5,315.0,250.0
2,37,6,313.0,150.0
1,35,5,842.0,90.0
1,33,6,262.0,200.0
1,41,7,620.0,100.0
2,41,7,156.0,30.0
1,47,7,231.0,300.0
2,45,5,753.0,70.0
1,73,4,914.0,20.0
2,36,5,753.0,160.0
1,59,4,212.0,60.0
2,29,7,152.0,230.0
2,39,5,832.0,35.0
1,60,3,721.0,120.0
1,25,6,512.0,180.0
2,62,5,282.0,75.0
1,28,6,316.0,250.0
1,40,7,311.0,250.0
1,47,5,316.0,300.0
1,28,7,152.0,320.0
1,34,7,831.0,250.0
1,37,7,131.0,320.0
1,52,4,842.0,140.0
2,50,4,753.0,125.0
1,25,7,132.0,225.0
1,53,7,316.0,300.0
2,24,7,131.0,100.0
1,49,9,311.0,250.0
2,50,7,271.0,150.0
2,44,7,154.0,300.0
1,48,4,941.0,150.0
1,33,7,732.0,250.0
1,49,5,713.0,150.0
1,61,5,912.0,100.0
1,32,5,721.0,100.0
2,38,5,753.0,90.0
1,39,5,811.0,200.0
1,38,4,713.0,150.0
1,37,7,133.0,250.0
1,32,7,164.0,450.0
1,54,7,842.0,260.0
1,47,8,23.0,750.0
2,44,8,143.0,300.0
1,38,5,822.0,296.0
1,33,7,120.0,300.0
2,29,6,317.0,108.0
2,55,4,911.0,65.0
1,36,5,731.0,248.0
2,61,3,911.0,48.0
2,52,6,512.0,130.0
1,23,5,825.0,200.0
1,51,5,941.0,100.0
1,85,3,920.0,20.0
2,63,3,753.0,60.0
2,41,5,411.0,80.0
2,37,7,322.0,120.0
2,33,8,151.0,80.0
2,48,3,911.0,100.0
1,33,7,321.0,180.0
2,48,7,422.0,70.0
1,52,6,314.0,583.0
2,47,5,512.0,90.0
1,51,6,315.0,450.0
2,50,5,411.0,40.0
1,58,7,23.0,545.0
1,29,7,316.0,195.0
2,37,6,832.0,83.0
1,41,6,712.0,180.0
2,54,3,911.0,139.0
1,30,6,311.0,285.0
2,28,5,412.0,80.0
2,54,3,753.0,130.0
2,31,6,242.0,200.0
1,53,4,821.0,155.0
2,41,5,733.0,100.0
2,30,7,293.0,120.0
1,54,6,821.0,150.0
1,57,5,131.0,330.0
1,34,7,315.0,250.0
1,50,7,164.0,800.0
1,44,4,821.0,170.0
2,71,5,911.0,20.0
1,25,7,241.0,150.0
1,27,6,131.0,200.0
1,42,5,713.0,300.0
2,47,3,911.0,120.0
1,56,5,713.0,150.0
2,51,4,826.0,110.0
1,28,6,826.0,175.0
1,39,7,311.0,100.0
1,34,5,731.0,210.0
2,55,3,911.0,90.0
1,29,6,832.0,200.0
1,58,4,821.0,200.0
2,50,3,411.0,100.0
1,42,5,826.0,200.0
1,32,5,913.0,150.0
2,36,5,422.0,110.0
1,59,4,941.0,70.0
1,38,7,312.0,370.0
1,38,8,120.0,260.0
1,35,7,183.0,200.0
1,54,4,829.0,250.0
1,27,7,444.0,172.0
1,38,5,512.0,100.0
1,44,5,843.0,100.0
2,42,5,421.0,85.0
2,62,6,411.0,144.0
1,36,6,311.0,270.0
1,33,6,131.0,285.0
2,42,5,271.0,102.0
1,60,3,941.0,100.0
1,37,5,311.0,260.0
1,53,5,293.0,250.0
2,63,3,421.0,70.0
1,55,5,712.0,150.0
2,58,3,421.0,30.0
1,67,5,312.0,200.0
2,41,5,321.0,120.0
2,51,5,311.0,70.0
2,61,3,421.0,60.0
2,44,5,421.0,100.0
2,42,7,153.0,320.0
1,41,8,313.0,380.0
2,39,7,313.0,380.0
1,52,4,941.0,150.0
2,50,3,831.0,100.0
1,28,5,513.0,150.0
2,37,7,152.0,250.0
2,36,9,151.0,200.0
1,59,5,912.0,150.0
2,57,4,911.0,55.0
1,35,6,312.0,240.0
1,48,4,831.0,220.0
2,41,5,823.0,100.0
1,49,5,941.0,200.0
2,72,3,263.0,80.0
2,58,4,411.0,100.0
1,61,5,842.0,150.0
1,35,7,234.0,110.0
1,57,6,842.0,90.0
2,28,5,315.0,162.0
2,44,5,315.0,163.0
1,56,4,941.0,100.0
2,29,5,323.0,130.0
1,44,6,843.0,250.0
2,22,6,143.0,135.0
2,47,6,512.0,200.0
1,25,6,315.0,143.0
2,51,8,311.0,150.0
1,61,5,912.0,100.0
1,33,7,313.0,165.0
1,41,6,313.0,200.0
2,59,5,241.0,250.0
1,37,5,511.0,245.0
1,54,6,131.0,500.0
1,42,6,132.0,400.0
1,59,4,236.0,200.0
1,34,6,444.0,190.0
1,52,7,132.0,310.0
2,47,7,262.0,100.0
1,33,6,131.0,280.0
1,27,7,182.0,600.0
1,35,7,182.0,600.0
1,41,5,831.0,460.0
2,42,5,753.0,90.0
1,48,7,842.0,200.0
1,40,5,314.0,350.0
1,39,5,829.0,250.0
1,55,6,941.0,150.0
2,50,4,823.0,130.0
2,24,7,317.0,170.0
2,65,3,911.0,60.0
1,40,7,842.0,100.0
1,32,7,156.0,263.0
1,31,6,942.0,172.0
2,28,5,241.0,114.0
1,38,7,120.0,290.0
1,35,5,843.0,180.0
1,48,6,442.0,450.0
2,49,5,292.0,210.0
1,48,7,152.0,350.0
1,48,7,411.0,200.0
2,44,8,271.0,230.0
1,48,5,913.0,150.0
2,37,5,315.0,100.0
1,55,4,842.0,190.0
2,27,5,242.0,250.0
1,38,6,165.0,270.0
2,31,5,930.0,50.0
1,28,6,314.0,150.0
2,26,6,154.0,150.0
1,45,4,512.0,150.0
1,36,5,512.0,150.0
1,57,3,912.0,110.0
2,50,3,753.0,150.0
2,32,7,293.0,165.0
1,30,7,120.0,250.0
1,33,7,156.0,150.0
2,46,5,832.0,130.0
1,55,5,712.0,200.0
1,28,7,132.0,167.0
2,30,5,411.0,150.0
1,28,7,132.0,150.0
1,33,6,733.0,140.0
1,31,6,512.0,300.0
1,59,4,911.0,150.0
2,31,5,415.0,180.0
1,29,5,829.0,170.0
2,24,5,422.0,120.0
2,48,4,914.0,70.0
1,58,4,912.0,120.0
2,58,4,513.0,100.0
1,30,7,733.0,250.0
1,46,4,721.0,150.0
2,37,5,512.0,70.0
1,33,5,829.0,120.0
1,45,6,721.0,150.0
2,39,5,831.0,100.0
2,43,5,422.0,150.0
1,42,5,842.0,150.0
2,39,5,411.0,100.0
2,52,4,930.0,60.0
1,30,6,829.0,180.0
2,28,7,143.0,160.0
1,29,6,133.0,278.0
1,33,6,316.0,230.0
1,31,6,262.0,230.0
1,40,6,262.0,150.0
2,43,5,930.0,80.0
2,29,7,521.0,80.0
1,27,6,822.0,100.0
1,53,7,829.0,250.0
2,58,4,914.0,100.0
1,36,6,829.0,300.0
1,37,5,713.0,300.0
2,45,5,154.0,90.0
1,47,5,942.0,150.0
2,43,5,911.0,170.0
1,71,5,912.0,110.0
2,57,5,512.0,80.0
1,36,7,262.0,300.0
1,57,5,912.0,200.0
1,33,5,316.0,150.0
1,34,7,120.0,200.0
2,47,6,321.0,90.0
1,27,7,164.0,170.0
2,48,6,915.0,150.0
1,35,7,312.0,400.0
2,32,7,316.0,180.0
2,29,6,143.0,190.0
2,40,5,422.0,150.0
1,72,4,915.0,20.0
1,39,5,812.0,240.0
1,50,5,842.0,300.0
1,54,3,741.0,300.0
2,50,3,753.0,70.0
2,50,4,823.0,80.0
2,65,3,714.0,120.0
1,32,6,713.0,170.0
1,35,7,237.0,300.0
1,40,6,312.0,288.0
2,34,7,251.0,250.0
1,36,7,316.0,450.0
1,51,5,712.0,150.0
2,52,5,911.0,80.0
2,71,2,421.0,20.0
1,39,5,262.0,450.0
2,41,7,315.0,180.0
2,49,4,422.0,180.0
2,19,5,829.0,98.0
2,58,4,930.0,90.0
2,32,7,441.0,200.0
2,30,6,314.0,250.0
1,61,5,131.0,450.0
1,35,5,183.0,300.0
1,44,5,415.0,145.0
1,40,5,843.0,300.0
2,45,5,415.0,110.0
1,30,6,821.0,250.0
1,33,5,832.0,200.0
1,30,6,980.0,200.0
1,35,7,315.0,243.0
2,38,5,411.0,60.0
1,69,5,912.0,95.0
1,38,5,825.0,257.0
1,47,5,831.0,470.0
1,56,5,914.0,79.0
2,29,7,416.0,190.0
1,47,5,842.0,200.0
1,39,5,311.0,143.0
1,54,5,831.0,480.0
2,27,6,132.0,220.0
2,67,3,915.0,20.0
1,40,5,731.0,200.0
1,58,4,721.0,330.0
1,54,7,132.0,580.0
2,27,7,322.0,218.0
1,27,7,120.0,110.0
2,26,7,721.0,150.0
2,55,4,411.0,55.0
1,28,7,156.0,192.0
2,52,5,317.0,150.0
2,25,6,413.0,200.0
1,62,4,842.0,140.0
2,57,4,421.0,100.0
2,32,6,314.0,150.0
2,29,5,314.0,170.0
1,49,4,829.0,200.0
2,46,4,911.0,120.0
1,57,5,842.0,150.0
1,57,4,915.0,180.0
1,27,6,120.0,150.0
2,35,6,315.0,200.0
1,30,7,842.0,80.0
1,52,6,161.0,350.0
2,23,5,512.0,150.0
1,48,5,842.0,250.0
1,50,5,512.0,300.0
2,48,5,823.0,150.0
2,25,6,143.0,160.0
2,21,6,316.0,135.0
2,57,3,911.0,93.0
2,29,5,431.0,0.0
1,29,5,913.0,200.0
1,60,5,316.0,417.0
1,28,7,120.0,140.0
1,55,3,843.0,260.0
2,52,5,753.0,75.0
1,30,6,316.0,160.0
1,29,7,513.0,95.0
1,51,6,313.0,420.0
2,45,5,313.0,333.0
2,45,5,315.0,155.0
1,50,5,512.0,130.0
1,42,5,513.0,200.0
1,44,5,831.0,230.0
2,37,5,512.0,150.0
2,26,6,143.0,250.0
1,55,5,842.0,100.0
2,51,4,832.0,90.0
1,26,7,282.0,120.0
2,23,6,143.0,140.0
1,31,5,913.0,150.0
2,31,6,315.0,160.0
1,29,5,731.0,160.0
1,47,5,829.0,200.0
1,34,7,262.0,300.0
2,27,7,252.0,70.0
2,55,4,421.0,110.0
1,24,5,812.0,150.0
1,31,7,312.0,200.0
2,45,3,827.0,130.0
2,25,6,316.0,150.0
1,40,5,831.0,280.0
2,33,7,521.0,110.0
1,50,5,753.0,120.0
2,48,4,421.0,75.0
2,70,3,911.0,100.0
2,49,9,151.0,36.0
1,28,7,292.0,140.0
1,54,5,441.0,418.0
2,57,3,411.0,100.0
2,53,4,513.0,30.0
1,30,7,712.0,130.0
2,27,7,271.0,130.0
1,37,8,155.0,216.0
2,32,7,142.0,270.0
1,64,4,912.0,80.0
2,59,3,911.0,78.0
1,35,7,314.0,287.0
1,31,6,422.0,200.0
1,44,5,911.0,130.0
2,44,7,321.0,90.0
1,17,5,930.0,80.0
1,38,7,311.0,330.0
1,45,5,753.0,230.0
2,44,5,829.0,160.0
1,38,6,314.0,280.0
2,28,5,263.0,150.0
1,44,5,913.0,200.0
1,54,3,712.0,100.0
2,47,3,421.0,100.0
1,30,6,733.0,200.0
1,38,5,821.0,180.0
1,41,5,913.0,300.0
1,40,5,752.0,200.0
1,27,7,141.0,112.0
1,31,6,831.0,411.0
1,30,5,831.0,260.0
1,57,5,731.0,500.0
1,49,6,829.0,190.0
1,48,8,220.0,358.0
2,47,6,271.0,86.0
1,45,5,832.0,300.0
2,42,7,829.0,130.0
1,45,7,321.0,550.0
2,45,7,241.0,420.0
2,46,5,713.0,170.0
2,23,6,412.0,90.0
1,45,7,733.0,400.0
1,60,5,313.0,500.0
1,36,7,131.0,398.0
2,35,6,315.0,140.0
1,36,6,237.0,205.0
2,54,5,411.0,60.0
2,27,7,120.0,120.0
1,40,5,262.0,300.0
1,44,8,182.0,80.0
1,42,7,712.0,250.0
2,40,5,521.0,110.0
2,32,7,153.0,250.0
1,43,7,713.0,300.0
1,36,6,733.0,250.0
1,27,6,829.0,150.0
1,55,5,912.0,130.0
2,56,5,311.0,100.0
1,29,7,733.0,250.0
1,27,7,156.0,40.0
1,65,3,941.0,50.0
1,35,7,131.0,145.0
1,62,2,941.0,70.0
1,30,7,442.0,275.0
2,28,7,152.0,250.0
1,62,7,23.0,400.0
1,33,7,315.0,500.0
2,51,5,512.0,105.0
1,30,7,311.0,430.0
2,35,8,156.0,150.0
2,41,7,915.0,100.0
1,52,7,311.0,400.0
2,41,5,317.0,100.0
2,29,7,156.0,300.0
1,60,7,23.0,550.0
1,45,5,282.0,450.0
1,60,5,842.0,140.0
2,47,6,321.0,110.0
1,29,7,313.0,187.0
2,55,3,415.0,28.0
1,26,7,120.0,160.0
1,73,7,912.0,104.0
1,46,6,211.0,200.0
1,28,7,292.0,235.0
2,42,7,315.0,33.0
1,52,7,173.0,300.0
1,47,5,842.0,180.0
2,42,5,733.0,80.0
2,38,5,913.0,40.0
1,41,6,316.0,240.0
1,39,6,441.0,375.0
2,38,7,293.0,180.0
1,36,7,313.0,190.0
1,62,5,911.0,50.0
1,60,3,941.0,100.0
1,33,5,829.0,180.0
2,29,5,512.0,130.0
1,42,5,733.0,286.0
2,71,2,920.0,10.0
1,50,3,721.0,140.0
1,48,5,842.0,450.0
2,42,5,513.0,300.0
