p040101,p040107,p040110,p040350,p041642
1,28,5,842.0,95.0
1,45,7,120.0,300.0
2,44,4,930.0,80.0
1,25,6,315.0,200.0
2,50,3,911.0,68.0
1,41,5,512.0,150.0
1,36,5,316.0,185.0
1,66,7,816.0,150.0
1,38,7,513.0,170.0
1,32,7,131.0,170.0
2,22,7,315.0,70.0
1,18,7,912.0,60.0
1,48,7,262.0,200.0
1,50,5,821.0,200.0
1,29,8,312.0,100.0
2,24,7,143.0,100.0
2,63,3,411.0,70.0
1,62,5,912.0,45.0
2,52,4,751.0,24.0
2,33,7,313.0,100.0
1,38,5,911.0,70.0
1,35,6,512.0,100.0
2,27,5,237.0,75.0
1,55,3,721.0,80.0
2,39,5,512.0,80.0
2,57,3,826.0,65.0
2,28,5,315.0,45.0
1,51,7,316.0,200.0
2,50,5,321.0,120.0
1,47,4,912.0,60.0
2,41,4,930.0,40.0
1,68,3,713.0,72.0
1,25,5,821.0,75.0
1,51,3,511.0,60.0
2,46,3,941.0,40.0
2,24,5,315.0,65.0
2,22,5,317.0,40.0
1,47,3,844.0,80.0
1,31,5,831.0,100.0
1,54,4,842.0,90.0
2,44,4,513.0,80.0
2,24,5,512.0,80.0
2,22,6,311.0,65.0
1,18,4,913.0,50.0
1,30,5,442.0,180.0
1,56,4,842.0,90.0
1,53,5,831.0,120.0
2,25,7,311.0,100.0
2,58,3,911.0,40.0
2,53,3,930.0,50.0
1,49,5,733.0,1100.0
2,40,5,513.0,70.0
1,27,7,422.0,100.0
1,53,4,712.0,70.0
1,52,5,842.0,200.0
2,21,6,234.0,75.0
1,46,4,513.0,150.0
2,47,4,513.0,150.0
1,50,5,23.0,180.0
2,45,5,316.0,170.0
1,54,3,713.0,30.0
2,51,3,930.0,30.0
1,29,5,842.0,98.0
1,28,5,842.0,150.0
1,41,5,912.0,70.0
2,28,5,833.0,50.0
1,42,4,821.0,150.0
1,27,5,-1.0,80.0
1,46,5,721.0,200.0
1,53,5,316.0,120.0
2,47,5,513.0,80.0
1,60,5,912.0,60.0
1,35,7,313.0,150.0
1,29,7,441.0,140.0
1,57,3,911.0,50.0
2,40,4,753.0,50.0
2,20,7,512.0,40.0
2,63,3,941.0,50.0
1,30,7,183.0,105.0
1,30,7,315.0,140.0
1,44,5,713.0,60.0
2,67,2,915.0,60.0
1,59,3,712.0,40.0
1,30,5,316.0,70.0
1,31,4,930.0,78.0
1,69,4,713.0,30.0
1,32,5,915.0,100.0
1,30,5,415.0,110.0
1,45,4,733.0,80.0
2,44,4,826.0,90.0
1,18,7,422.0,28.0
1,32,5,-1.0,100.0
1,29,5,-1.0,90.0
1,41,4,754.0,80.0
2,41,3,422.0,70.0
1,45,4,942.0,140.0
1,30,6,234.0,105.0
1,43,5,815.0,150.0
2,39,5,911.0,40.0
1,28,7,431.0,105.0
1,33,6,731.0,150.0
2,28,6,-1.0,120.0
1,52,4,721.0,120.0
2,46,4,826.0,70.0
1,28,7,816.0,100.0
1,47,4,721.0,120.0
2,44,4,753.0,70.0
1,52,4,821.0,110.0
2,50,4,754.0,60.0
1,27,6,262.0,110.0
1,23,5,913.0,80.0
2,62,3,911.0,30.0
2,22,6,322.0,80.0
1,33,5,316.0,190.0
2,32,5,753.0,30.0
2,44,4,911.0,53.0
2,25,5,315.0,70.0
2,24,5,829.0,50.0
1,22,5,826.0,50.0
1,51,5,316.0,280.0
2,25,7,156.0,70.0
1,49,4,722.0,95.0
2,23,6,237.0,75.0
1,43,4,183.0,160.0
1,50,4,611.0,150.0
2,44,3,753.0,70.0
2,39,4,422.0,80.0
2,26,6,322.0,77.0
1,35,7,183.0,60.0
1,27,6,-1.0,90.0
2,26,5,-1.0,80.0
1,51,6,316.0,150.0
2,24,7,311.0,90.0
1,33,5,-1.0,75.0
1,30,7,156.0,80.0
2,34,5,915.0,70.0
1,46,3,712.0,75.0
2,44,3,753.0,70.0
2,19,5,-1.0,60.0
2,27,7,156.0,75.0
2,24,7,251.0,70.0
1,29,6,311.0,140.0
2,24,7,315.0,120.0
1,60,7,23.0,180.0
1,28,7,311.0,170.0
1,51,7,152.0,-1.0
1,48,5,30.0,160.0
2,45,4,512.0,65.0
1,45,4,842.0,90.0
1,60,5,842.0,150.0
1,29,7,316.0,152.0
1,47,5,316.0,190.0
2,46,4,512.0,84.0
1,19,7,714.0,10.0
1,47,4,842.0,160.0
1,23,5,282.0,70.0
1,46,5,183.0,200.0
1,41,6,316.0,130.0
1,45,7,314.0,200.0
1,46,5,712.0,100.0
2,43,3,911.0,60.0
1,32,7,-1.0,300.0
2,26,6,-1.0,80.0
1,57,4,912.0,50.0
1,22,6,421.0,80.0
1,40,3,812.0,120.0
2,40,3,911.0,60.0
2,52,3,941.0,60.0
2,20,5,512.0,35.0
1,28,7,-1.0,130.0
1,45,4,721.0,30.0
2,44,3,911.0,37.0
1,25,7,512.0,30.0
1,41,3,821.0,60.0
2,44,3,941.0,60.0
1,39,5,843.0,150.0
2,37,4,913.0,25.0
1,33,6,913.0,150.0
1,47,3,512.0,100.0
2,47,3,753.0,60.0
1,31,6,826.0,110.0
2,31,4,913.0,90.0
1,43,5,823.0,190.0
2,37,4,753.0,50.0
1,42,3,713.0,100.0
1,20,5,816.0,96.0
1,36,5,731.0,150.0
1,41,4,753.0,75.0
2,38,4,512.0,95.0
1,41,7,313.0,140.0
1,32,7,322.0,180.0
1,56,5,712.0,150.0
2,46,3,813.0,50.0
2,24,5,832.0,55.0
2,22,7,156.0,96.0
2,39,4,911.0,80.0
1,34,4,731.0,130.0
2,53,5,512.0,100.0
1,29,6,511.0,90.0
1,27,7,252.0,70.0
1,23,7,252.0,50.0
1,51,4,942.0,100.0
2,51,3,823.0,65.0
1,53,4,311.0,120.0
2,54,4,421.0,80.0
2,47,3,826.0,55.0
2,24,5,513.0,50.0
2,21,5,412.0,35.0
2,18,5,315.0,50.0
1,46,5,914.0,44.0
1,51,4,821.0,190.0
1,57,4,915.0,50.0
1,27,6,821.0,60.0
1,56,4,912.0,60.0
1,31,5,262.0,230.0
1,32,7,220.0,200.0
1,40,8,311.0,250.0
2,34,7,312.0,180.0
1,45,7,511.0,150.0
2,39,5,915.0,67.0
2,49,4,911.0,70.0
2,28,7,322.0,78.0
1,25,5,816.0,180.0
1,29,5,-1.0,80.0
1,50,4,941.0,120.0
2,41,4,753.0,70.0
1,29,5,742.0,100.0
1,39,5,733.0,110.0
2,35,5,321.0,60.0
1,26,7,282.0,130.0
2,40,5,513.0,110.0
1,46,3,941.0,70.0
2,46,4,930.0,60.0
1,31,5,829.0,135.0
1,31,5,262.0,180.0
2,31,5,930.0,20.0
2,43,4,812.0,76.0
1,18,5,930.0,70.0
1,32,5,713.0,130.0
1,53,4,713.0,50.0
2,45,4,713.0,50.0
2,21,5,241.0,65.0
1,57,3,912.0,61.0
1,53,3,912.0,56.0
1,40,4,842.0,120.0
1,52,5,311.0,235.0
1,57,4,823.0,97.0
1,35,7,156.0,220.0
1,49,7,441.0,220.0
2,44,5,513.0,200.0
2,19,7,422.0,30.0
2,21,5,512.0,50.0
1,32,4,825.0,70.0
1,45,5,236.0,130.0
2,54,5,416.0,150.0
1,38,5,714.0,100.0
2,37,6,143.0,100.0
1,34,5,751.0,200.0
2,30,5,915.0,35.0
1,31,8,151.0,160.0
1,50,7,152.0,180.0
2,42,6,153.0,180.0
2,25,7,262.0,100.0
1,46,8,816.0,300.0
2,43,5,512.0,200.0
1,49,5,22.0,260.0
1,45,4,821.0,120.0
2,52,3,752.0,60.0
1,58,4,828.0,100.0
1,25,7,131.0,100.0
1,47,4,812.0,150.0
2,58,3,826.0,80.0
1,27,8,272.0,50.0
1,39,5,721.0,140.0
2,25,5,241.0,72.0
1,45,3,731.0,150.0
1,55,4,712.0,-1.0
1,37,7,842.0,125.0
1,41,5,262.0,200.0
1,56,4,843.0,100.0
2,52,2,911.0,50.0
2,27,6,271.0,60.0
1,23,7,912.0,50.0
2,42,4,422.0,84.0
1,37,5,942.0,90.0
1,44,7,241.0,80.0
1,60,7,912.0,56.0
2,62,2,911.0,65.0
2,62,5,911.0,48.0
2,45,3,911.0,62.0
1,18,5,733.0,55.0
1,30,4,751.0,120.0
2,29,4,513.0,80.0
1,39,4,713.0,90.0
2,37,5,753.0,60.0
1,47,4,842.0,200.0
1,46,4,712.0,40.0
2,23,6,143.0,75.0
2,50,3,421.0,40.0
1,34,5,930.0,68.0
1,29,6,812.0,150.0
1,51,5,712.0,100.0
2,41,4,743.0,60.0
2,26,8,120.0,100.0
2,23,6,412.0,60.0
1,45,4,316.0,160.0
1,34,6,512.0,180.0
2,32,7,252.0,100.0
2,30,7,154.0,100.0
2,33,5,753.0,10.0
2,25,6,321.0,60.0
1,38,5,842.0,120.0
1,44,5,913.0,100.0
1,41,3,842.0,100.0
1,29,5,-1.0,82.0
2,41,7,826.0,50.0
2,42,3,821.0,80.0
1,40,5,842.0,50.0
1,54,5,912.0,50.0
2,49,4,911.0,50.0
1,47,5,712.0,200.0
2,45,5,911.0,50.0
1,43,5,812.0,120.0
2,36,5,915.0,60.0
2,49,5,313.0,100.0
1,53,5,-1.0,200.0
2,21,7,422.0,10.0
2,35,5,512.0,50.0
1,32,6,831.0,98.0
2,43,4,421.0,60.0
2,22,6,321.0,80.0
2,56,3,911.0,78.0
1,48,4,813.0,160.0
2,39,4,813.0,70.0
1,53,4,812.0,160.0
2,25,5,829.0,135.0
1,23,6,713.0,87.0
2,42,4,422.0,60.0
1,39,5,712.0,112.0
2,35,4,422.0,70.0
1,39,5,712.0,80.0
2,39,5,753.0,75.0
1,41,3,732.0,115.0
2,36,3,826.0,75.0
2,30,5,512.0,70.0
2,25,7,263.0,60.0
1,39,8,23.0,330.0
2,35,7,313.0,165.0
1,37,7,511.0,170.0
2,33,6,143.0,170.0
1,44,7,733.0,180.0
2,44,5,513.0,300.0
1,37,7,262.0,220.0
1,44,8,156.0,300.0
2,29,8,156.0,30.0
1,31,8,131.0,200.0
1,35,5,232.0,90.0
2,33,5,753.0,70.0
1,39,2,281.0,90.0
2,39,7,153.0,170.0
2,20,6,530.0,50.0
2,42,4,913.0,120.0
2,20,5,-1.0,75.0
1,38,5,733.0,100.0
1,49,7,132.0,200.0
2,44,7,152.0,250.0
1,64,8,151.0,750.0
2,31,7,142.0,150.0
2,55,7,313.0,180.0
2,26,7,183.0,70.0
1,40,8,315.0,170.0
2,40,7,271.0,30.0
2,46,6,153.0,180.0
1,38,8,156.0,80.0
1,51,4,842.0,150.0
1,45,5,844.0,100.0
1,54,5,914.0,140.0
1,24,6,311.0,80.0
1,27,7,980.0,120.0
1,30,7,156.0,110.0
2,54,2,911.0,60.0
2,47,3,-1.0,20.0
1,27,4,512.0,70.0
1,37,5,941.0,120.0
2,35,4,753.0,50.0
1,34,5,823.0,95.0
2,34,5,754.0,30.0
1,43,3,941.0,40.0
2,61,2,911.0,50.0
2,47,2,754.0,62.0
2,63,3,911.0,36.0
2,32,5,512.0,50.0
1,39,5,316.0,215.0
2,41,4,512.0,100.0
2,43,5,911.0,70.0
2,22,5,241.0,64.0
1,19,5,832.0,50.0
1,29,4,712.0,120.0
2,35,5,753.0,30.0
1,43,4,822.0,183.0
1,37,7,152.0,205.0
1,33,6,132.0,230.0
1,36,8,272.0,105.0
1,48,5,842.0,130.0
1,33,5,441.0,140.0
1,47,5,316.0,120.0
1,29,5,930.0,92.0
2,47,3,753.0,60.0
2,58,3,911.0,40.0
1,32,5,316.0,90.0
1,29,5,713.0,110.0
2,35,7,142.0,110.0
1,55,7,912.0,100.0
1,36,7,311.0,140.0
2,36,5,313.0,210.0
1,42,4,842.0,140.0
1,37,7,443.0,220.0
1,36,7,313.0,145.0
1,38,7,112.0,180.0
1,38,7,292.0,175.0
1,36,7,313.0,180.0
2,38,5,321.0,100.0
1,49,3,712.0,55.0
1,42,5,313.0,100.0
2,38,5,412.0,30.0
1,47,4,941.0,55.0
2,39,7,152.0,140.0
1,28,6,133.0,130.0
1,25,6,842.0,100.0
2,59,3,751.0,50.0
1,30,5,311.0,100.0
2,51,3,826.0,90.0
2,50,4,421.0,80.0
1,26,7,120.0,120.0
2,57,3,421.0,70.0
1,59,4,912.0,50.0
2,31,7,252.0,80.0
1,31,5,823.0,100.0
1,54,3,712.0,150.0
1,43,5,712.0,130.0
2,52,3,753.0,63.0
1,24,5,733.0,120.0
1,28,6,422.0,80.0
1,34,7,23.0,160.0
2,31,5,512.0,30.0
1,83,3,-1.0,10.0
2,25,7,172.0,100.0
1,45,5,821.0,170.0
2,43,4,753.0,90.0
2,45,4,911.0,16.0
2,39,4,913.0,80.0
2,37,7,513.0,180.0
1,38,8,23.0,400.0
2,34,7,152.0,180.0
1,57,4,912.0,95.0
1,29,7,316.0,130.0
2,27,5,311.0,-1.0
1,52,5,941.0,100.0
1,54,7,311.0,90.0
2,24,7,317.0,115.0
2,23,7,252.0,80.0
1,46,4,713.0,100.0
2,19,5,237.0,90.0
2,25,7,252.0,100.0
2,21,6,318.0,75.0
1,53,3,712.0,120.0
2,51,3,911.0,-1.0
2,24,6,826.0,80.0
1,26,6,826.0,105.0
2,22,5,-1.0,84.0
2,26,6,252.0,85.0
2,31,5,753.0,90.0
1,54,4,712.0,130.0
1,28,6,441.0,150.0
1,42,3,262.0,150.0
2,42,4,826.0,115.0
1,49,5,731.0,250.0
2,45,4,930.0,30.0
2,27,5,-1.0,160.0
1,42,4,842.0,100.0
1,33,7,314.0,290.0
1,47,4,842.0,60.0
2,29,6,315.0,90.0
1,26,6,220.0,70.0
1,53,4,914.0,150.0
2,51,3,411.0,50.0
1,27,5,512.0,90.0
2,23,5,220.0,78.0
1,48,5,733.0,180.0
1,39,5,941.0,100.0
1,50,7,237.0,140.0
2,47,6,153.0,130.0
1,64,3,912.0,62.0
1,32,7,733.0,110.0
1,25,5,714.0,72.0
1,51,4,842.0,70.0
2,24,6,315.0,85.0
2,23,5,315.0,65.0
2,21,5,220.0,75.0
1,56,5,733.0,80.0
2,51,3,721.0,65.0
1,53,3,826.0,95.0
2,48,3,826.0,65.0
1,23,6,733.0,36.0
1,41,4,712.0,100.0
2,36,5,422.0,63.0
1,30,7,321.0,140.0
2,28,6,317.0,60.0
1,42,3,941.0,65.0
1,50,5,721.0,78.0
2,42,4,829.0,55.0
1,26,6,-1.0,91.0
1,37,5,721.0,120.0
1,39,5,826.0,140.0
2,46,5,312.0,80.0
1,30,5,842.0,85.0
2,46,3,930.0,23.0
2,21,6,422.0,85.0
1,70,8,151.0,180.0
1,48,4,732.0,110.0
1,34,4,731.0,100.0
1,36,5,721.0,130.0
1,46,5,235.0,200.0
2,25,6,315.0,80.0
1,33,4,312.0,100.0
2,24,7,132.0,80.0
1,30,6,316.0,114.0
2,23,5,317.0,60.0
1,45,6,235.0,150.0
2,30,7,252.0,100.0
1,42,6,511.0,190.0
1,35,4,713.0,250.0
1,60,3,829.0,60.0
1,36,7,237.0,135.0
1,25,5,511.0,92.0
1,31,4,823.0,60.0
1,40,4,721.0,150.0
2,40,4,422.0,40.0
1,31,7,312.0,240.0
2,22,7,312.0,170.0
2,19,7,422.0,42.0
1,36,5,744.0,130.0
1,42,4,842.0,100.0
2,56,2,421.0,60.0
1,31,6,311.0,93.0
1,48,5,732.0,150.0
2,44,4,722.0,70.0
1,51,5,313.0,165.0
1,52,3,823.0,190.0
2,21,6,315.0,60.0
1,46,4,941.0,42.0
1,28,6,235.0,110.0
2,30,5,321.0,130.0
1,24,6,262.0,78.0
1,38,7,231.0,150.0
1,50,4,712.0,75.0
2,22,6,143.0,90.0
1,32,5,512.0,140.0
2,43,3,752.0,40.0
2,24,7,512.0,60.0
1,31,7,316.0,150.0
1,38,5,316.0,160.0
2,24,7,235.0,78.0
1,46,4,733.0,140.0
1,28,6,23.0,120.0
1,43,4,842.0,85.0
2,41,4,753.0,60.0
1,41,7,23.0,250.0
1,39,5,721.0,150.0
1,39,4,942.0,90.0
1,62,4,816.0,80.0
1,33,5,422.0,-1.0
1,40,5,941.0,100.0
1,36,5,712.0,180.0
1,40,7,831.0,100.0
2,34,7,156.0,60.0
1,23,5,-1.0,70.0
1,53,5,165.0,300.0
1,30,5,843.0,150.0
1,29,4,713.0,170.0
2,53,3,911.0,80.0
2,46,5,513.0,30.0
1,38,7,23.0,300.0
1,29,5,-1.0,100.0
2,20,6,321.0,80.0
2,46,4,911.0,70.0
2,22,5,311.0,58.0
1,27,5,731.0,147.0
2,52,3,421.0,100.0
1,26,6,262.0,0.0
2,43,6,421.0,85.0
2,41,5,412.0,100.0
1,57,5,912.0,61.0
2,54,3,753.0,75.0
2,39,3,831.0,46.0
1,55,7,316.0,-1.0
2,27,7,712.0,80.0
1,43,6,314.0,250.0
1,42,6,315.0,250.0
2,41,5,913.0,50.0
2,54,3,512.0,35.0
1,22,7,120.0,50.0
1,60,4,-1.0,70.0
1,48,3,842.0,110.0
2,45,3,753.0,80.0
2,22,6,242.0,95.0
1,44,4,826.0,140.0
1,50,5,842.0,68.0
1,45,6,831.0,120.0
2,41,5,930.0,15.0
1,35,6,313.0,150.0
2,56,5,513.0,200.0
1,19,6,415.0,36.0
1,35,4,821.0,112.0
1,44,5,731.0,120.0
2,45,4,911.0,42.0
1,33,5,713.0,100.0
2,38,3,421.0,50.0
1,47,5,713.0,150.0
2,42,4,826.0,70.0
1,25,5,731.0,70.0
1,40,3,712.0,100.0
2,46,3,911.0,70.0
1,24,6,-1.0,95.0
1,35,4,-1.0,80.0
1,49,4,721.0,120.0
2,41,3,421.0,50.0
1,33,5,732.0,95.0
2,58,3,831.0,53.0
1,29,5,843.0,110.0
1,48,5,842.0,140.0
1,23,5,913.0,100.0
1,58,4,722.0,50.0
1,29,7,312.0,140.0
2,56,5,911.0,54.0
1,29,8,-1.0,140.0
2,41,5,714.0,100.0
1,45,4,829.0,100.0
2,27,5,321.0,102.0
1,28,5,752.0,82.0
2,26,5,753.0,62.0
1,27,6,311.0,107.0
2,33,5,315.0,110.0
2,27,5,311.0,85.0
2,24,7,271.0,75.0
1,30,5,831.0,95.0
1,28,5,-1.0,130.0
2,24,5,832.0,50.0
1,44,5,293.0,150.0
1,35,5,443.0,105.0
2,42,5,832.0,82.0
1,44,5,941.0,150.0
1,60,4,842.0,150.0
2,31,5,832.0,65.0
2,28,5,311.0,63.0
2,26,5,832.0,64.0
2,29,5,512.0,90.0
1,27,5,752.0,95.0
1,46,5,712.0,120.0
1,27,5,-1.0,150.0
1,58,5,236.0,130.0
2,27,6,154.0,75.0
1,38,7,913.0,80.0
1,39,5,721.0,140.0
1,35,6,132.0,115.0
1,61,7,152.0,230.0
2,33,7,153.0,190.0
1,32,7,313.0,140.0
2,30,7,313.0,120.0
2,26,6,311.0,95.0
1,51,7,732.0,250.0
2,45,5,311.0,95.0
1,43,4,712.0,180.0
2,23,5,241.0,75.0
1,19,5,512.0,58.0
2,24,7,183.0,95.0
2,28,7,152.0,150.0
1,50,5,912.0,75.0
1,39,4,831.0,95.0
1,47,4,316.0,110.0
2,40,4,742.0,75.0
2,65,3,753.0,90.0
2,49,4,832.0,75.0
1,39,6,842.0,150.0
2,35,5,315.0,100.0
1,47,4,713.0,150.0
2,20,5,311.0,65.0
1,35,6,262.0,150.0
2,36,5,512.0,65.0
1,64,5,316.0,80.0
2,38,6,513.0,80.0
2,42,6,271.0,80.0
2,25,6,311.0,95.0
1,30,4,411.0,-1.0
1,45,6,131.0,180.0
1,59,3,914.0,60.0
1,38,7,316.0,100.0
1,33,6,132.0,240.0
1,43,5,842.0,140.0
1,58,5,842.0,90.0
1,43,7,833.0,170.0
2,46,5,930.0,95.0
1,24,6,231.0,140.0
1,32,5,831.0,140.0
1,31,5,314.0,200.0
1,30,5,829.0,150.0
2,56,3,751.0,45.0
1,29,5,120.0,120.0
2,40,5,292.0,100.0
2,35,6,271.0,65.0
1,37,4,513.0,80.0
1,33,6,220.0,300.0
1,46,6,316.0,100.0
1,29,6,843.0,150.0
1,33,5,913.0,60.0
2,28,5,512.0,30.0
2,26,7,143.0,110.0
1,48,3,23.0,150.0
2,41,3,753.0,80.0
2,23,7,318.0,9.0
2,37,5,832.0,50.0
2,21,5,143.0,67.0
1,24,6,744.0,75.0
1,50,4,911.0,90.0
2,22,5,913.0,60.0
1,42,3,832.0,90.0
2,49,4,513.0,80.0
1,28,5,-1.0,150.0
1,36,6,832.0,100.0
2,30,5,832.0,55.0
1,33,5,842.0,95.0
1,21,6,422.0,24.0
1,40,7,315.0,100.0
2,32,5,513.0,50.0
1,51,4,721.0,48.0
2,22,6,152.0,40.0
1,20,6,831.0,60.0
1,33,4,721.0,80.0
2,34,5,930.0,20.0
1,34,5,842.0,150.0
2,49,5,721.0,57.0
2,25,5,512.0,80.0
2,23,5,241.0,70.0
1,51,4,941.0,100.0
2,23,6,183.0,70.0
2,21,5,512.0,60.0
1,36,5,821.0,90.0
1,27,6,233.0,100.0
2,26,5,156.0,40.0
2,29,6,315.0,74.0
1,28,5,713.0,102.0
1,26,8,272.0,30.0
2,48,5,422.0,30.0
1,48,5,733.0,150.0
1,27,7,120.0,110.0
1,24,5,831.0,70.0
1,60,3,941.0,100.0
2,52,3,826.0,75.0
2,38,5,512.0,102.0
2,24,6,315.0,70.0
1,63,4,721.0,150.0
1,30,5,821.0,110.0
2,26,7,-1.0,50.0
1,41,5,842.0,120.0
1,45,3,741.0,130.0
1,50,7,316.0,150.0
2,49,7,832.0,50.0
1,45,3,823.0,125.0
2,46,5,513.0,100.0
2,41,4,741.0,84.0
2,56,3,714.0,120.0
1,26,5,733.0,80.0
1,26,7,237.0,140.0
2,20,5,512.0,25.0
1,31,6,-1.0,130.0
1,27,7,316.0,180.0
2,22,6,-1.0,100.0
1,42,5,712.0,120.0
1,30,5,311.0,100.0
1,37,4,262.0,100.0
2,40,4,911.0,80.0
2,34,4,832.0,50.0
1,50,5,441.0,200.0
2,43,5,913.0,80.0
1,52,5,131.0,195.0
2,53,5,513.0,110.0
2,28,5,156.0,60.0
2,27,7,143.0,100.0
1,38,7,513.0,150.0
1,35,5,415.0,104.0
1,31,5,843.0,120.0
1,55,5,821.0,130.0
1,24,5,915.0,92.0
1,49,5,316.0,110.0
1,21,5,982.0,83.0
1,60,5,714.0,42.0
2,60,3,914.0,50.0
1,31,6,831.0,130.0
1,29,5,825.0,70.0
2,24,5,311.0,75.0
1,38,5,842.0,100.0
1,30,5,311.0,80.0
1,39,6,311.0,225.0
1,39,7,262.0,250.0
2,29,7,153.0,150.0
1,45,5,831.0,120.0
1,49,4,721.0,200.0
2,47,4,753.0,50.0
1,45,7,132.0,200.0
2,42,7,513.0,80.0
1,64,3,317.0,10.0
2,46,4,713.0,100.0
1,33,5,262.0,136.0
1,48,7,315.0,200.0
2,48,4,421.0,50.0
2,25,5,930.0,75.0
2,23,6,321.0,90.0
2,20,5,512.0,70.0
1,48,5,826.0,115.0
1,52,4,914.0,48.0
2,26,5,315.0,50.0
1,43,6,161.0,150.0
1,37,5,821.0,60.0
2,38,5,422.0,90.0
1,32,5,832.0,80.0
2,26,5,315.0,50.0
1,33,7,513.0,200.0
1,39,5,842.0,150.0
1,55,5,829.0,100.0
1,30,7,316.0,100.0
1,41,5,512.0,150.0
2,39,5,422.0,65.0
1,51,5,316.0,100.0
1,46,3,843.0,100.0
2,43,5,753.0,60.0
1,42,6,313.0,200.0
2,36,5,313.0,145.0
2,36,5,315.0,85.0
1,30,5,812.0,135.0
1,35,5,712.0,100.0
1,43,5,842.0,100.0
2,41,5,421.0,55.0
1,31,5,733.0,100.0
2,28,5,-1.0,100.0
1,46,5,842.0,135.0
1,22,5,512.0,50.0
2,22,6,154.0,68.0
1,38,5,316.0,143.0
2,46,4,512.0,60.0
2,36,3,827.0,45.0
1,41,5,913.0,100.0
1,24,7,262.0,150.0
2,28,7,-1.0,75.0
2,71,3,513.0,80.0
2,44,4,513.0,70.0
1,52,6,153.0,310.0
2,22,7,144.0,70.0
1,55,4,912.0,75.0
2,50,3,911.0,60.0
2,24,6,832.0,70.0
1,35,5,512.0,100.0
1,62,4,912.0,70.0
2,62,3,843.0,70.0
1,29,7,-1.0,98.0
1,36,5,753.0,120.0
1,44,5,753.0,80.0
1,29,6,263.0,148.0
2,27,5,317.0,65.0
1,45,3,941.0,50.0
2,38,3,914.0,40.0
2,26,7,316.0,80.0
2,22,5,315.0,70.0
2,27,5,512.0,80.0
2,54,4,914.0,40.0
2,27,5,512.0,100.0
2,55,3,911.0,55.0
1,25,5,316.0,75.0
1,42,7,311.0,200.0
1,31,5,415.0,100.0
1,28,6,913.0,90.0
2,22,7,252.0,57.0
1,52,5,441.0,250.0
2,48,5,512.0,75.0
2,22,6,154.0,62.0
1,55,4,842.0,90.0
1,22,6,234.0,80.0
1,38,8,164.0,330.0
1,39,7,161.0,200.0
1,36,5,832.0,150.0
2,33,7,262.0,27.0
1,61,7,912.0,85.0
1,36,7,733.0,200.0
1,27,7,316.0,140.0
1,57,7,152.0,250.0
2,26,7,156.0,100.0
2,67,3,753.0,50.0
1,33,7,131.0,100.0
2,31,5,915.0,70.0
2,23,7,153.0,150.0
1,51,6,733.0,380.0
2,51,7,153.0,200.0
2,24,7,252.0,60.0
1,26,7,512.0,30.0
2,47,3,422.0,130.0
1,53,2,941.0,120.0
1,28,7,311.0,50.0
1,53,7,23.0,250.0
1,45,5,732.0,150.0
2,42,5,311.0,90.0
1,35,7,732.0,130.0
2,26,7,-1.0,150.0
2,23,7,156.0,50.0
1,43,7,311.0,330.0
2,27,7,-1.0,100.0
1,51,7,23.0,300.0
1,31,7,-1.0,100.0
2,30,8,-1.0,330.0
2,29,7,-1.0,170.0
1,36,5,282.0,500.0
1,40,7,292.0,120.0
1,51,5,842.0,130.0
1,33,7,253.0,100.0
2,38,6,513.0,80.0
2,22,6,315.0,70.0
2,30,7,156.0,80.0
2,37,5,513.0,70.0
1,28,5,441.0,135.0
1,43,7,173.0,150.0
1,33,6,316.0,220.0
1,34,5,821.0,180.0
1,38,5,842.0,90.0
2,28,4,512.0,80.0
1,42,4,721.0,120.0
2,33,4,754.0,45.0
1,30,6,441.0,160.0
1,51,3,826.0,90.0
1,24,5,262.0,100.0
2,20,5,321.0,100.0
1,33,5,733.0,130.0
1,63,3,712.0,50.0
1,45,2,712.0,100.0
2,42,3,914.0,3.0
1,75,2,914.0,9.0
1,35,5,823.0,100.0
1,35,5,732.0,220.0
1,33,5,823.0,90.0
1,31,7,312.0,120.0
2,42,5,512.0,90.0
1,32,5,-1.0,80.0
2,31,5,421.0,60.0
1,42,5,712.0,100.0
2,20,5,315.0,72.0
2,18,5,512.0,75.0
1,28,6,832.0,130.0
1,32,5,833.0,100.0
1,58,4,912.0,40.0
1,27,6,-1.0,110.0
1,41,5,913.0,100.0
2,37,3,911.0,75.0
1,35,7,731.0,180.0
1,33,6,511.0,140.0
1,31,5,312.0,145.0
2,42,6,512.0,120.0
1,42,5,713.0,100.0
1,32,6,511.0,160.0
2,31,5,323.0,60.0
2,49,3,914.0,56.0
1,26,5,713.0,90.0
2,22,5,241.0,75.0
1,38,6,821.0,120.0
1,37,5,237.0,120.0
1,49,5,821.0,250.0
1,32,6,-1.0,180.0
1,27,5,441.0,150.0
1,59,3,911.0,60.0
2,22,6,315.0,50.0
2,19,5,832.0,50.0
1,28,5,512.0,140.0
1,40,4,842.0,86.0
1,30,5,714.0,120.0
1,27,6,315.0,65.0
1,41,6,941.0,100.0
2,45,7,152.0,200.0
2,51,4,422.0,70.0
1,52,5,293.0,250.0
1,33,4,712.0,150.0
1,57,3,911.0,120.0
1,30,7,733.0,80.0
1,37,7,263.0,190.0
1,58,3,713.0,135.0
1,28,5,234.0,100.0
1,19,5,512.0,75.0
1,53,3,822.0,100.0
1,50,7,161.0,250.0
