p120101,p120107,p120110,p120350,p121642
2,31,7,315.0,200.0
1,27,5,522.0,100.0
2,48,5,411.0,80.0
1,39,9,311.0,275.0
2,32,5,315.0,330.0
1,39,5,316.0,300.0
2,66,3,512.0,100.0
2,43,5,421.0,75.0
1,55,5,842.0,190.0
2,25,7,156.0,100.0
1,30,5,733.0,260.0
2,40,7,321.0,100.0
1,51,5,941.0,200.0
2,52,5,512.0,96.0
1,24,6,731.0,90.0
1,41,7,313.0,350.0
1,41,5,262.0,210.0
2,41,6,143.0,208.0
2,60,5,411.0,50.0
2,35,8,252.0,22.0
2,22,6,412.0,60.0
1,53,5,315.0,400.0
2,43,5,751.0,90.0
1,60,4,842.0,100.0
2,30,6,282.0,150.0
2,43,4,422.0,60.0
2,46,5,321.0,150.0
1,53,5,842.0,150.0
2,53,4,753.0,200.0
2,27,7,156.0,200.0
1,43,5,912.0,80.0
2,38,5,741.0,120.0
2,50,3,753.0,100.0
1,46,3,941.0,80.0
2,46,4,422.0,100.0
1,28,5,143.0,118.0
1,26,5,415.0,70.0
2,51,4,512.0,130.0
2,26,6,512.0,120.0
1,38,8,237.0,160.0
1,61,4,920.0,90.0
1,21,6,512.0,100.0
1,55,7,152.0,480.0
2,51,6,311.0,200.0
1,43,5,712.0,250.0
2,41,5,411.0,80.0
1,30,5,713.0,250.0
1,41,6,900.0,70.0
1,64,3,941.0,80.0
2,59,3,911.0,60.0
2,30,6,315.0,200.0
2,26,6,315.0,150.0
2,25,7,312.0,200.0
1,43,7,262.0,450.0
1,60,5,842.0,210.0
2,36,7,156.0,150.0
1,31,7,132.0,250.0
2,21,7,153.0,20.0
2,45,5,911.0,60.0
2,54,4,911.0,80.0
1,29,7,120.0,250.0
1,25,6,512.0,150.0
1,43,4,713.0,220.0
2,51,4,422.0,80.0
1,28,6,220.0,100.0
2,25,6,317.0,156.0
1,41,4,235.0,170.0
2,40,5,422.0,130.0
1,31,5,733.0,150.0
2,29,5,220.0,220.0
1,55,3,913.0,80.0
2,56,3,512.0,100.0
1,29,8,120.0,200.0
1,35,7,162.0,200.0
1,43,7,312.0,600.0
1,56,8,132.0,500.0
1,70,5,314.0,100.0
1,35,5,941.0,160.0
2,41,4,712.0,100.0
1,55,7,712.0,150.0
2,48,4,753.0,130.0
1,31,7,262.0,150.0
1,44,7,314.0,185.0
1,38,7,311.0,185.0
1,31,6,183.0,150.0
1,37,7,164.0,300.0
2,49,4,512.0,150.0
1,42,7,513.0,300.0
2,36,7,311.0,200.0
1,67,4,912.0,98.0
1,56,7,733.0,450.0
2,28,5,271.0,110.0
2,27,7,315.0,170.0
1,32,7,313.0,160.0
1,35,7,220.0,360.0
1,58,4,712.0,150.0
2,50,4,930.0,150.0
2,28,7,120.0,250.0
2,26,7,315.0,250.0
2,23,6,271.0,120.0
2,21,5,512.0,150.0
1,41,6,132.0,300.0
1,52,4,262.0,250.0
1,48,7,733.0,270.0
1,52,4,941.0,30.0
2,39,5,315.0,140.0
1,39,5,733.0,235.0
1,71,5,912.0,100.0
1,47,4,721.0,180.0
2,46,3,753.0,80.0
1,43,5,753.0,100.0
2,43,4,422.0,200.0
2,20,5,512.0,70.0
1,28,6,512.0,120.0
2,27,6,315.0,145.0
2,59,4,421.0,75.0
2,32,7,521.0,150.0
1,32,5,262.0,100.0
2,40,5,316.0,80.0
1,52,7,311.0,210.0
1,34,8,135.0,320.0
2,47,7,521.0,80.0
1,68,5,912.0,95.0
2,59,3,714.0,66.0
1,36,6,312.0,200.0
2,56,4,911.0,76.0
1,34,5,911.0,156.0
1,44,7,315.0,750.0
1,79,5,432.0,20.0
2,44,7,323.0,142.0
1,45,7,315.0,700.0
2,25,7,323.0,150.0
1,30,7,156.0,300.0
1,28,8,282.0,150.0
1,39,5,314.0,340.0
1,36,7,156.0,500.0
1,44,6,253.0,150.0
1,39,6,315.0,450.0
2,39,5,315.0,200.0
2,33,7,156.0,200.0
1,53,4,741.0,200.0
1,44,5,316.0,200.0
1,50,4,712.0,200.0
2,45,4,743.0,30.0
2,24,6,143.0,150.0
1,37,5,713.0,155.0
2,49,7,315.0,120.0
1,52,4,941.0,200.0
1,36,5,752.0,200.0
2,46,3,743.0,80.0
2,23,7,252.0,100.0
1,60,3,914.0,90.0
2,54,3,911.0,100.0
2,30,7,311.0,200.0
2,41,5,915.0,50.0
1,39,5,441.0,290.0
1,52,3,512.0,130.0
2,43,4,911.0,85.0
2,38,5,315.0,170.0
1,49,5,311.0,250.0
2,46,5,753.0,100.0
2,52,4,930.0,150.0
1,25,7,252.0,50.0
1,33,5,713.0,200.0
1,31,7,511.0,150.0
1,41,4,712.0,150.0
2,47,4,753.0,50.0
1,59,5,712.0,150.0
1,32,6,941.0,150.0
2,27,5,431.0,300.0
1,48,5,713.0,100.0
1,44,4,913.0,93.0
2,28,7,252.0,260.0
1,73,5,915.0,20.0
2,48,5,411.0,78.0
1,34,5,712.0,200.0
1,34,7,231.0,200.0
1,34,9,132.0,335.0
1,32,5,262.0,300.0
1,36,6,512.0,200.0
2,28,8,152.0,250.0
1,66,5,912.0,103.0
1,34,6,842.0,371.0
1,30,5,521.0,110.0
1,55,5,262.0,227.0
1,33,5,422.0,250.0
1,62,5,712.0,130.0
2,32,5,422.0,130.0
1,30,6,913.0,180.0
1,41,5,183.0,230.0
1,43,7,311.0,100.0
2,42,6,322.0,150.0
2,57,3,911.0,84.0
1,34,5,942.0,120.0
2,31,5,271.0,130.0
1,33,7,311.0,300.0
2,44,5,512.0,70.0
2,19,5,317.0,110.0
1,62,3,911.0,150.0
2,58,3,911.0,80.0
1,32,8,120.0,144.0
1,29,7,829.0,250.0
2,71,3,911.0,20.0
2,35,8,153.0,290.0
1,32,7,182.0,170.0
1,67,4,912.0,80.0
2,61,3,930.0,60.0
2,57,5,911.0,100.0
1,67,3,912.0,110.0
1,40,5,826.0,150.0
1,37,5,512.0,150.0
1,26,5,415.0,120.0
2,39,5,832.0,100.0
2,36,7,311.0,120.0
1,47,7,311.0,450.0
1,44,5,821.0,200.0
2,41,4,754.0,115.0
1,38,6,732.0,280.0
2,34,7,312.0,230.0
2,32,7,152.0,260.0
1,31,5,120.0,210.0
1,55,7,323.0,300.0
1,55,4,942.0,100.0
1,35,6,822.0,250.0
2,29,5,321.0,80.0
1,59,5,842.0,150.0
2,51,4,911.0,130.0
2,31,7,311.0,131.0
2,30,6,314.0,100.0
1,61,7,23.0,520.0
2,34,7,152.0,150.0
1,52,4,712.0,88.0
1,28,7,165.0,150.0
1,47,3,183.0,290.0
2,45,5,714.0,70.0
2,31,8,152.0,250.0
2,55,7,152.0,442.0
2,43,5,930.0,105.0
2,24,7,237.0,180.0
1,43,9,132.0,450.0
2,40,7,312.0,350.0
2,42,5,282.0,50.0
1,47,5,733.0,140.0
2,48,5,930.0,50.0
2,40,5,512.0,100.0
1,40,7,312.0,560.0
2,38,7,156.0,120.0
2,49,5,911.0,110.0
1,54,5,842.0,180.0
1,23,6,712.0,90.0
1,55,7,152.0,400.0
2,24,7,315.0,300.0
1,54,5,315.0,300.0
1,34,6,311.0,550.0
1,71,3,131.0,100.0
2,46,6,311.0,100.0
2,27,5,242.0,160.0
2,30,6,315.0,130.0
2,28,7,314.0,180.0
1,41,7,313.0,300.0
2,55,4,512.0,80.0
1,52,4,911.0,80.0
2,55,5,411.0,50.0
2,27,6,133.0,180.0
2,34,6,322.0,175.0
1,73,5,842.0,90.0
1,61,5,262.0,400.0
2,54,6,411.0,120.0
1,27,7,132.0,270.0
1,36,5,823.0,200.0
1,33,6,421.0,250.0
1,40,5,316.0,270.0
2,29,7,156.0,95.0
2,24,5,323.0,200.0
2,22,7,252.0,20.0
2,55,8,322.0,320.0
1,50,6,829.0,170.0
1,51,5,313.0,320.0
2,48,7,318.0,80.0
2,21,7,321.0,60.0
1,48,5,842.0,264.0
1,38,5,314.0,220.0
1,47,6,262.0,300.0
1,64,5,912.0,100.0
2,56,7,512.0,100.0
1,39,5,311.0,260.0
1,37,8,751.0,250.0
2,36,5,315.0,70.0
1,45,5,262.0,200.0
1,54,7,314.0,170.0
2,50,5,513.0,150.0
1,19,7,422.0,24.0
2,46,5,316.0,120.0
2,49,5,911.0,100.0
1,59,5,311.0,165.0
2,44,5,262.0,100.0
2,27,7,156.0,80.0
1,50,2,911.0,80.0
2,50,5,422.0,140.0
1,46,4,842.0,190.0
2,41,4,911.0,60.0
1,65,5,842.0,170.0
2,28,5,915.0,80.0
2,61,3,911.0,100.0
1,54,7,713.0,150.0
1,28,8,132.0,280.0
1,44,7,511.0,350.0
1,54,5,712.0,280.0
1,54,7,161.0,350.0
1,41,7,220.0,400.0
1,54,5,441.0,450.0
2,35,5,751.0,95.0
1,43,7,315.0,450.0
2,39,7,411.0,100.0
2,37,5,512.0,180.0
1,29,6,183.0,120.0
2,50,5,511.0,100.0
2,28,7,156.0,100.0
1,41,7,311.0,200.0
1,40,5,713.0,180.0
2,43,5,911.0,90.0
1,36,7,262.0,285.0
2,26,7,414.0,150.0
1,37,6,132.0,320.0
2,52,5,913.0,93.0
1,44,5,753.0,200.0
2,43,5,422.0,150.0
1,32,7,233.0,200.0
1,30,5,311.0,200.0
1,39,8,272.0,60.0
1,39,7,131.0,350.0
2,38,6,252.0,180.0
1,43,5,422.0,250.0
2,55,3,911.0,70.0
2,41,5,421.0,260.0
1,42,5,713.0,160.0
2,48,4,911.0,80.0
2,21,6,511.0,120.0
1,40,8,156.0,372.0
1,58,4,311.0,300.0
1,42,7,733.0,240.0
1,50,5,842.0,150.0
1,24,6,184.0,40.0
1,54,3,613.0,70.0
2,32,7,271.0,180.0
2,44,5,271.0,100.0
2,31,6,183.0,380.0
1,28,7,131.0,150.0
1,36,6,220.0,180.0
1,74,5,912.0,90.0
2,56,5,311.0,250.0
1,38,9,151.0,300.0
1,34,7,120.0,300.0
2,61,4,911.0,85.0
1,59,4,812.0,530.0
2,57,4,911.0,150.0
2,48,5,411.0,65.0
2,29,5,512.0,80.0
1,49,5,842.0,100.0
2,44,4,911.0,150.0
2,21,6,315.0,150.0
1,55,5,321.0,120.0
2,58,4,911.0,150.0
2,27,7,314.0,200.0
2,26,7,315.0,130.0
1,51,5,753.0,160.0
2,54,4,753.0,200.0
2,69,2,911.0,59.0
2,37,5,411.0,45.0
2,66,3,914.0,40.0
1,60,5,912.0,103.0
2,31,7,271.0,100.0
1,41,7,262.0,5000.0
2,39,8,143.0,200.0
1,53,5,713.0,350.0
2,51,4,512.0,100.0
2,26,6,315.0,160.0
2,68,2,911.0,80.0
2,45,5,743.0,80.0
1,69,4,911.0,55.0
1,28,6,120.0,200.0
1,32,6,731.0,200.0
1,35,5,311.0,350.0
1,32,7,312.0,200.0
1,43,8,132.0,450.0
1,39,4,842.0,150.0
2,37,5,315.0,150.0
2,45,5,220.0,141.0
2,53,7,513.0,120.0
1,54,7,311.0,300.0
2,48,7,315.0,200.0
2,59,3,262.0,120.0
2,33,6,252.0,50.0
1,29,6,282.0,150.0
1,54,4,753.0,40.0
2,53,4,512.0,40.0
2,41,5,512.0,150.0
1,60,7,711.0,200.0
1,66,5,912.0,83.0
1,55,5,318.0,270.0
1,50,5,911.0,135.0
2,43,5,512.0,65.0
1,52,4,713.0,150.0
2,53,3,941.0,100.0
1,27,5,415.0,110.0
2,23,5,315.0,130.0
1,36,8,312.0,300.0
1,35,6,262.0,210.0
2,45,7,141.0,350.0
1,38,8,316.0,570.0
2,31,7,183.0,250.0
1,62,5,941.0,70.0
1,32,7,311.0,210.0
2,30,7,317.0,150.0
1,48,7,315.0,650.0
1,66,4,842.0,70.0
1,31,5,816.0,200.0
1,34,6,315.0,300.0
2,32,8,152.0,230.0
1,42,7,316.0,480.0
1,40,6,842.0,150.0
1,59,3,733.0,80.0
1,46,6,262.0,400.0
2,51,5,911.0,130.0
1,39,7,714.0,450.0
1,56,5,712.0,344.0
2,52,8,151.0,300.0
1,47,5,913.0,180.0
1,28,5,913.0,130.0
1,55,7,316.0,500.0
2,48,6,512.0,100.0
1,55,4,920.0,110.0
2,51,4,613.0,80.0
2,23,7,156.0,-1.0
1,44,5,712.0,280.0
2,41,5,512.0,70.0
1,64,5,912.0,100.0
1,44,8,23.0,800.0
2,41,7,235.0,100.0
1,62,5,912.0,80.0
1,69,5,912.0,20.0
2,39,7,152.0,200.0
2,37,7,313.0,150.0
2,48,-1,911.0,80.0
2,42,5,321.0,100.0
1,38,6,316.0,300.0
1,55,7,23.0,600.0
2,25,7,282.0,170.0
2,27,7,312.0,270.0
1,56,8,21.0,500.0
1,56,5,313.0,400.0
1,32,6,242.0,200.0
1,34,5,262.0,180.0
2,76,4,411.0,19.0
1,52,4,754.0,80.0
1,60,3,712.0,130.0
1,55,5,816.0,135.0
2,50,5,512.0,85.0
2,23,6,143.0,200.0
1,52,7,315.0,550.0
1,37,7,311.0,500.0
2,38,5,315.0,100.0
1,39,5,823.0,250.0
1,37,5,941.0,100.0
2,40,7,314.0,350.0
1,43,9,132.0,480.0
1,42,5,829.0,140.0
1,65,4,912.0,100.0
2,37,6,314.0,200.0
1,32,7,184.0,450.0
1,47,5,183.0,180.0
2,45,4,753.0,130.0
1,63,5,913.0,200.0
1,38,5,316.0,400.0
1,35,5,821.0,150.0
1,46,7,829.0,250.0
2,46,6,220.0,250.0
2,38,7,313.0,220.0
1,63,7,24.0,150.0
2,60,4,911.0,80.0
1,32,8,132.0,350.0
1,44,7,313.0,250.0
1,53,5,712.0,80.0
2,65,2,911.0,70.0
1,52,3,914.0,300.0
1,36,7,184.0,230.0
2,35,8,311.0,320.0
1,36,5,262.0,150.0
1,24,4,913.0,150.0
1,41,7,312.0,300.0
1,67,4,912.0,80.0
2,45,5,422.0,80.0
1,27,5,733.0,170.0
1,48,7,311.0,300.0
2,49,7,311.0,200.0
2,49,7,751.0,70.0
2,27,7,271.0,150.0
1,53,3,721.0,200.0
1,53,5,815.0,150.0
1,25,5,444.0,120.0
1,42,5,913.0,250.0
1,45,5,711.0,150.0
2,48,5,753.0,60.0
1,70,7,912.0,80.0
2,38,6,512.0,180.0
1,29,4,913.0,100.0
1,33,8,132.0,400.0
2,30,8,156.0,200.0
1,59,6,912.0,140.0
2,53,5,911.0,140.0
2,27,6,154.0,100.0
1,57,7,842.0,150.0
1,48,5,843.0,270.0
2,45,5,831.0,200.0
1,43,7,231.0,310.0
1,51,7,312.0,500.0
2,21,6,315.0,180.0
1,40,7,262.0,360.0
1,43,5,915.0,300.0
1,39,8,132.0,400.0
1,63,3,912.0,80.0
1,39,5,831.0,224.0
2,37,5,262.0,180.0
2,58,4,911.0,130.0
2,53,3,714.0,50.0
1,29,7,120.0,160.0
1,26,8,231.0,220.0
1,41,4,753.0,180.0
1,52,4,842.0,180.0
2,48,4,911.0,150.0
1,68,4,912.0,105.0
2,62,4,411.0,60.0
1,35,5,733.0,200.0
1,51,6,237.0,190.0
2,26,6,183.0,200.0
1,34,6,421.0,220.0
1,49,5,721.0,195.0
2,40,5,271.0,145.0
2,29,5,315.0,100.0
1,44,5,713.0,300.0
2,39,5,512.0,120.0
2,39,6,753.0,130.0
1,36,7,313.0,250.0
1,64,3,912.0,90.0
1,38,7,235.0,200.0
1,41,5,842.0,280.0
1,29,7,733.0,200.0
2,26,7,156.0,100.0
2,74,3,930.0,60.0
1,67,5,713.0,200.0
1,39,6,913.0,180.0
2,48,8,311.0,470.0
2,20,5,422.0,70.0
1,41,5,161.0,260.0
1,42,5,318.0,200.0
1,43,7,311.0,320.0
2,41,5,292.0,200.0
1,28,7,120.0,200.0
1,49,5,823.0,200.0
2,32,5,422.0,130.0
1,55,3,721.0,220.0
1,25,5,721.0,150.0
2,39,5,753.0,100.0
1,56,5,712.0,150.0
1,25,6,512.0,150.0
2,48,5,513.0,80.0
2,25,7,156.0,110.0
1,42,7,263.0,360.0
2,55,4,930.0,110.0
2,31,6,143.0,130.0
2,67,3,915.0,50.0
1,28,5,511.0,100.0
2,49,4,512.0,110.0
1,25,6,322.0,150.0
1,37,5,829.0,250.0
2,54,5,411.0,120.0
2,28,6,315.0,160.0
2,27,6,120.0,75.0
1,52,4,712.0,300.0
1,45,4,941.0,84.0
2,34,7,252.0,150.0
1,46,5,713.0,120.0
2,48,4,411.0,75.0
1,61,5,912.0,105.0
1,53,5,713.0,150.0
2,45,5,832.0,100.0
1,53,5,825.0,200.0
2,53,4,262.0,100.0
2,29,7,156.0,80.0
1,25,7,444.0,100.0
1,46,7,825.0,200.0
2,49,3,714.0,150.0
1,24,7,712.0,80.0
2,43,8,152.0,360.0
1,45,9,151.0,377.0
1,53,6,912.0,100.0
2,27,8,156.0,100.0
1,54,4,714.0,130.0
1,30,5,821.0,150.0
1,29,6,323.0,100.0
2,39,6,311.0,50.0
2,68,2,914.0,24.0
2,40,5,832.0,70.0
1,49,8,316.0,250.0
1,33,7,237.0,350.0
1,41,5,712.0,250.0
2,41,5,911.0,30.0
1,44,4,421.0,150.0
2,47,5,315.0,91.0
1,34,7,314.0,220.0
1,67,4,842.0,60.0
2,61,3,911.0,40.0
1,39,7,513.0,200.0
1,27,5,522.0,148.0
1,41,5,732.0,300.0
2,50,5,512.0,80.0
1,37,6,120.0,186.0
1,36,7,315.0,480.0
2,73,2,914.0,20.0
1,46,5,941.0,130.0
2,43,5,911.0,70.0
2,22,5,311.0,124.0
1,61,7,132.0,400.0
1,55,4,753.0,150.0
2,27,6,422.0,70.0
1,44,5,262.0,150.0
2,39,5,512.0,200.0
1,32,7,231.0,230.0
2,30,7,152.0,300.0
2,36,7,131.0,200.0
2,42,5,753.0,83.0
1,47,5,913.0,100.0
2,46,4,512.0,70.0
1,44,7,292.0,300.0
2,33,5,314.0,150.0
1,27,6,311.0,150.0
1,28,5,415.0,150.0
1,26,5,823.0,230.0
1,41,7,120.0,350.0
1,44,5,752.0,200.0
1,27,5,135.0,167.0
2,19,5,321.0,40.0
1,57,7,132.0,720.0
2,27,7,311.0,360.0
2,23,6,315.0,240.0
1,25,5,262.0,170.0
1,37,5,316.0,230.0
1,63,5,915.0,60.0
2,50,5,411.0,80.0
2,23,7,172.0,152.0
1,38,7,236.0,700.0
2,46,7,315.0,100.0
1,52,7,314.0,400.0
1,51,7,733.0,472.0
2,44,4,911.0,120.0
2,54,3,753.0,100.0
1,36,6,165.0,240.0
1,42,5,842.0,200.0
1,42,6,132.0,300.0
2,33,5,323.0,180.0
2,55,5,511.0,100.0
1,34,7,312.0,120.0
2,48,9,151.0,128.0
1,41,7,184.0,50.0
1,45,4,733.0,150.0
2,36,6,311.0,250.0
2,62,3,411.0,100.0
1,38,5,814.0,180.0
1,70,5,311.0,178.0
1,57,3,712.0,100.0
2,53,4,915.0,30.0
2,37,6,315.0,279.0
2,54,5,241.0,250.0
1,33,7,316.0,300.0
2,31,6,317.0,150.0
2,37,7,292.0,140.0
2,41,7,152.0,300.0
1,34,7,261.0,416.0
2,32,7,291.0,675.0
1,49,5,912.0,104.0
2,25,7,156.0,150.0
1,45,8,151.0,600.0
2,41,7,271.0,72.0
1,44,8,141.0,800.0
2,42,9,161.0,380.0
2,46,7,252.0,80.0
1,37,6,312.0,336.0
1,51,7,132.0,1250.0
1,41,5,421.0,250.0
2,39,5,512.0,130.0
1,51,7,262.0,490.0
1,46,5,842.0,100.0
2,44,5,162.0,150.0
1,61,7,912.0,200.0
1,63,5,511.0,130.0
1,32,7,316.0,372.0
1,41,8,156.0,150.0
2,39,7,143.0,200.0
1,62,7,316.0,130.0
1,35,7,182.0,220.0
2,31,7,172.0,130.0
2,27,7,511.0,80.0
1,26,6,522.0,250.0
2,33,5,322.0,140.0
2,27,8,233.0,150.0
2,25,7,312.0,208.0
2,23,7,315.0,120.0
1,51,9,151.0,388.0
1,49,3,941.0,50.0
1,57,3,912.0,100.0
1,44,7,311.0,465.0
2,42,7,915.0,55.0
1,45,7,152.0,300.0
2,38,7,271.0,350.0
1,41,5,842.0,350.0
1,38,5,751.0,200.0
2,36,6,316.0,100.0
1,53,5,312.0,300.0
1,27,5,733.0,150.0
1,51,4,911.0,180.0
2,53,4,911.0,120.0
1,32,7,131.0,235.0
2,58,3,911.0,100.0
1,60,5,842.0,150.0
2,25,7,311.0,150.0
1,32,6,733.0,300.0
1,29,6,733.0,200.0
1,36,6,120.0,270.0
1,38,6,913.0,240.0
1,35,7,183.0,200.0
1,33,6,733.0,150.0
1,49,8,152.0,450.0
1,40,5,721.0,200.0
2,39,5,930.0,85.0
1,58,4,721.0,220.0
1,31,6,832.0,170.0
2,28,7,323.0,160.0
1,42,7,315.0,450.0
2,41,7,512.0,130.0
1,42,7,262.0,430.0
1,76,7,156.0,30.0
1,42,5,712.0,180.0
2,35,7,120.0,300.0
1,38,5,714.0,160.0
2,45,5,911.0,50.0
1,41,5,831.0,430.0
2,32,5,512.0,100.0
1,43,7,131.0,410.0
2,41,7,823.0,80.0
1,33,6,262.0,180.0
2,30,6,315.0,150.0
1,31,6,315.0,300.0
1,42,8,120.0,800.0
1,50,7,161.0,400.0
1,48,8,316.0,400.0
2,24,7,172.0,100.0
1,42,7,316.0,490.0
1,35,5,421.0,200.0
1,33,5,120.0,200.0
2,26,5,422.0,110.0
2,38,5,262.0,100.0
1,34,8,312.0,360.0
1,58,9,151.0,520.0
1,71,7,912.0,350.0
1,45,7,315.0,700.0
1,55,4,842.0,300.0
2,26,5,143.0,150.0
2,35,5,753.0,110.0
1,53,8,252.0,450.0
2,49,5,321.0,200.0
1,65,7,912.0,98.0
2,59,5,411.0,60.0
1,29,7,311.0,300.0
2,52,4,753.0,110.0
1,28,6,120.0,170.0
2,26,6,183.0,150.0
1,31,6,316.0,150.0
2,29,6,271.0,150.0
2,55,5,911.0,100.0
2,63,3,911.0,74.0
2,57,3,421.0,150.0
1,39,5,512.0,300.0
2,39,7,120.0,330.0
1,37,7,262.0,180.0
1,33,5,733.0,120.0
2,58,7,271.0,158.0
2,24,5,315.0,100.0
1,69,8,23.0,820.0
1,33,7,312.0,300.0
2,40,5,930.0,40.0
2,57,5,911.0,180.0
1,63,5,712.0,200.0
1,35,7,512.0,150.0
1,29,5,832.0,140.0
1,55,9,22.0,600.0
1,34,7,312.0,200.0
1,43,7,262.0,120.0
2,62,5,411.0,60.0
1,35,7,262.0,400.0
2,53,5,913.0,150.0
1,27,7,231.0,150.0
1,27,7,156.0,140.0
1,58,5,311.0,195.0
1,32,7,120.0,285.0
2,30,6,311.0,220.0
1,56,5,237.0,300.0
1,28,8,251.0,200.0
2,63,3,911.0,60.0
1,37,9,132.0,434.0
2,39,5,318.0,60.0
2,34,7,313.0,140.0
1,38,7,732.0,450.0
2,28,6,156.0,150.0
1,59,7,912.0,105.0
2,52,5,512.0,130.0
2,30,7,314.0,200.0
2,50,4,911.0,120.0
1,61,6,912.0,100.0
1,26,6,512.0,180.0
1,24,6,512.0,150.0
1,52,5,829.0,300.0
1,48,5,444.0,430.0
1,45,5,712.0,210.0
1,51,3,721.0,160.0
1,25,6,754.0,130.0
2,23,5,322.0,130.0
2,23,6,422.0,110.0
1,39,5,842.0,230.0
1,45,7,714.0,140.0
2,39,5,832.0,150.0
1,40,7,132.0,540.0
1,54,4,941.0,120.0
1,27,6,262.0,190.0
2,60,3,411.0,60.0
1,33,5,316.0,100.0
2,36,7,316.0,550.0
2,29,7,292.0,180.0
2,23,8,311.0,110.0
1,64,9,151.0,600.0
1,22,7,512.0,120.0
2,57,3,751.0,70.0
1,29,7,120.0,170.0
2,45,7,172.0,62.0
1,50,7,152.0,480.0
1,24,6,242.0,110.0
1,63,3,842.0,180.0
2,36,7,23.0,582.0
1,28,7,282.0,80.0
2,44,5,422.0,60.0
2,50,5,421.0,180.0
2,24,6,915.0,20.0
2,20,6,915.0,40.0
1,60,4,311.0,200.0
2,43,5,915.0,32.0
1,56,7,313.0,450.0
1,28,7,814.0,145.0
1,56,7,153.0,430.0
2,49,8,153.0,360.0
2,24,7,915.0,50.0
1,29,5,262.0,160.0
1,38,6,513.0,100.0
2,35,6,521.0,110.0
1,49,7,151.0,40.0
2,49,6,915.0,85.0
1,42,5,712.0,250.0
2,41,5,321.0,90.0
1,61,8,23.0,500.0
1,29,7,131.0,250.0
2,63,5,911.0,80.0
1,39,6,262.0,270.0
1,60,7,132.0,380.0
2,31,9,113.0,530.0
2,29,7,315.0,150.0
2,26,6,252.0,180.0
1,35,7,220.0,270.0
2,34,7,152.0,230.0
2,48,4,911.0,66.0
1,51,7,431.0,400.0
1,62,7,262.0,140.0
2,31,8,315.0,300.0
1,55,8,173.0,90.0
2,37,5,422.0,150.0
2,25,5,412.0,180.0
1,44,7,131.0,350.0
1,43,4,913.0,75.0
1,53,5,842.0,320.0
2,52,4,753.0,70.0
2,41,5,318.0,120.0
1,35,6,220.0,200.0
2,36,5,512.0,100.0
1,73,3,912.0,75.0
1,37,6,262.0,300.0
2,56,4,911.0,50.0
1,31,5,314.0,180.0
2,59,3,421.0,150.0
