p010101,p010107,p010110,p010350,p011642
1,24,6,511.0,50.0
2,70,2,911.0,32.0
1,44,8,22.0,220.0
1,55,6,311.0,360.0
1,45,8,183.0,450.0
2,44,9,151.0,300.0
1,36,5,842.0,110.0
1,59,4,232.0,100.0
2,66,3,911.0,35.0
1,20,5,422.0,48.0
1,32,5,941.0,200.0
2,42,5,513.0,10.0
1,46,7,261.0,200.0
1,47,5,316.0,170.0
2,45,5,241.0,65.0
1,45,5,237.0,150.0
2,42,5,513.0,100.0
2,44,3,512.0,90.0
1,30,5,842.0,130.0
2,23,7,252.0,85.0
2,21,6,412.0,30.0
2,65,2,911.0,40.0
2,43,7,311.0,100.0
1,44,5,713.0,240.0
1,50,6,912.0,150.0
2,23,5,511.0,60.0
2,21,5,915.0,65.0
1,41,5,829.0,200.0
2,41,5,321.0,24.0
1,30,8,316.0,100.0
2,28,8,113.0,140.0
1,37,5,444.0,200.0
2,39,5,311.0,80.0
1,34,5,712.0,50.0
1,55,3,713.0,120.0
1,28,5,511.0,120.0
1,34,5,713.0,70.0
1,29,7,131.0,165.0
2,41,4,512.0,75.0
1,49,5,842.0,70.0
1,18,5,743.0,50.0
1,55,3,416.0,190.0
2,25,5,316.0,138.0
2,56,2,914.0,15.0
1,46,8,132.0,195.0
2,44,7,150.0,220.0
1,49,7,316.0,300.0
1,53,9,151.0,300.0
1,39,5,131.0,150.0
1,39,7,152.0,200.0
1,52,3,842.0,142.0
2,25,5,23.0,80.0
2,27,5,315.0,90.0
2,50,5,513.0,150.0
1,27,8,232.0,150.0
1,49,4,311.0,125.0
1,39,5,753.0,100.0
2,32,5,512.0,53.0
1,45,7,313.0,200.0
1,40,8,183.0,200.0
2,36,9,151.0,210.0
1,40,9,261.0,185.0
2,34,8,152.0,190.0
1,45,7,153.0,190.0
2,38,7,153.0,190.0
1,34,7,164.0,130.0
2,34,7,321.0,200.0
1,51,5,30.0,100.0
2,20,5,321.0,100.0
2,20,5,511.0,90.0
1,27,6,263.0,130.0
2,24,5,315.0,60.0
1,60,5,912.0,70.0
1,61,5,912.0,50.0
1,31,5,314.0,120.0
1,41,7,321.0,150.0
2,34,7,183.0,100.0
1,50,8,23.0,274.0
2,42,5,143.0,90.0
2,28,6,154.0,80.0
2,26,7,271.0,70.0
2,52,5,915.0,80.0
1,28,6,316.0,85.0
1,49,5,30.0,250.0
1,51,7,842.0,150.0
1,46,8,30.0,250.0
1,53,5,313.0,170.0
1,40,7,316.0,240.0
1,44,5,721.0,100.0
2,43,6,252.0,150.0
1,48,8,132.0,450.0
1,51,7,120.0,320.0
1,42,7,23.0,350.0
1,35,7,312.0,150.0
2,30,7,323.0,80.0
1,38,6,733.0,100.0
1,33,6,131.0,130.0
1,32,4,262.0,150.0
1,61,5,911.0,30.0
2,60,2,911.0,70.0
1,27,7,262.0,100.0
1,42,7,262.0,200.0
1,42,5,842.0,150.0
2,41,4,751.0,70.0
1,37,6,312.0,150.0
2,53,2,411.0,30.0
1,27,7,252.0,50.0
1,24,5,512.0,88.0
1,41,5,733.0,120.0
1,32,7,314.0,150.0
2,39,6,513.0,150.0
2,25,5,315.0,85.0
1,58,3,941.0,40.0
1,31,7,-1.0,-1.0
1,26,6,220.0,80.0
2,45,4,753.0,49.0
2,36,4,914.0,60.0
2,48,3,421.0,50.0
1,28,5,252.0,130.0
1,23,5,292.0,100.0
1,38,7,231.0,180.0
1,36,5,513.0,100.0
2,34,5,412.0,100.0
2,41,3,826.0,23.0
2,51,4,237.0,110.0
1,28,8,251.0,110.0
2,27,7,242.0,100.0
2,24,7,311.0,83.0
1,46,3,712.0,150.0
2,54,3,911.0,50.0
1,30,6,842.0,53.0
2,47,5,421.0,80.0
1,37,7,161.0,155.0
1,37,5,441.0,140.0
2,26,5,315.0,100.0
1,25,5,821.0,65.0
1,36,7,262.0,150.0
1,40,5,920.0,63.0
2,33,5,741.0,100.0
2,30,6,183.0,90.0
2,41,5,513.0,50.0
1,40,5,311.0,140.0
2,41,4,832.0,70.0
2,53,5,911.0,30.0
2,26,6,252.0,80.0
1,22,5,315.0,60.0
1,38,5,512.0,170.0
1,33,5,316.0,260.0
1,33,7,311.0,175.0
1,63,7,816.0,240.0
1,35,7,513.0,140.0
1,29,7,131.0,80.0
1,40,7,311.0,200.0
2,36,7,152.0,190.0
2,46,3,911.0,50.0
1,45,7,235.0,290.0
1,32,7,262.0,110.0
1,47,5,821.0,130.0
1,27,6,262.0,150.0
1,59,5,912.0,60.0
2,30,7,313.0,100.0
1,28,7,234.0,115.0
2,20,5,512.0,70.0
2,24,5,237.0,70.0
1,35,7,721.0,100.0
2,34,5,513.0,100.0
1,52,3,712.0,100.0
2,36,5,512.0,70.0
2,54,3,754.0,50.0
2,25,5,315.0,35.0
1,48,7,316.0,90.0
2,47,5,321.0,80.0
1,61,8,23.0,250.0
2,59,8,23.0,250.0
1,65,3,712.0,100.0
2,58,3,751.0,50.0
1,30,5,512.0,100.0
1,48,3,511.0,70.0
2,48,4,421.0,60.0
2,23,5,832.0,70.0
2,21,5,315.0,50.0
1,44,3,844.0,100.0
1,51,4,842.0,60.0
2,41,4,513.0,70.0
2,21,5,512.0,70.0
2,41,3,913.0,60.0
1,27,5,442.0,100.0
1,53,4,842.0,130.0
1,45,4,842.0,53.0
1,50,5,831.0,150.0
2,55,3,911.0,35.0
2,50,3,930.0,60.0
2,37,5,513.0,80.0
1,50,4,712.0,90.0
2,43,4,321.0,25.0
1,49,5,842.0,150.0
1,47,5,23.0,120.0
2,42,5,316.0,80.0
1,38,7,315.0,130.0
1,50,6,23.0,230.0
1,51,3,713.0,20.0
2,48,3,941.0,40.0
1,26,5,512.0,70.0
1,25,5,842.0,100.0
2,21,5,315.0,40.0
1,30,5,823.0,70.0
1,39,4,823.0,-1.0
1,24,5,815.0,50.0
1,43,5,721.0,190.0
1,50,5,316.0,130.0
2,44,5,513.0,150.0
1,57,5,753.0,90.0
1,32,7,313.0,100.0
2,27,6,315.0,90.0
1,54,3,911.0,20.0
2,37,4,753.0,50.0
2,60,3,941.0,50.0
1,43,5,842.0,150.0
1,44,4,713.0,70.0
2,39,4,422.0,70.0
1,27,7,315.0,110.0
2,64,2,911.0,50.0
1,27,5,263.0,100.0
1,28,4,915.0,73.0
2,62,3,754.0,50.0
1,29,5,512.0,80.0
1,50,3,131.0,150.0
2,44,3,513.0,45.0
1,42,4,842.0,90.0
1,37,7,132.0,250.0
1,42,4,721.0,92.0
1,26,5,731.0,75.0
1,41,4,911.0,50.0
1,38,4,826.0,100.0
1,42,4,942.0,80.0
1,40,5,815.0,150.0
1,30,6,731.0,130.0
2,33,5,823.0,25.0
1,49,4,721.0,150.0
2,43,4,826.0,68.0
1,26,7,317.0,100.0
2,47,4,754.0,60.0
2,25,5,315.0,80.0
2,46,3,826.0,45.0
1,24,6,753.0,80.0
2,59,3,911.0,35.0
1,36,5,842.0,110.0
1,30,5,511.0,130.0
2,41,4,911.0,50.0
2,22,5,741.0,75.0
2,21,5,826.0,60.0
1,48,5,316.0,150.0
1,46,4,722.0,125.0
1,39,5,821.0,80.0
2,35,4,911.0,60.0
1,62,9,151.0,220.0
1,25,6,441.0,100.0
1,62,3,912.0,40.0
2,23,5,316.0,80.0
2,26,7,292.0,73.0
1,48,6,316.0,150.0
1,51,5,842.0,120.0
2,46,5,135.0,74.0
1,37,5,731.0,110.0
2,31,5,753.0,40.0
1,47,9,141.0,500.0
1,26,6,311.0,150.0
1,57,7,30.0,170.0
1,48,7,152.0,190.0
1,45,5,30.0,150.0
2,42,4,521.0,65.0
2,57,7,152.0,160.0
1,45,7,152.0,175.0
1,44,5,316.0,190.0
1,43,5,512.0,75.0
2,63,4,911.0,40.0
1,51,5,513.0,100.0
1,27,5,829.0,72.0
1,54,8,152.0,230.0
2,51,5,911.0,60.0
1,44,4,842.0,130.0
1,38,6,316.0,190.0
1,42,7,314.0,150.0
1,43,5,712.0,100.0
2,68,3,911.0,40.0
2,44,4,421.0,65.0
1,29,7,262.0,130.0
2,23,6,323.0,50.0
1,27,5,842.0,80.0
1,54,4,812.0,92.0
2,23,5,315.0,88.0
1,37,4,842.0,150.0
1,27,5,826.0,80.0
1,62,3,713.0,60.0
1,37,3,812.0,100.0
2,37,3,911.0,40.0
2,49,3,941.0,60.0
1,42,4,721.0,78.0
1,46,3,713.0,50.0
2,34,5,513.0,100.0
1,36,5,843.0,150.0
1,30,6,913.0,100.0
2,44,3,753.0,50.0
1,59,4,842.0,60.0
1,40,5,823.0,95.0
2,34,4,753.0,30.0
2,20,5,512.0,50.0
1,33,5,731.0,110.0
1,38,4,942.0,50.0
2,35,4,513.0,40.0
1,35,6,441.0,140.0
1,38,7,313.0,100.0
1,29,7,322.0,130.0
1,39,5,311.0,60.0
1,31,4,731.0,130.0
2,50,5,914.0,50.0
1,26,6,941.0,80.0
1,24,7,941.0,70.0
1,20,7,941.0,30.0
1,48,4,942.0,100.0
2,48,3,823.0,46.0
1,50,4,311.0,60.0
2,51,4,421.0,60.0
1,51,4,821.0,80.0
2,44,3,826.0,50.0
2,21,5,315.0,50.0
1,45,5,231.0,150.0
1,43,5,914.0,50.0
1,48,4,821.0,200.0
1,26,5,132.0,100.0
1,70,8,151.0,40.0
1,53,4,912.0,52.0
1,28,5,262.0,210.0
2,22,6,315.0,60.0
1,29,7,220.0,180.0
1,37,8,311.0,210.0
2,31,7,312.0,180.0
1,42,7,511.0,100.0
2,46,4,911.0,60.0
2,25,7,315.0,45.0
1,22,5,816.0,95.0
1,47,4,941.0,100.0
1,36,5,733.0,80.0
2,32,5,512.0,60.0
1,43,3,941.0,40.0
2,43,4,930.0,50.0
2,22,6,512.0,70.0
1,28,5,732.0,90.0
1,28,5,314.0,200.0
2,28,5,513.0,40.0
1,26,5,712.0,80.0
1,40,4,721.0,60.0
2,26,5,753.0,60.0
1,50,4,713.0,60.0
2,23,5,311.0,50.0
1,54,3,912.0,45.0
2,28,5,753.0,60.0
2,20,3,422.0,80.0
1,54,4,823.0,150.0
2,24,5,512.0,60.0
1,32,7,156.0,130.0
1,46,7,441.0,300.0
1,38,7,315.0,220.0
1,47,4,714.0,80.0
1,63,4,842.0,58.0
1,29,4,825.0,50.0
1,34,7,156.0,130.0
2,29,5,315.0,50.0
1,42,5,236.0,100.0
1,54,5,844.0,100.0
2,51,5,513.0,100.0
2,25,7,153.0,70.0
1,35,5,714.0,120.0
2,34,6,143.0,190.0
1,47,7,152.0,250.0
2,39,6,153.0,190.0
2,24,6,316.0,60.0
1,43,8,816.0,300.0
1,46,5,22.0,250.0
1,27,4,842.0,100.0
2,26,5,315.0,70.0
2,49,3,752.0,70.0
1,55,4,828.0,90.0
1,44,4,812.0,130.0
2,55,3,826.0,70.0
1,24,7,272.0,40.0
2,51,3,827.0,60.0
1,36,5,814.0,120.0
1,24,4,832.0,65.0
2,22,5,930.0,54.0
1,42,3,731.0,120.0
1,57,3,842.0,140.0
1,32,5,842.0,100.0
1,38,5,262.0,150.0
2,24,6,154.0,55.0
1,39,5,842.0,70.0
2,39,4,316.0,58.0
1,34,5,942.0,80.0
1,41,7,312.0,40.0
1,39,5,23.0,180.0
2,59,2,911.0,40.0
2,42,3,421.0,70.0
1,27,4,751.0,140.0
1,36,4,713.0,80.0
1,44,4,842.0,150.0
1,43,4,712.0,100.0
1,31,5,823.0,100.0
1,26,5,812.0,130.0
1,48,5,712.0,180.0
2,60,3,421.0,20.0
2,26,5,930.0,50.0
1,42,4,316.0,175.0
1,31,6,512.0,130.0
2,29,7,252.0,100.0
2,27,7,154.0,110.0
1,65,4,912.0,60.0
2,40,5,513.0,200.0
1,31,5,842.0,100.0
2,22,6,156.0,55.0
1,38,3,842.0,130.0
2,38,7,826.0,45.0
2,39,3,752.0,50.0
1,37,5,512.0,120.0
1,60,3,713.0,50.0
1,28,5,821.0,130.0
2,46,4,911.0,40.0
1,25,5,412.0,50.0
1,40,5,812.0,85.0
2,33,5,422.0,100.0
2,46,5,313.0,120.0
1,35,7,815.0,150.0
1,29,5,831.0,140.0
2,53,3,911.0,39.0
1,45,4,813.0,120.0
1,50,4,812.0,100.0
2,22,5,829.0,100.0
1,44,3,842.0,90.0
1,36,5,712.0,84.0
2,32,4,422.0,55.0
1,36,5,712.0,120.0
1,38,3,732.0,120.0
2,33,3,826.0,68.0
1,36,8,23.0,215.0
2,32,7,313.0,165.0
2,54,3,145.0,78.0
2,37,5,422.0,105.0
1,34,7,511.0,180.0
2,30,6,143.0,140.0
1,41,5,733.0,210.0
2,41,5,513.0,150.0
1,34,7,262.0,90.0
1,41,8,156.0,230.0
2,38,7,143.0,100.0
1,28,8,131.0,140.0
1,32,5,235.0,95.0
1,36,2,281.0,110.0
2,17,5,422.0,42.0
2,39,4,913.0,80.0
1,35,5,733.0,100.0
1,46,7,23.0,300.0
2,41,7,152.0,200.0
1,48,7,23.0,290.0
1,61,8,151.0,250.0
1,61,7,235.0,50.0
2,52,7,313.0,170.0
1,37,8,315.0,190.0
1,44,6,842.0,70.0
2,43,6,153.0,190.0
1,35,8,156.0,150.0
1,48,4,315.0,130.0
1,58,7,152.0,300.0
1,29,7,311.0,70.0
1,42,5,844.0,110.0
1,51,5,914.0,130.0
1,24,7,980.0,140.0
2,51,2,732.0,58.0
2,44,3,411.0,40.0
1,24,4,412.0,30.0
1,31,5,721.0,90.0
2,58,2,911.0,45.0
2,44,2,754.0,60.0
1,31,5,812.0,110.0
2,29,5,317.0,60.0
1,36,5,316.0,173.0
1,29,5,754.0,100.0
2,40,5,421.0,60.0
1,26,4,821.0,80.0
1,40,4,822.0,100.0
1,34,7,152.0,150.0
1,30,6,132.0,186.0
1,45,5,842.0,113.0
2,37,5,241.0,80.0
1,30,5,441.0,110.0
1,29,5,316.0,78.0
1,26,5,713.0,75.0
2,32,7,142.0,100.0
1,33,7,512.0,80.0
2,33,5,313.0,100.0
1,39,4,842.0,130.0
1,34,7,443.0,150.0
1,33,7,313.0,110.0
1,35,7,112.0,160.0
1,35,7,292.0,130.0
1,33,7,313.0,150.0
2,35,5,321.0,60.0
1,39,5,313.0,140.0
1,73,3,912.0,57.0
2,36,7,152.0,140.0
1,58,5,441.0,200.0
1,25,6,133.0,110.0
2,26,7,271.0,100.0
2,56,3,914.0,20.0
2,48,3,826.0,60.0
1,54,5,263.0,100.0
2,54,3,421.0,30.0
2,28,7,252.0,50.0
1,28,5,823.0,90.0
2,36,5,513.0,80.0
2,49,3,930.0,30.0
1,31,7,23.0,180.0
1,59,3,914.0,100.0
2,24,5,241.0,100.0
2,21,7,422.0,33.0
1,42,5,821.0,110.0
2,42,3,911.0,30.0
1,41,5,842.0,90.0
2,36,4,930.0,10.0
1,57,5,912.0,72.0
1,22,5,733.0,55.0
2,34,7,513.0,120.0
1,51,4,23.0,190.0
1,35,8,261.0,250.0
2,31,7,152.0,130.0
1,54,4,912.0,60.0
1,26,7,512.0,40.0
2,24,5,416.0,40.0
1,51,7,311.0,200.0
1,43,4,713.0,70.0
1,28,6,733.0,100.0
2,23,5,241.0,80.0
1,33,8,293.0,130.0
2,22,7,252.0,100.0
1,30,4,914.0,50.0
1,50,3,712.0,100.0
2,48,3,741.0,77.0
1,24,5,982.0,91.0
2,21,6,753.0,56.0
2,25,7,156.0,30.0
2,22,5,826.0,85.0
2,23,6,511.0,60.0
1,30,5,842.0,50.0
2,28,5,753.0,70.0
1,51,4,712.0,250.0
1,25,6,441.0,130.0
1,39,3,312.0,140.0
2,39,4,826.0,55.0
1,46,5,731.0,188.0
2,42,4,911.0,65.0
1,55,4,912.0,62.0
2,22,5,512.0,60.0
2,19,5,315.0,50.0
1,39,4,941.0,100.0
1,30,7,314.0,250.0
2,42,3,751.0,15.0
1,47,3,941.0,50.0
1,42,3,914.0,50.0
2,26,6,315.0,97.0
1,50,4,914.0,120.0
2,48,3,511.0,55.0
1,24,5,512.0,90.0
2,20,5,220.0,85.0
1,51,7,161.0,260.0
1,31,5,721.0,80.0
1,26,7,220.0,45.0
1,49,5,318.0,135.0
1,45,5,733.0,100.0
1,36,5,820.0,115.0
1,30,7,315.0,113.0
2,26,7,312.0,100.0
1,33,7,262.0,200.0
1,42,6,23.0,200.0
1,61,3,912.0,60.0
2,51,3,930.0,15.0
2,42,4,911.0,30.0
2,21,5,826.0,78.0
1,48,4,842.0,48.0
2,21,5,315.0,70.0
2,20,5,315.0,70.0
2,48,3,930.0,50.0
1,60,3,712.0,90.0
2,55,3,826.0,50.0
2,21,6,154.0,50.0
1,50,3,826.0,120.0
2,45,3,826.0,80.0
1,38,4,821.0,50.0
2,48,5,513.0,50.0
1,37,7,311.0,130.0
1,27,7,321.0,100.0
2,39,4,512.0,60.0
1,39,3,941.0,80.0
1,25,5,821.0,80.0
2,23,5,512.0,75.0
1,19,5,733.0,65.0
1,47,5,930.0,70.0
2,39,4,829.0,40.0
1,23,6,120.0,170.0
1,48,5,23.0,130.0
1,36,5,826.0,125.0
2,43,5,312.0,50.0
1,30,5,753.0,80.0
1,27,5,826.0,85.0
1,47,4,312.0,130.0
1,67,8,151.0,80.0
1,45,4,732.0,90.0
2,40,4,421.0,40.0
1,31,4,721.0,100.0
1,33,5,-1.0,104.0
1,43,5,235.0,250.0
1,26,6,942.0,100.0
2,22,6,513.0,65.0
2,21,6,411.0,50.0
2,31,5,815.0,140.0
1,62,5,317.0,10.0
2,20,5,315.0,60.0
1,50,3,712.0,70.0
2,48,3,821.0,55.0
1,42,6,235.0,202.0
1,39,6,511.0,150.0
1,41,5,183.0,110.0
1,60,4,912.0,60.0
2,58,4,911.0,45.0
1,32,4,713.0,200.0
1,43,7,152.0,210.0
1,57,3,829.0,50.0
1,28,5,821.0,140.0
1,33,7,237.0,140.0
1,28,6,733.0,90.0
1,25,6,311.0,90.0
1,18,5,712.0,90.0
2,39,5,743.0,50.0
2,58,3,421.0,70.0
1,28,4,823.0,80.0
2,23,6,311.0,70.0
2,21,5,311.0,55.0
2,37,5,237.0,80.0
1,65,3,941.0,45.0
2,48,3,930.0,63.0
1,23,5,842.0,100.0
1,48,4,826.0,100.0
2,43,4,421.0,70.0
2,46,4,753.0,75.0
1,37,4,721.0,100.0
2,37,4,753.0,55.0
1,28,7,312.0,200.0
1,33,5,826.0,110.0
2,53,2,421.0,60.0
2,28,7,143.0,80.0
2,26,7,152.0,80.0
1,45,5,732.0,125.0
2,41,4,722.0,65.0
1,48,5,313.0,130.0
1,40,5,232.0,130.0
1,42,5,311.0,68.0
2,39,5,322.0,110.0
1,49,3,823.0,110.0
2,30,5,513.0,50.0
1,56,4,914.0,120.0
2,51,3,753.0,30.0
2,27,5,321.0,135.0
2,25,6,315.0,80.0
1,40,6,220.0,200.0
2,24,5,826.0,65.0
1,47,4,930.0,50.0
2,43,4,421.0,70.0
1,26,5,913.0,70.0
2,59,3,513.0,75.0
2,40,3,752.0,40.0
1,48,5,980.0,150.0
2,24,6,183.0,50.0
1,52,7,153.0,250.0
1,61,6,153.0,256.0
1,51,6,153.0,170.0
2,49,4,826.0,100.0
1,49,5,733.0,80.0
1,28,7,733.0,90.0
1,35,4,316.0,120.0
2,37,5,831.0,50.0
2,63,4,930.0,70.0
1,61,5,313.0,300.0
2,41,4,512.0,60.0
1,25,6,231.0,70.0
1,40,4,842.0,74.0
1,38,7,23.0,180.0
1,41,7,231.0,220.0
1,37,7,311.0,150.0
2,38,7,182.0,96.0
1,32,7,262.0,100.0
2,32,7,154.0,100.0
1,23,5,753.0,94.0
1,59,4,816.0,90.0
2,56,4,911.0,44.0
1,27,5,821.0,130.0
1,37,5,941.0,120.0
1,57,7,311.0,300.0
1,43,5,23.0,250.0
1,33,5,712.0,50.0
1,59,4,912.0,50.0
2,25,5,512.0,50.0
1,24,5,913.0,50.0
1,49,5,843.0,100.0
1,33,7,513.0,230.0
1,27,5,843.0,150.0
1,26,6,231.0,110.0
2,24,5,315.0,74.0
2,50,3,911.0,70.0
2,20,6,241.0,55.0
1,63,7,912.0,69.0
2,43,5,513.0,50.0
1,42,7,842.0,125.0
2,43,5,421.0,25.0
1,51,5,237.0,200.0
1,35,7,23.0,300.0
1,52,4,444.0,62.0
2,43,4,911.0,20.0
2,19,5,422.0,50.0
1,24,5,731.0,107.0
2,22,5,311.0,60.0
2,49,3,421.0,60.0
1,23,6,237.0,60.0
2,58,3,513.0,60.0
1,39,5,914.0,50.0
1,31,5,-1.0,160.0
1,31,6,312.0,129.0
2,27,7,315.0,200.0
1,47,5,30.0,95.0
1,52,7,312.0,200.0
1,36,8,262.0,320.0
1,38,7,311.0,270.0
1,40,6,314.0,200.0
1,39,6,315.0,140.0
2,38,5,913.0,70.0
1,46,7,23.0,280.0
2,51,3,421.0,90.0
1,48,7,152.0,240.0
2,25,6,315.0,86.0
1,40,5,913.0,130.0
2,24,5,315.0,60.0
1,57,4,941.0,60.0
2,54,3,920.0,50.0
1,29,7,152.0,100.0
1,45,3,842.0,90.0
1,41,4,826.0,155.0
1,47,5,831.0,173.0
2,44,4,743.0,30.0
1,42,6,831.0,98.0
1,32,6,313.0,120.0
2,44,5,753.0,78.0
2,53,5,513.0,150.0
1,38,5,821.0,86.0
1,32,4,821.0,80.0
1,41,5,731.0,140.0
2,42,4,911.0,80.0
2,18,5,315.0,60.0
1,30,5,711.0,70.0
2,23,6,323.0,60.0
1,44,5,713.0,200.0
1,37,3,712.0,80.0
1,18,5,831.0,48.0
2,43,3,421.0,80.0
1,17,5,930.0,60.0
1,46,4,721.0,70.0
1,30,5,826.0,100.0
2,55,3,831.0,70.0
1,26,5,843.0,90.0
2,60,3,831.0,50.0
1,45,5,842.0,160.0
1,34,5,511.0,150.0
1,55,4,821.0,50.0
1,26,7,312.0,80.0
1,42,4,829.0,140.0
2,48,3,421.0,60.0
2,24,5,321.0,105.0
2,30,5,315.0,60.0
1,41,5,313.0,140.0
1,32,5,443.0,130.0
1,41,5,842.0,169.0
2,25,5,311.0,60.0
2,23,5,832.0,52.0
1,24,5,832.0,80.0
2,22,5,183.0,95.0
1,48,5,842.0,80.0
2,45,5,311.0,70.0
1,55,5,236.0,131.0
2,24,6,154.0,55.0
1,35,7,237.0,110.0
1,36,5,721.0,200.0
2,29,5,316.0,78.0
1,28,7,312.0,120.0
2,23,7,251.0,50.0
1,27,5,312.0,150.0
1,55,5,741.0,94.0
2,49,3,911.0,95.0
1,61,3,912.0,60.0
1,32,6,132.0,86.0
1,31,7,413.0,50.0
1,40,9,152.0,185.0
1,58,7,152.0,280.0
2,30,7,153.0,130.0
1,29,7,313.0,133.0
2,27,7,313.0,132.0
1,27,6,132.0,130.0
2,23,6,311.0,89.0
1,48,7,732.0,275.0
1,40,4,712.0,60.0
2,20,5,315.0,50.0
2,25,7,152.0,100.0
2,24,8,153.0,50.0
1,47,5,316.0,180.0
2,20,5,315.0,90.0
1,23,4,814.0,90.0
1,42,5,314.0,200.0
1,44,4,316.0,100.0
2,37,4,742.0,70.0
2,62,3,753.0,60.0
1,26,6,415.0,30.0
2,46,4,832.0,50.0
2,37,5,741.0,90.0
1,36,6,842.0,90.0
2,32,5,315.0,-1.0
1,31,7,913.0,200.0
1,44,4,713.0,-1.0
1,32,6,262.0,80.0
1,61,5,316.0,83.0
1,29,7,816.0,154.0
2,43,5,421.0,90.0
1,49,5,941.0,100.0
2,22,6,311.0,70.0
1,61,4,941.0,68.0
1,29,6,313.0,105.0
2,25,6,311.0,50.0
2,47,5,241.0,100.0
1,25,5,913.0,115.0
1,33,6,721.0,140.0
1,42,6,313.0,270.0
1,43,3,421.0,40.0
1,28,5,512.0,80.0
1,51,5,816.0,250.0
2,46,4,421.0,70.0
1,30,6,132.0,150.0
1,47,4,844.0,80.0
2,47,3,826.0,75.0
1,22,5,237.0,65.0
1,37,6,132.0,140.0
1,44,5,444.0,120.0
2,43,5,930.0,90.0
1,21,6,821.0,75.0
1,29,5,831.0,80.0
1,36,7,842.0,100.0
1,28,5,314.0,80.0
2,23,5,315.0,112.0
1,27,5,829.0,130.0
1,43,6,312.0,128.0
2,38,4,823.0,50.0
1,35,5,311.0,145.0
1,28,7,262.0,70.0
1,26,5,120.0,108.0
1,36,6,442.0,120.0
1,39,7,313.0,110.0
1,36,7,152.0,160.0
1,47,6,313.0,150.0
2,45,5,183.0,30.0
1,63,3,912.0,60.0
1,36,5,311.0,50.0
1,30,6,220.0,100.0
1,43,5,316.0,170.0
1,26,6,741.0,100.0
1,30,5,721.0,120.0
2,19,5,315.0,30.0
1,33,4,512.0,100.0
1,58,4,912.0,50.0
2,26,5,315.0,82.0
2,38,3,753.0,70.0
1,43,5,721.0,95.0
1,43,4,842.0,150.0
2,19,5,512.0,90.0
1,39,3,721.0,100.0
2,36,4,421.0,45.0
2,65,3,911.0,45.0
2,25,5,315.0,70.0
1,41,4,753.0,50.0
1,33,6,513.0,45.0
2,27,5,930.0,15.0
1,36,5,843.0,120.0
1,30,5,842.0,100.0
2,40,4,412.0,65.0
1,37,7,315.0,120.0
1,48,4,842.0,150.0
2,44,3,920.0,55.0
1,31,5,-1.0,105.0
1,50,5,292.0,150.0
2,56,4,911.0,51.0
1,28,6,511.0,130.0
1,30,4,721.0,110.0
1,31,5,842.0,190.0
1,46,5,316.0,95.0
1,39,5,913.0,100.0
2,22,5,512.0,60.0
2,20,5,241.0,60.0
1,48,4,941.0,120.0
2,18,5,512.0,50.0
1,33,5,821.0,125.0
2,48,5,513.0,70.0
1,25,5,713.0,130.0
1,23,7,272.0,50.0
1,35,5,831.0,195.0
2,30,5,156.0,70.0
1,27,5,312.0,200.0
1,45,5,733.0,120.0
1,57,3,832.0,100.0
2,49,3,826.0,55.0
1,37,5,312.0,200.0
2,35,5,422.0,20.0
1,42,6,23.0,275.0
1,43,7,312.0,290.0
1,40,8,316.0,170.0
2,48,5,743.0,45.0
2,37,5,161.0,180.0
2,28,5,315.0,60.0
1,60,4,721.0,200.0
1,27,5,131.0,80.0
1,37,3,821.0,90.0
1,38,5,842.0,150.0
1,42,3,741.0,120.0
1,47,7,316.0,130.0
2,43,5,513.0,100.0
2,38,4,741.0,55.0
2,53,3,714.0,70.0
1,64,3,712.0,40.0
1,28,6,262.0,80.0
2,26,6,252.0,50.0
2,22,7,251.0,51.0
1,27,5,311.0,190.0
1,34,4,712.0,56.0
1,32,5,832.0,120.0
1,47,5,441.0,200.0
2,46,4,913.0,20.0
1,42,7,311.0,-1.0
1,20,5,913.0,70.0
1,49,5,131.0,200.0
2,50,5,513.0,70.0
2,25,5,156.0,60.0
2,24,7,143.0,107.0
1,35,7,312.0,150.0
1,55,4,941.0,110.0
1,23,5,823.0,70.0
1,32,5,415.0,120.0
1,28,5,843.0,200.0
1,52,5,821.0,90.0
2,43,5,911.0,20.0
1,46,5,842.0,150.0
2,40,5,753.0,80.0
1,43,4,812.0,120.0
2,26,5,315.0,80.0
1,57,5,714.0,50.0
2,57,3,914.0,42.0
2,27,5,315.0,65.0
1,26,5,825.0,90.0
1,50,5,441.0,252.0
1,35,5,831.0,202.0
2,21,5,311.0,100.0
1,35,5,842.0,20.0
1,27,5,236.0,83.0
1,36,6,311.0,170.0
1,35,5,232.0,120.0
1,36,7,262.0,160.0
1,31,7,913.0,120.0
1,42,5,831.0,145.0
2,24,5,156.0,-1.0
1,46,4,721.0,120.0
1,26,7,220.0,90.0
1,42,7,132.0,200.0
2,43,4,713.0,30.0
1,29,5,842.0,50.0
1,30,5,511.0,110.0
1,45,7,315.0,280.0
2,45,4,422.0,90.0
2,22,5,512.0,70.0
1,37,4,941.0,90.0
1,45,5,826.0,127.0
1,28,7,314.0,166.0
2,23,5,315.0,60.0
1,40,6,161.0,164.0
1,34,5,821.0,80.0
2,35,5,422.0,80.0
1,29,5,822.0,100.0
2,23,5,315.0,71.0
1,30,7,513.0,90.0
