p080101,p080107,p080110,p080350,p081642
2,32,5,315.0,100.0
1,55,7,316.0,300.0
2,54,5,321.0,150.0
1,29,7,262.0,150.0
1,72,3,713.0,40.0
1,55,3,914.0,20.0
1,51,3,844.0,120.0
1,35,5,821.0,120.0
1,58,4,842.0,125.0
2,28,5,512.0,104.0
2,26,6,521.0,115.0
1,57,5,831.0,165.0
2,29,7,311.0,159.0
1,27,7,826.0,143.0
1,26,5,721.0,157.0
1,53,5,713.0,160.0
1,57,4,712.0,120.0
1,50,4,733.0,170.0
2,25,7,120.0,79.0
1,54,5,23.0,400.0
2,37,7,252.0,38.0
2,55,3,930.0,50.0
1,33,5,842.0,130.0
2,28,5,281.0,150.0
1,45,5,941.0,80.0
1,37,5,511.0,140.0
1,46,4,821.0,170.0
2,45,5,913.0,70.0
1,37,5,733.0,150.0
1,31,5,731.0,118.0
1,50,5,731.0,200.0
1,24,7,930.0,100.0
1,57,5,316.0,250.0
1,39,7,313.0,190.0
1,33,7,441.0,323.0
1,61,3,941.0,30.0
2,44,4,753.0,70.0
2,67,3,941.0,30.0
1,33,5,941.0,40.0
1,41,4,415.0,400.0
2,21,5,412.0,50.0
2,46,4,422.0,120.0
1,34,7,316.0,186.0
1,34,7,315.0,295.0
2,71,2,915.0,60.0
2,31,6,422.0,120.0
1,63,3,712.0,100.0
1,36,5,731.0,200.0
1,33,5,913.0,194.0
1,48,4,911.0,80.0
2,45,3,422.0,60.0
1,45,4,754.0,70.0
2,45,3,422.0,110.0
1,49,4,941.0,60.0
1,34,6,314.0,178.0
2,33,6,271.0,118.0
1,47,5,815.0,150.0
2,43,5,930.0,54.0
1,37,6,731.0,168.0
1,46,5,753.0,225.0
2,40,5,422.0,108.0
1,56,4,721.0,178.0
1,32,7,816.0,180.0
2,48,4,753.0,67.0
1,25,6,713.0,180.0
2,23,5,521.0,100.0
1,56,4,823.0,120.0
2,54,4,753.0,70.0
2,26,7,132.0,150.0
2,28,5,832.0,120.0
1,31,6,262.0,180.0
1,27,5,913.0,150.0
2,26,6,322.0,128.0
2,24,5,317.0,100.0
1,37,5,316.0,150.0
1,44,5,262.0,150.0
2,36,5,315.0,90.0
2,48,4,911.0,150.0
1,26,5,412.0,80.0
1,55,5,316.0,300.0
1,53,4,722.0,192.0
1,46,5,842.0,150.0
1,48,4,721.0,98.0
1,47,4,753.0,70.0
1,54,4,941.0,140.0
1,23,5,915.0,97.0
1,69,9,151.0,64.0
1,69,3,941.0,70.0
1,29,7,311.0,150.0
1,30,7,120.0,230.0
2,25,7,153.0,150.0
1,39,7,941.0,80.0
1,31,6,311.0,181.0
1,37,7,415.0,168.0
2,38,5,422.0,100.0
1,50,3,712.0,100.0
2,48,3,753.0,85.0
1,27,5,316.0,145.0
2,23,5,-1.0,150.0
1,26,7,311.0,183.0
2,28,8,153.0,112.0
1,33,6,311.0,200.0
1,31,7,312.0,250.0
1,32,7,311.0,233.0
2,27,7,315.0,130.0
1,55,8,152.0,450.0
1,28,7,237.0,180.0
2,26,7,315.0,150.0
1,25,6,915.0,143.0
2,21,7,317.0,70.0
1,27,7,315.0,264.0
1,30,7,512.0,180.0
1,33,7,316.0,195.0
1,51,5,316.0,300.0
2,23,7,315.0,100.0
2,25,7,120.0,70.0
1,34,5,829.0,128.0
1,32,6,831.0,181.0
1,45,6,316.0,290.0
1,49,7,314.0,150.0
1,50,5,712.0,54.0
1,22,6,415.0,70.0
1,55,4,752.0,140.0
2,51,4,911.0,70.0
1,28,7,512.0,140.0
1,66,5,315.0,150.0
1,61,4,912.0,65.0
2,57,3,911.0,30.0
2,30,5,315.0,250.0
1,44,4,842.0,180.0
1,37,5,842.0,160.0
2,31,7,744.0,100.0
1,34,7,441.0,215.0
1,44,3,812.0,180.0
2,44,3,421.0,100.0
1,21,5,831.0,80.0
2,56,3,941.0,50.0
2,24,5,322.0,70.0
2,22,6,415.0,45.0
1,45,3,821.0,20.0
2,50,3,914.0,40.0
1,53,3,713.0,28.0
2,23,6,317.0,70.0
1,22,5,415.0,50.0
1,43,5,843.0,243.0
2,64,3,911.0,40.0
2,51,3,930.0,63.0
1,24,5,829.0,210.0
1,66,4,912.0,74.0
1,35,6,832.0,120.0
2,35,4,913.0,130.0
1,47,5,823.0,292.0
2,41,4,753.0,70.0
1,46,3,713.0,128.0
2,41,3,713.0,80.0
2,21,6,241.0,55.0
2,52,3,421.0,80.0
2,27,5,512.0,150.0
1,45,7,313.0,150.0
2,41,6,421.0,70.0
1,36,7,322.0,291.0
1,60,5,712.0,33.0
2,50,3,911.0,127.0
2,28,5,422.0,83.0
1,23,6,913.0,100.0
1,53,5,822.0,145.0
2,43,4,512.0,70.0
1,48,6,262.0,250.0
1,38,4,731.0,150.0
1,33,6,511.0,155.0
1,31,8,132.0,195.0
1,27,7,156.0,130.0
1,55,4,942.0,157.0
2,55,3,823.0,117.0
1,57,4,311.0,147.0
2,51,3,826.0,50.0
2,25,5,412.0,90.0
1,50,5,713.0,350.0
2,22,5,317.0,100.0
2,18,5,412.0,60.0
1,31,6,821.0,209.0
1,47,5,511.0,168.0
2,45,5,530.0,50.0
2,19,5,315.0,97.0
1,60,4,912.0,70.0
1,35,5,262.0,200.0
2,35,5,911.0,80.0
2,29,6,144.0,130.0
1,44,9,311.0,400.0
2,38,7,312.0,200.0
2,43,5,512.0,80.0
2,32,7,322.0,200.0
2,42,4,422.0,100.0
1,19,7,912.0,12.0
2,45,4,930.0,88.0
1,50,3,941.0,100.0
2,50,4,911.0,50.0
2,50,3,930.0,100.0
1,24,6,831.0,98.0
1,35,5,829.0,242.0
2,47,4,812.0,78.0
1,36,5,713.0,170.0
1,57,4,713.0,60.0
1,28,6,713.0,97.0
2,25,6,143.0,98.0
1,61,3,941.0,30.0
1,57,3,941.0,68.0
1,44,4,842.0,65.0
1,61,4,731.0,150.0
1,29,6,712.0,100.0
1,53,7,441.0,440.0
2,25,7,317.0,67.0
2,57,4,421.0,60.0
1,28,6,941.0,40.0
1,70,4,842.0,80.0
1,36,4,741.0,70.0
1,49,5,236.0,160.0
2,58,5,521.0,350.0
2,32,7,521.0,100.0
2,41,7,143.0,300.0
1,64,7,912.0,70.0
2,34,5,521.0,109.0
2,27,7,316.0,120.0
1,54,7,157.0,375.0
2,46,6,153.0,250.0
2,29,7,262.0,291.0
2,26,7,313.0,140.0
1,50,8,816.0,430.0
1,53,5,161.0,282.0
1,25,6,314.0,150.0
1,47,4,721.0,125.0
1,49,4,821.0,168.0
1,20,5,422.0,75.0
2,36,5,823.0,60.0
1,34,4,842.0,60.0
2,33,5,315.0,98.0
1,30,5,721.0,117.0
1,29,7,131.0,175.0
2,26,6,315.0,137.0
1,51,4,812.0,245.0
1,43,5,721.0,280.0
1,49,3,731.0,245.0
1,41,7,842.0,50.0
1,41,4,714.0,130.0
2,45,4,422.0,100.0
1,45,5,914.0,200.0
1,60,4,843.0,100.0
1,33,6,842.0,80.0
2,31,6,271.0,80.0
2,46,4,911.0,75.0
1,41,5,942.0,130.0
2,41,5,911.0,60.0
1,48,7,142.0,168.0
1,50,4,941.0,170.0
2,49,3,421.0,70.0
1,34,4,751.0,150.0
2,33,4,911.0,50.0
1,43,4,713.0,100.0
2,41,5,512.0,70.0
1,51,4,842.0,230.0
1,50,4,712.0,20.0
2,43,4,915.0,50.0
2,20,6,412.0,20.0
2,54,3,930.0,20.0
1,33,6,132.0,300.0
1,55,5,712.0,80.0
1,24,5,411.0,107.0
2,27,6,412.0,120.0
2,24,6,911.0,80.0
2,26,8,156.0,90.0
1,24,6,237.0,120.0
1,38,6,512.0,262.0
2,34,7,154.0,150.0
1,55,5,911.0,150.0
1,42,5,842.0,200.0
1,45,3,842.0,180.0
2,45,7,826.0,65.0
1,22,5,831.0,150.0
1,20,5,415.0,70.0
2,46,3,821.0,90.0
1,20,5,512.0,90.0
2,23,7,431.0,150.0
1,51,5,712.0,200.0
2,49,5,911.0,40.0
1,29,8,315.0,270.0
1,27,6,713.0,150.0
1,47,5,812.0,170.0
2,40,5,422.0,120.0
2,53,5,313.0,200.0
1,57,5,-1.0,200.0
1,28,8,132.0,208.0
2,25,7,315.0,120.0
2,39,5,930.0,75.0
1,36,6,941.0,120.0
1,36,5,941.0,120.0
2,26,6,321.0,177.0
2,24,6,315.0,79.0
2,60,3,930.0,74.0
1,24,5,913.0,130.0
1,52,4,832.0,87.0
1,57,4,812.0,207.0
1,27,6,311.0,173.0
2,24,7,154.0,83.0
2,46,4,422.0,80.0
1,23,7,511.0,90.0
1,43,5,712.0,170.0
1,43,5,712.0,150.0
2,43,5,753.0,67.0
2,20,5,220.0,125.0
2,26,6,512.0,100.0
1,32,7,293.0,170.0
1,43,8,23.0,500.0
2,39,7,313.0,250.0
1,41,7,132.0,167.0
2,37,6,143.0,310.0
1,48,7,733.0,414.0
1,41,7,262.0,375.0
1,48,8,156.0,458.0
1,35,8,131.0,300.0
2,73,3,930.0,50.0
2,24,5,829.0,101.0
2,25,6,156.0,86.0
1,53,7,24.0,485.0
2,48,7,152.0,437.0
1,68,8,151.0,107.0
1,28,7,182.0,100.0
1,34,7,131.0,165.0
1,44,8,315.0,274.0
1,42,8,156.0,246.0
1,55,4,842.0,160.0
2,49,4,911.0,240.0
2,23,7,322.0,79.0
2,26,7,145.0,150.0
1,49,5,844.0,358.0
2,45,4,911.0,40.0
1,58,5,914.0,253.0
2,52,5,911.0,78.0
1,28,7,311.0,139.0
1,24,6,234.0,90.0
2,26,7,315.0,70.0
1,24,5,812.0,110.0
1,31,4,412.0,100.0
2,39,4,754.0,100.0
1,38,5,823.0,110.0
1,49,5,721.0,90.0
2,46,5,826.0,80.0
1,57,4,713.0,120.0
2,51,3,754.0,70.0
1,26,7,232.0,195.0
2,36,5,422.0,60.0
2,38,5,911.0,120.0
1,50,4,316.0,150.0
2,22,6,512.0,80.0
2,47,5,911.0,90.0
2,26,5,241.0,80.0
1,33,4,930.0,100.0
2,33,3,754.0,50.0
1,40,5,721.0,120.0
2,39,5,753.0,30.0
1,47,4,822.0,300.0
2,21,5,832.0,120.0
1,41,7,152.0,290.0
1,52,5,842.0,150.0
2,44,5,143.0,103.0
1,51,5,316.0,220.0
2,22,6,263.0,108.0
1,33,5,826.0,110.0
1,36,5,237.0,150.0
1,33,5,713.0,150.0
1,33,7,313.0,150.0
2,39,7,512.0,50.0
1,59,7,912.0,130.0
2,50,5,521.0,100.0
2,40,5,313.0,283.0
1,41,7,443.0,240.0
2,37,5,318.0,75.0
1,40,7,313.0,250.0
1,42,7,111.0,312.0
1,40,7,313.0,375.0
2,40,6,143.0,114.0
2,42,5,321.0,130.0
1,53,3,712.0,100.0
1,51,4,941.0,67.0
1,25,5,821.0,130.0
2,43,7,152.0,-1.0
1,29,6,731.0,120.0
1,34,5,262.0,165.0
2,55,3,826.0,108.0
2,29,7,156.0,100.0
1,28,7,316.0,170.0
2,61,3,421.0,70.0
1,63,4,912.0,60.0
1,58,3,912.0,60.0
1,47,5,712.0,80.0
1,28,5,322.0,114.0
1,38,7,131.0,198.0
1,26,7,220.0,170.0
1,29,7,829.0,188.0
2,29,7,172.0,180.0
1,27,7,292.0,100.0
1,49,5,821.0,195.0
2,47,4,753.0,110.0
1,48,5,842.0,58.0
2,43,4,913.0,80.0
2,57,4,911.0,60.0
2,38,7,152.0,315.0
1,61,4,912.0,70.0
1,33,7,316.0,250.0
1,56,5,912.0,70.0
1,58,7,311.0,80.0
2,28,7,120.0,198.0
2,29,7,252.0,300.0
1,28,7,323.0,100.0
1,57,3,713.0,180.0
2,28,6,271.0,60.0
2,29,5,826.0,102.0
2,26,5,826.0,100.0
2,30,7,316.0,120.0
1,37,5,942.0,160.0
2,35,5,821.0,100.0
1,31,5,842.0,130.0
1,58,4,712.0,100.0
1,32,6,441.0,240.0
1,27,6,821.0,80.0
2,46,4,826.0,150.0
1,26,6,311.0,100.0
2,25,6,826.0,160.0
1,53,5,731.0,250.0
1,24,6,731.0,120.0
2,31,5,512.0,178.0
1,46,4,842.0,150.0
2,27,6,512.0,120.0
1,37,7,314.0,380.0
1,30,6,131.0,150.0
1,29,7,131.0,160.0
2,42,6,412.0,80.0
2,33,6,315.0,150.0
1,57,4,914.0,160.0
2,55,3,411.0,50.0
2,27,5,220.0,148.0
2,25,7,156.0,70.0
1,29,8,173.0,90.0
1,56,5,318.0,339.0
1,52,5,733.0,245.0
1,23,7,912.0,120.0
1,22,6,912.0,120.0
1,43,5,941.0,70.0
2,42,4,512.0,72.0
2,33,7,314.0,98.0
1,36,7,733.0,164.0
2,36,5,23.0,89.0
2,46,5,753.0,110.0
1,55,4,842.0,70.0
2,27,5,412.0,85.0
2,25,6,311.0,90.0
1,67,3,712.0,70.0
1,27,6,232.0,-1.0
2,40,5,422.0,120.0
1,31,6,831.0,149.0
1,46,6,812.0,200.0
2,33,5,412.0,60.0
1,44,7,831.0,140.0
1,34,7,321.0,240.0
1,20,7,912.0,80.0
2,20,6,412.0,100.0
1,32,5,821.0,200.0
1,54,5,721.0,100.0
2,46,4,829.0,70.0
2,23,7,315.0,100.0
2,21,6,512.0,24.0
1,30,6,321.0,250.0
1,41,5,721.0,200.0
1,43,5,826.0,170.0
2,50,3,421.0,32.0
2,25,6,241.0,74.0
2,27,7,182.0,120.0
1,25,6,941.0,80.0
1,35,7,272.0,50.0
1,52,4,732.0,100.0
1,43,5,291.0,180.0
2,40,4,826.0,80.0
2,48,3,826.0,80.0
2,25,5,827.0,80.0
2,26,6,311.0,127.0
1,37,4,312.0,120.0
2,38,5,930.0,50.0
1,58,4,712.0,76.0
1,30,7,422.0,95.0
1,69,5,913.0,50.0
1,34,6,231.0,200.0
2,27,5,315.0,80.0
2,42,5,315.0,100.0
1,45,6,511.0,130.0
2,34,7,152.0,180.0
1,46,6,511.0,250.0
2,45,4,911.0,60.0
1,26,7,183.0,116.0
1,64,3,829.0,70.0
1,35,5,821.0,200.0
1,40,7,271.0,158.0
1,49,5,842.0,70.0
1,35,6,314.0,260.0
1,29,5,511.0,187.0
2,65,3,911.0,36.0
2,35,7,156.0,80.0
2,32,6,252.0,80.0
1,44,4,721.0,170.0
2,44,4,915.0,40.0
1,35,7,312.0,790.0
2,26,7,312.0,494.0
1,40,5,744.0,148.0
1,46,4,941.0,100.0
1,25,5,913.0,70.0
1,35,6,311.0,178.0
2,32,7,182.0,120.0
1,62,6,826.0,150.0
2,35,7,143.0,150.0
1,55,5,313.0,247.0
2,28,7,141.0,188.0
2,46,5,322.0,100.0
1,50,4,941.0,80.0
1,32,6,235.0,150.0
2,34,5,315.0,247.0
1,30,5,842.0,119.0
1,42,7,231.0,160.0
1,68,4,912.0,78.0
2,31,5,826.0,150.0
1,54,4,712.0,80.0
2,47,3,752.0,82.0
1,35,7,316.0,200.0
1,42,5,316.0,200.0
2,28,7,235.0,180.0
1,31,7,131.0,220.0
1,29,7,316.0,150.0
1,50,4,733.0,200.0
2,24,6,235.0,50.0
2,21,6,154.0,70.0
2,43,5,422.0,100.0
1,47,4,842.0,110.0
2,45,4,753.0,100.0
1,45,7,23.0,220.0
2,45,6,311.0,80.0
1,43,5,721.0,100.0
1,48,7,23.0,250.0
1,44,7,311.0,197.0
2,39,7,154.0,330.0
1,30,5,262.0,120.0
1,28,7,732.0,220.0
1,66,4,816.0,80.0
1,44,5,941.0,150.0
2,46,5,911.0,40.0
1,28,7,311.0,130.0
1,66,4,912.0,60.0
1,31,5,913.0,140.0
1,56,5,843.0,240.0
1,27,5,812.0,100.0
1,34,5,811.0,290.0
2,63,2,914.0,32.0
1,33,4,713.0,120.0
2,31,5,512.0,64.0
2,21,6,422.0,86.0
1,32,7,262.0,265.0
1,49,7,842.0,180.0
1,42,7,23.0,600.0
2,39,7,143.0,240.0
1,33,5,731.0,193.0
1,28,6,132.0,148.0
2,24,6,317.0,70.0
1,59,4,941.0,100.0
2,50,4,911.0,90.0
2,26,5,311.0,70.0
2,24,6,144.0,108.0
1,31,5,731.0,170.0
2,26,5,321.0,120.0
1,33,6,511.0,100.0
1,46,7,712.0,150.0
2,47,6,411.0,70.0
1,61,5,912.0,75.0
2,58,3,753.0,75.0
1,38,5,732.0,190.0
2,32,7,322.0,140.0
2,43,3,831.0,75.0
2,20,5,930.0,125.0
1,28,7,733.0,98.0
1,59,7,316.0,80.0
1,47,6,314.0,500.0
1,46,6,315.0,340.0
1,53,7,152.0,510.0
2,58,3,421.0,115.0
1,47,5,733.0,160.0
2,42,4,826.0,70.0
1,64,4,912.0,69.0
2,31,7,156.0,100.0
2,49,3,829.0,50.0
1,25,6,832.0,120.0
2,23,5,412.0,30.0
2,49,3,753.0,100.0
2,26,6,242.0,140.0
1,48,4,831.0,120.0
2,36,5,733.0,75.0
1,49,6,831.0,130.0
2,45,5,831.0,65.0
1,39,6,313.0,250.0
1,23,6,827.0,90.0
1,45,7,164.0,400.0
1,39,4,821.0,138.0
2,42,4,831.0,-1.0
1,48,5,731.0,170.0
1,22,5,913.0,80.0
1,37,5,713.0,150.0
1,47,3,914.0,70.0
2,42,3,911.0,70.0
1,19,6,911.0,20.0
2,46,4,826.0,85.0
1,29,5,512.0,95.0
1,29,5,731.0,120.0
2,50,3,911.0,80.0
1,39,4,941.0,80.0
1,53,4,721.0,140.0
2,45,3,411.0,70.0
1,25,5,751.0,140.0
1,37,5,732.0,118.0
1,33,5,843.0,160.0
1,52,5,842.0,185.0
1,22,6,832.0,75.0
1,27,5,913.0,149.0
2,31,5,422.0,70.0
1,33,7,312.0,400.0
2,60,5,911.0,60.0
1,30,7,183.0,-1.0
1,49,4,829.0,186.0
2,37,4,930.0,30.0
1,31,6,311.0,225.0
2,31,5,512.0,118.0
1,55,3,412.0,120.0
1,32,5,311.0,180.0
1,48,5,293.0,185.0
2,46,5,832.0,70.0
1,48,5,713.0,80.0
2,31,4,823.0,20.0
2,58,3,421.0,30.0
2,35,5,512.0,100.0
2,33,5,512.0,100.0
2,29,5,530.0,80.0
1,50,5,712.0,247.0
1,34,5,512.0,149.0
2,31,7,154.0,150.0
1,42,7,156.0,130.0
2,36,7,714.0,120.0
1,35,7,314.0,360.0
2,46,5,511.0,99.0
1,62,5,913.0,119.0
1,39,6,832.0,76.0
2,34,6,321.0,149.0
2,39,5,930.0,30.0
2,37,7,153.0,230.0
1,36,8,313.0,250.0
2,34,7,313.0,250.0
2,30,6,311.0,109.0
1,55,7,732.0,285.0
2,49,5,311.0,190.0
2,45,3,422.0,80.0
1,23,5,832.0,60.0
2,32,7,152.0,210.0
1,29,7,156.0,149.0
1,54,5,912.0,118.0
1,30,6,312.0,215.0
1,43,4,831.0,160.0
2,36,5,422.0,70.0
1,51,4,316.0,198.0
2,22,5,241.0,85.0
1,44,5,941.0,120.0
2,53,4,512.0,100.0
1,56,5,912.0,100.0
2,25,5,832.0,128.0
2,23,5,315.0,120.0
1,51,4,713.0,250.0
2,24,5,315.0,90.0
2,40,5,422.0,70.0
2,42,6,512.0,120.0
2,29,6,311.0,118.0
2,54,5,241.0,198.0
1,32,5,511.0,220.0
2,27,7,317.0,100.0
1,49,6,131.0,245.0
1,35,5,316.0,150.0
1,28,5,911.0,100.0
1,37,6,132.0,335.0
2,46,5,911.0,60.0
1,54,4,236.0,282.0
2,54,3,826.0,145.0
1,29,5,444.0,147.0
1,62,5,842.0,120.0
1,26,7,312.0,90.0
1,28,6,23.0,165.0
1,27,6,263.0,245.0
1,36,5,831.0,119.0
2,37,5,421.0,90.0
1,31,6,815.0,300.0
1,35,5,314.0,347.0
1,34,5,829.0,168.0
1,50,6,941.0,150.0
2,45,4,823.0,119.0
2,60,3,911.0,69.0
1,35,7,842.0,50.0
1,27,7,156.0,-1.0
1,38,5,825.0,250.0
2,54,3,314.0,40.0
1,30,5,843.0,128.0
1,43,6,442.0,300.0
1,28,6,323.0,160.0
2,44,5,292.0,179.0
1,43,7,152.0,280.0
2,39,6,271.0,150.0
1,37,6,220.0,245.0
1,33,6,832.0,190.0
1,37,5,913.0,150.0
2,43,3,911.0,100.0
1,23,6,317.0,99.0
1,40,4,512.0,166.0
2,33,5,315.0,159.0
2,45,3,753.0,108.0
2,27,7,293.0,125.0
2,41,5,832.0,70.0
1,50,5,712.0,179.0
2,46,5,422.0,40.0
2,25,5,411.0,110.0
1,28,6,733.0,119.0
1,26,6,511.0,140.0
1,54,4,911.0,98.0
1,46,3,742.0,129.0
2,21,5,412.0,80.0
1,53,4,316.0,100.0
2,53,4,513.0,149.0
2,32,5,315.0,120.0
1,25,6,829.0,130.0
2,71,2,920.0,40.0
1,40,6,821.0,119.0
2,34,5,722.0,69.0
1,37,5,842.0,117.0
2,34,5,832.0,80.0
1,43,5,712.0,75.0
1,47,4,912.0,109.0
1,25,6,733.0,128.0
2,23,6,143.0,98.0
1,44,7,316.0,139.0
1,35,6,731.0,120.0
2,38,5,930.0,78.0
1,38,5,842.0,200.0
2,35,4,833.0,110.0
1,22,6,415.0,70.0
1,77,3,912.0,55.0
2,27,5,241.0,-1.0
1,55,4,941.0,100.0
2,21,7,823.0,100.0
1,31,6,233.0,200.0
1,29,7,315.0,135.0
1,30,8,311.0,150.0
1,42,5,942.0,150.0
2,38,5,911.0,120.0
1,66,5,912.0,95.0
1,31,7,262.0,200.0
1,52,5,733.0,210.0
1,31,7,314.0,230.0
1,29,7,120.0,30.0
1,44,5,262.0,300.0
2,42,5,321.0,100.0
1,30,7,312.0,250.0
2,27,7,316.0,110.0
2,35,5,315.0,130.0
1,67,4,721.0,180.0
1,34,5,812.0,215.0
1,49,3,741.0,300.0
1,54,7,316.0,180.0
2,53,7,832.0,84.0
1,49,3,941.0,130.0
2,45,3,753.0,80.0
2,45,4,741.0,98.0
2,60,3,714.0,100.0
1,27,6,713.0,-1.0
1,30,7,237.0,200.0
1,35,6,-1.0,320.0
2,29,7,251.0,250.0
1,31,7,316.0,250.0
1,46,5,712.0,150.0
1,34,5,311.0,230.0
1,54,5,441.0,250.0
2,25,6,314.0,125.0
1,56,5,131.0,300.0
2,32,5,156.0,110.0
1,30,5,183.0,200.0
2,23,6,271.0,85.0
2,22,6,312.0,125.0
2,31,7,143.0,207.0
1,39,5,415.0,100.0
1,35,5,843.0,250.0
1,59,5,821.0,149.0
1,28,5,832.0,129.0
1,27,5,312.0,138.0
1,64,5,912.0,74.0
2,34,5,512.0,90.0
1,33,5,825.0,200.0
1,42,5,831.0,250.0
2,38,5,512.0,48.0
1,42,5,842.0,100.0
1,34,5,311.0,100.0
2,30,5,262.0,80.0
1,42,5,232.0,210.0
1,43,7,262.0,150.0
2,33,7,153.0,180.0
1,49,5,831.0,375.0
2,22,6,132.0,125.0
1,35,5,512.0,150.0
1,53,4,721.0,250.0
1,33,7,220.0,210.0
1,49,7,132.0,300.0
2,46,3,832.0,20.0
2,50,4,713.0,80.0
2,26,6,323.0,125.0
1,37,5,511.0,200.0
2,34,5,832.0,15.0
1,52,7,315.0,340.0
2,52,4,421.0,130.0
2,29,5,512.0,90.0
1,44,4,714.0,120.0
2,41,4,421.0,40.0
2,48,5,823.0,100.0
1,22,6,832.0,66.0
1,35,9,314.0,240.0
2,30,6,315.0,120.0
1,47,6,161.0,235.0
1,41,5,821.0,140.0
1,48,5,23.0,255.0
2,42,5,422.0,80.0
1,59,5,912.0,-1.0
1,31,8,220.0,250.0
1,45,5,262.0,250.0
2,43,5,237.0,75.0
1,26,6,513.0,150.0
2,52,3,911.0,79.0
2,24,5,431.0,118.0
1,55,5,316.0,250.0
1,50,3,843.0,100.0
2,47,5,753.0,75.0
1,46,6,313.0,290.0
2,40,5,313.0,210.0
1,34,5,812.0,125.0
2,36,5,237.0,106.0
1,39,5,712.0,150.0
1,47,5,842.0,200.0
2,45,5,421.0,90.0
2,57,3,421.0,80.0
1,51,3,712.0,62.0
2,26,6,315.0,120.0
1,24,5,825.0,123.0
2,38,5,316.0,140.0
1,29,7,262.0,235.0
2,50,4,512.0,100.0
1,19,5,832.0,72.0
2,49,3,911.0,60.0
2,40,3,827.0,100.0
1,35,5,831.0,300.0
2,28,7,252.0,120.0
1,28,7,513.0,700.0
1,33,5,721.0,150.0
2,44,9,157.0,38.0
1,49,5,441.0,300.0
2,52,3,911.0,70.0
2,26,6,412.0,100.0
2,56,3,411.0,30.0
1,32,8,155.0,220.0
1,56,6,153.0,350.0
2,57,6,153.0,300.0
2,27,7,142.0,225.0
1,59,4,912.0,75.0
2,54,3,911.0,65.0
1,30,7,314.0,200.0
1,58,4,262.0,120.0
2,66,3,911.0,63.0
1,33,7,311.0,285.0
1,40,5,721.0,200.0
2,39,5,421.0,150.0
1,33,6,314.0,195.0
2,31,6,317.0,100.0
1,39,5,913.0,120.0
2,34,5,422.0,50.0
1,49,3,941.0,60.0
2,42,3,411.0,60.0
1,33,5,930.0,102.0
1,66,3,915.0,70.0
2,59,3,915.0,70.0
1,33,5,821.0,100.0
1,29,5,842.0,120.0
1,35,5,911.0,130.0
1,32,6,511.0,100.0
1,56,5,441.0,500.0
2,26,6,154.0,100.0
1,56,7,318.0,300.0
1,59,4,842.0,140.0
1,26,6,831.0,180.0
1,25,5,722.0,110.0
1,51,4,712.0,80.0
2,48,4,311.0,50.0
1,23,7,422.0,80.0
2,38,5,156.0,140.0
1,43,8,220.0,338.0
1,40,5,832.0,400.0
1,65,7,912.0,60.0
1,40,7,315.0,380.0
2,40,7,241.0,280.0
2,41,5,422.0,130.0
2,40,7,314.0,450.0
1,31,7,316.0,258.0
1,61,7,152.0,390.0
1,31,7,323.0,83.0
2,30,7,741.0,120.0
2,63,2,611.0,75.0
1,31,6,713.0,175.0
2,49,5,512.0,90.0
1,35,5,262.0,180.0
1,37,7,23.0,200.0
1,53,4,712.0,130.0
2,27,7,317.0,100.0
1,24,6,415.0,80.0
2,27,7,153.0,200.0
1,38,7,713.0,200.0
1,31,6,733.0,130.0
2,51,5,311.0,80.0
1,60,3,941.0,8.0
1,30,7,131.0,100.0
1,57,2,941.0,90.0
1,32,7,156.0,120.0
1,25,7,915.0,100.0
1,57,7,23.0,360.0
2,24,7,252.0,100.0
2,46,5,512.0,90.0
1,39,7,732.0,360.0
2,37,6,512.0,40.0
1,56,7,311.0,40.0
1,47,7,311.0,350.0
1,55,7,23.0,450.0
1,35,7,-1.0,166.0
1,40,5,282.0,370.0
1,55,5,842.0,170.0
2,53,4,530.0,80.0
2,25,7,315.0,70.0
2,26,6,315.0,70.0
1,32,7,441.0,240.0
1,47,7,173.0,300.0
1,42,5,842.0,80.0
2,32,4,422.0,80.0
1,36,6,316.0,160.0
2,23,6,315.0,57.0
1,34,6,441.0,270.0
2,33,7,293.0,150.0
1,55,3,826.0,120.0
1,28,5,721.0,150.0
2,24,5,321.0,90.0
1,37,5,733.0,175.0
1,43,5,842.0,480.0
1,49,2,712.0,100.0
2,74,2,914.0,10.0
1,66,3,912.0,60.0
1,39,5,823.0,300.0
1,39,5,732.0,450.0
1,37,5,823.0,180.0
1,35,7,312.0,333.0
1,40,5,823.0,418.0
2,46,5,512.0,100.0
2,45,5,831.0,70.0
2,35,5,511.0,100.0
1,32,6,311.0,160.0
1,32,6,238.0,172.0
1,36,5,833.0,200.0
2,29,9,100.0,160.0
1,34,6,732.0,250.0
1,31,6,829.0,130.0
1,45,5,721.0,95.0
1,39,7,731.0,255.0
1,72,5,912.0,58.0
1,37,6,511.0,264.0
1,53,6,941.0,50.0
2,46,6,512.0,150.0
2,21,6,321.0,118.0
1,35,5,733.0,180.0
1,46,5,713.0,230.0
2,35,5,241.0,85.0
1,57,3,842.0,79.0
2,53,3,914.0,69.0
1,28,5,713.0,130.0
1,41,5,237.0,288.0
1,27,6,831.0,155.0
1,24,6,252.0,80.0
1,31,5,441.0,240.0
2,46,4,911.0,45.0
1,30,7,911.0,80.0
2,26,6,315.0,80.0
