p250101,p250107,p250110,p250350,p251642
2,42,5,314.0,350.0
1,42,8,120.0,500.0
1,48,5,941.0,350.0
1,58,5,914.0,340.0
2,53,5,315.0,200.0
1,60,5,712.0,250.0
2,54,4,721.0,190.0
1,68,7,712.0,170.0
1,65,8,23.0,200.0
2,61,4,911.0,190.0
1,32,6,512.0,185.0
1,57,7,311.0,400.0
2,57,6,262.0,200.0
2,25,7,120.0,270.0
2,62,4,911.0,195.0
2,37,5,512.0,250.0
1,29,7,282.0,238.0
1,55,7,513.0,450.0
2,49,7,311.0,250.0
1,80,4,912.0,100.0
2,40,7,321.0,480.0
1,48,7,220.0,1000.0
1,71,4,712.0,250.0
2,63,4,911.0,100.0
2,41,7,120.0,600.0
2,39,7,311.0,640.0
2,36,6,154.0,250.0
1,54,6,132.0,520.0
1,65,4,713.0,250.0
2,61,4,930.0,80.0
1,35,6,314.0,600.0
1,61,7,262.0,650.0
1,30,6,120.0,300.0
2,52,5,315.0,213.0
1,60,4,721.0,300.0
2,59,3,753.0,40.0
2,33,5,311.0,250.0
1,41,6,733.0,300.0
1,38,6,262.0,380.0
2,71,3,942.0,70.0
1,45,5,733.0,240.0
2,26,5,832.0,195.0
2,56,5,421.0,246.0
1,65,7,311.0,295.0
1,47,8,135.0,600.0
2,44,6,421.0,85.0
1,61,3,713.0,130.0
1,81,5,912.0,130.0
1,49,6,262.0,350.0
2,69,4,911.0,180.0
1,47,5,421.0,200.0
1,49,7,321.0,450.0
1,31,5,512.0,148.0
2,57,7,252.0,200.0
1,24,6,415.0,225.0
1,66,7,165.0,700.0
2,38,7,323.0,375.0
1,41,8,311.0,620.0
1,36,5,733.0,200.0
1,49,7,156.0,500.0
1,52,6,315.0,760.0
2,52,5,321.0,250.0
2,66,4,911.0,180.0
1,57,5,316.0,315.0
1,63,4,712.0,100.0
2,37,6,143.0,270.0
1,50,5,713.0,200.0
2,62,7,315.0,270.0
2,85,3,911.0,27.0
2,34,7,120.0,200.0
1,31,7,313.0,300.0
2,52,5,421.0,80.0
1,49,5,262.0,480.0
2,59,3,422.0,100.0
1,28,6,441.0,200.0
1,55,5,713.0,340.0
2,54,5,911.0,78.0
1,52,5,441.0,500.0
2,51,5,315.0,340.0
1,62,5,311.0,330.0
2,59,5,513.0,350.0
1,34,6,314.0,380.0
1,29,7,316.0,300.0
1,66,5,23.0,180.0
2,65,4,911.0,198.0
1,39,5,753.0,150.0
1,38,8,152.0,243.0
1,43,9,151.0,500.0
1,44,7,512.0,180.0
2,53,5,261.0,195.0
2,59,4,411.0,190.0
1,33,7,511.0,260.0
1,30,6,262.0,230.0
1,61,5,713.0,200.0
2,27,7,262.0,280.0
2,41,7,252.0,400.0
1,62,6,912.0,240.0
1,51,5,712.0,195.0
1,28,7,152.0,250.0
1,33,7,220.0,220.0
1,47,5,712.0,220.0
1,47,7,234.0,310.0
1,45,5,262.0,400.0
2,55,5,521.0,230.0
1,28,6,412.0,230.0
1,49,8,173.0,200.0
1,62,4,842.0,210.0
2,41,8,152.0,350.0
1,62,6,712.0,360.0
2,56,7,30.0,360.0
1,26,7,252.0,280.0
2,59,4,317.0,350.0
1,35,7,311.0,390.0
2,74,4,323.0,27.0
1,47,6,842.0,320.0
1,43,5,263.0,120.0
1,75,4,912.0,149.0
2,70,4,911.0,68.0
1,75,5,712.0,300.0
2,70,3,911.0,100.0
1,47,5,913.0,240.0
1,50,7,323.0,270.0
2,70,3,911.0,155.0
1,47,5,415.0,200.0
1,23,6,421.0,264.0
1,46,7,311.0,520.0
2,57,5,512.0,100.0
2,71,3,411.0,148.0
1,42,7,829.0,790.0
2,77,4,411.0,35.0
2,48,8,153.0,430.0
2,40,7,252.0,100.0
1,53,5,615.0,335.0
2,48,5,513.0,1000.0
2,72,4,911.0,100.0
1,35,6,120.0,460.0
1,57,5,721.0,220.0
2,54,4,754.0,100.0
2,28,7,313.0,210.0
1,51,6,732.0,470.0
1,68,7,829.0,240.0
1,48,6,822.0,460.0
1,36,7,133.0,500.0
2,72,3,911.0,135.0
2,48,6,911.0,200.0
1,41,7,165.0,500.0
2,56,5,512.0,250.0
1,35,7,732.0,350.0
1,56,9,132.0,850.0
2,53,7,312.0,490.0
2,25,7,512.0,255.0
2,19,7,422.0,40.0
2,55,5,421.0,210.0
1,60,5,733.0,300.0
2,61,5,421.0,300.0
2,53,5,512.0,220.0
1,34,5,512.0,270.0
1,30,7,512.0,240.0
2,62,5,911.0,100.0
1,67,5,911.0,200.0
1,36,6,713.0,250.0
1,67,5,315.0,500.0
1,34,7,315.0,250.0
1,59,7,512.0,500.0
2,63,5,911.0,200.0
2,31,7,172.0,310.0
1,28,8,272.0,80.0
1,43,7,120.0,330.0
2,52,5,421.0,190.0
1,25,7,252.0,30.0
1,47,6,315.0,1000.0
2,79,3,911.0,60.0
2,59,6,444.0,250.0
2,70,3,911.0,180.0
2,66,5,826.0,200.0
1,54,7,816.0,520.0
2,53,5,172.0,280.0
1,42,5,713.0,450.0
1,33,7,512.0,380.0
2,51,6,172.0,250.0
2,83,5,911.0,30.0
1,70,7,842.0,150.0
2,67,6,411.0,120.0
1,40,7,132.0,500.0
2,46,5,322.0,195.0
1,46,6,421.0,500.0
1,39,7,262.0,450.0
1,38,7,262.0,250.0
1,49,5,513.0,400.0
2,19,7,252.0,40.0
1,53,5,316.0,570.0
1,49,7,316.0,670.0
2,63,4,911.0,190.0
1,40,9,132.0,450.0
2,68,8,911.0,70.0
1,25,7,317.0,200.0
2,61,7,271.0,100.0
1,30,7,311.0,260.0
1,61,5,842.0,280.0
2,61,4,911.0,145.0
2,42,7,313.0,250.0
1,39,7,712.0,600.0
1,51,5,220.0,300.0
2,61,5,411.0,129.0
1,34,7,262.0,300.0
2,61,6,143.0,280.0
1,28,7,512.0,50.0
1,60,6,262.0,450.0
2,55,6,911.0,100.0
1,29,7,132.0,200.0
1,52,5,311.0,340.0
1,50,8,842.0,600.0
2,49,5,512.0,150.0
1,47,6,321.0,153.0
2,45,5,930.0,40.0
1,51,5,712.0,500.0
2,46,6,421.0,200.0
1,58,5,262.0,350.0
2,63,5,30.0,190.0
1,67,5,842.0,150.0
2,61,5,513.0,200.0
1,32,7,242.0,350.0
1,34,7,120.0,390.0
2,32,6,313.0,320.0
1,47,6,311.0,240.0
1,42,8,165.0,510.0
2,70,3,421.0,60.0
2,42,5,323.0,180.0
2,57,5,911.0,260.0
1,33,6,421.0,300.0
2,30,7,311.0,200.0
2,63,5,422.0,170.0
2,34,5,512.0,180.0
2,41,5,911.0,240.0
2,74,3,911.0,145.0
1,48,5,262.0,250.0
2,63,6,311.0,190.0
2,46,6,411.0,115.0
1,68,5,842.0,140.0
1,41,9,132.0,850.0
1,56,6,317.0,150.0
2,52,6,172.0,210.0
1,67,5,712.0,300.0
2,66,5,411.0,230.0
1,59,6,842.0,290.0
2,59,5,421.0,120.0
1,31,6,421.0,230.0
1,54,7,120.0,730.0
2,65,5,942.0,27.0
1,56,7,30.0,390.0
2,27,7,312.0,190.0
2,63,5,511.0,130.0
1,38,7,315.0,330.0
1,53,5,713.0,400.0
2,56,5,911.0,180.0
2,29,6,421.0,200.0
1,68,3,713.0,160.0
1,41,5,941.0,160.0
1,46,7,913.0,50.0
1,49,7,262.0,500.0
1,42,7,262.0,340.0
2,34,6,120.0,150.0
1,79,5,914.0,30.0
2,28,6,271.0,200.0
2,53,7,317.0,40.0
1,52,7,131.0,630.0
2,50,6,411.0,120.0
1,41,5,942.0,100.0
2,54,5,421.0,450.0
1,55,5,713.0,450.0
1,31,7,282.0,250.0
1,59,5,912.0,130.0
2,61,4,911.0,240.0
1,35,7,512.0,105.0
2,34,6,511.0,130.0
1,53,8,156.0,400.0
2,45,8,23.0,330.0
1,43,6,314.0,300.0
1,62,6,912.0,245.0
2,57,5,411.0,127.0
1,41,7,131.0,250.0
1,31,7,980.0,300.0
2,27,6,154.0,200.0
1,49,6,311.0,320.0
1,46,8,156.0,300.0
1,51,9,151.0,650.0
1,47,7,120.0,530.0
1,72,4,912.0,220.0
2,61,5,317.0,200.0
2,32,7,152.0,300.0
2,62,4,422.0,200.0
1,39,6,120.0,396.0
2,36,5,241.0,300.0
1,31,5,913.0,300.0
1,35,6,120.0,400.0
1,41,7,311.0,250.0
2,67,4,753.0,200.0
1,37,7,157.0,250.0
2,35,6,829.0,150.0
1,53,7,829.0,350.0
2,23,7,235.0,220.0
2,43,6,183.0,350.0
1,67,4,911.0,150.0
1,47,5,262.0,320.0
2,44,7,311.0,180.0
2,55,8,312.0,330.0
1,55,8,182.0,900.0
2,25,7,152.0,230.0
1,36,7,314.0,400.0
1,58,6,941.0,200.0
2,58,5,930.0,130.0
1,27,6,422.0,200.0
1,41,6,120.0,710.0
1,48,5,23.0,550.0
2,44,5,282.0,140.0
1,56,8,132.0,1400.0
1,52,4,842.0,150.0
2,50,5,321.0,80.0
2,22,5,315.0,170.0
1,59,5,754.0,350.0
2,58,5,521.0,250.0
1,67,7,23.0,350.0
2,61,7,315.0,360.0
2,30,7,184.0,250.0
1,72,5,912.0,190.0
2,86,3,911.0,27.0
2,54,5,512.0,230.0
1,25,7,512.0,85.0
1,73,7,912.0,150.0
1,48,5,930.0,160.0
2,63,3,930.0,180.0
1,41,7,521.0,300.0
1,63,5,415.0,75.0
2,56,5,512.0,120.0
2,28,5,315.0,370.0
1,24,7,282.0,150.0
2,66,3,941.0,190.0
1,54,7,316.0,320.0
2,47,5,315.0,320.0
2,47,6,153.0,80.0
1,54,7,941.0,300.0
1,67,3,941.0,150.0
1,38,6,843.0,350.0
1,55,7,131.0,320.0
1,51,8,316.0,700.0
2,44,7,183.0,550.0
2,31,7,315.0,250.0
1,51,5,911.0,350.0
1,44,5,816.0,400.0
1,47,6,315.0,360.0
2,45,8,152.0,300.0
1,55,7,262.0,730.0
1,53,6,942.0,300.0
1,71,6,912.0,200.0
2,64,5,911.0,180.0
2,39,7,241.0,100.0
1,52,7,714.0,600.0
2,62,4,911.0,250.0
1,68,4,620.0,200.0
2,41,6,315.0,300.0
2,39,5,311.0,200.0
2,61,5,262.0,300.0
2,36,7,311.0,350.0
2,73,5,911.0,30.0
1,38,9,112.0,600.0
1,30,7,311.0,410.0
1,40,6,915.0,250.0
2,52,7,152.0,350.0
2,50,7,313.0,350.0
2,55,5,321.0,140.0
2,32,7,154.0,200.0
2,40,7,165.0,300.0
2,65,6,143.0,300.0
1,69,5,911.0,180.0
1,45,6,521.0,330.0
1,40,6,183.0,475.0
1,47,5,721.0,370.0
2,46,5,512.0,40.0
1,82,5,913.0,30.0
1,65,4,941.0,250.0
1,28,7,731.0,240.0
1,25,8,131.0,320.0
2,63,5,915.0,71.0
2,36,7,143.0,280.0
1,33,7,132.0,495.0
1,65,7,323.0,220.0
2,34,7,315.0,110.0
1,53,5,842.0,250.0
1,52,5,823.0,330.0
1,50,5,941.0,240.0
1,55,5,713.0,300.0
2,54,5,513.0,200.0
1,78,4,912.0,110.0
2,50,6,323.0,185.0
1,45,7,311.0,400.0
1,60,5,912.0,220.0
2,58,4,753.0,250.0
1,37,7,316.0,390.0
1,76,5,912.0,110.0
1,45,5,135.0,430.0
1,80,3,900.0,27.0
1,51,5,311.0,300.0
1,51,5,322.0,250.0
2,57,5,411.0,143.0
2,59,6,220.0,350.0
1,29,7,292.0,330.0
2,73,4,411.0,100.0
1,57,7,291.0,600.0
2,78,2,911.0,120.0
1,45,5,311.0,270.0
1,61,6,23.0,317.0
2,36,5,411.0,290.0
2,35,6,311.0,260.0
1,75,7,941.0,130.0
2,41,6,316.0,270.0
1,49,7,314.0,250.0
2,48,8,311.0,510.0
1,49,5,512.0,435.0
1,61,5,842.0,230.0
2,56,5,315.0,100.0
2,58,5,911.0,170.0
2,36,5,315.0,200.0
1,61,7,311.0,280.0
1,34,7,120.0,250.0
2,32,8,132.0,500.0
1,39,7,315.0,320.0
1,66,3,721.0,120.0
2,55,4,911.0,260.0
2,35,7,411.0,200.0
2,34,6,415.0,400.0
1,66,5,843.0,220.0
1,38,5,829.0,200.0
1,35,5,842.0,320.0
1,55,5,913.0,280.0
1,59,7,842.0,120.0
2,58,5,833.0,200.0
2,29,5,271.0,170.0
1,25,5,751.0,180.0
1,58,5,713.0,400.0
2,28,5,317.0,200.0
1,23,6,913.0,150.0
1,55,5,842.0,200.0
1,72,5,712.0,200.0
2,51,5,421.0,150.0
2,26,5,316.0,200.0
2,24,7,314.0,250.0
1,46,8,132.0,830.0
2,66,5,411.0,70.0
1,61,5,843.0,290.0
2,58,5,829.0,225.0
2,35,7,521.0,206.0
2,64,5,911.0,175.0
1,56,7,815.0,300.0
2,54,7,613.0,250.0
1,27,6,821.0,300.0
1,37,7,262.0,320.0
2,35,7,822.0,430.0
2,34,6,315.0,400.0
1,52,5,262.0,200.0
1,46,5,511.0,250.0
1,44,5,821.0,200.0
2,66,3,714.0,100.0
1,42,7,120.0,550.0
1,39,8,262.0,280.0
1,54,4,753.0,250.0
1,29,6,733.0,200.0
1,48,5,733.0,200.0
1,64,6,912.0,238.0
2,64,5,315.0,250.0
2,36,7,120.0,220.0
1,29,7,522.0,200.0
1,47,6,421.0,270.0
2,49,6,315.0,227.0
2,27,7,312.0,260.0
2,42,7,522.0,140.0
1,61,7,733.0,100.0
2,52,6,753.0,258.0
1,47,6,262.0,200.0
1,49,7,313.0,400.0
1,45,6,421.0,250.0
1,51,7,235.0,300.0
2,45,7,315.0,350.0
1,39,7,311.0,330.0
1,54,5,812.0,300.0
1,45,6,941.0,100.0
1,52,6,913.0,350.0
1,64,7,23.0,500.0
2,61,8,323.0,300.0
2,30,7,164.0,583.0
1,60,8,312.0,650.0
2,62,5,411.0,70.0
2,32,7,241.0,250.0
2,25,7,144.0,200.0
1,56,7,131.0,400.0
2,54,6,292.0,300.0
1,29,8,316.0,400.0
1,26,8,120.0,120.0
2,70,5,411.0,130.0
2,35,6,292.0,150.0
1,33,7,712.0,170.0
1,31,7,262.0,500.0
1,68,3,721.0,250.0
2,52,5,753.0,100.0
2,27,6,422.0,90.0
1,63,5,731.0,200.0
2,44,6,143.0,250.0
1,60,5,23.0,250.0
1,41,5,842.0,200.0
1,40,5,731.0,300.0
1,38,6,120.0,300.0
1,50,5,829.0,534.0
2,48,5,911.0,150.0
2,40,6,120.0,190.0
2,64,4,315.0,79.0
1,49,7,262.0,290.0
2,61,4,914.0,70.0
1,35,5,415.0,230.0
1,34,5,731.0,200.0
1,66,5,713.0,300.0
2,58,5,832.0,200.0
1,66,5,912.0,200.0
2,66,4,911.0,100.0
2,42,7,312.0,220.0
2,40,7,182.0,250.0
1,38,8,314.0,500.0
2,53,7,512.0,175.0
2,62,3,714.0,180.0
1,37,7,714.0,240.0
2,40,6,315.0,400.0
2,36,7,311.0,250.0
1,43,5,752.0,180.0
2,52,7,252.0,210.0
1,44,7,829.0,250.0
2,53,5,913.0,200.0
1,30,6,262.0,300.0
2,57,7,156.0,210.0
1,46,7,316.0,400.0
1,54,5,23.0,500.0
2,54,5,421.0,180.0
1,57,4,421.0,280.0
2,23,5,315.0,220.0
2,28,6,315.0,220.0
2,73,5,911.0,27.0
1,47,7,314.0,400.0
1,60,5,816.0,350.0
1,80,4,913.0,27.0
2,74,3,911.0,27.0
2,53,5,513.0,250.0
1,40,5,752.0,100.0
1,54,5,733.0,620.0
2,19,7,415.0,120.0
1,74,4,942.0,130.0
2,53,5,911.0,160.0
2,25,7,154.0,230.0
2,23,7,512.0,52.0
1,49,7,315.0,700.0
1,54,5,941.0,80.0
1,28,7,311.0,190.0
2,45,6,271.0,195.0
2,43,6,120.0,350.0
1,30,6,731.0,190.0
2,30,6,312.0,240.0
1,29,6,912.0,80.0
2,43,7,152.0,500.0
1,51,7,712.0,440.0
2,49,7,234.0,450.0
1,60,5,913.0,250.0
2,29,7,312.0,460.0
2,27,6,323.0,200.0
1,57,7,292.0,400.0
2,56,6,271.0,230.0
2,48,7,271.0,230.0
2,46,5,315.0,250.0
1,26,6,816.0,445.0
2,65,2,911.0,50.0
1,41,5,825.0,390.0
1,54,7,120.0,500.0
2,52,5,321.0,240.0
1,51,7,314.0,600.0
1,57,5,752.0,280.0
1,40,5,913.0,210.0
1,29,5,156.0,300.0
2,50,7,143.0,185.0
2,20,6,930.0,30.0
1,70,7,733.0,170.0
2,40,7,311.0,800.0
2,41,6,262.0,1000.0
2,31,6,733.0,310.0
1,50,5,132.0,500.0
1,76,5,915.0,80.0
1,67,5,713.0,100.0
2,63,5,411.0,170.0
2,36,7,311.0,100.0
2,59,7,315.0,200.0
1,30,6,262.0,330.0
1,65,7,314.0,400.0
1,64,7,829.0,276.0
2,38,7,912.0,110.0
2,57,4,829.0,200.0
1,49,6,165.0,500.0
2,46,5,323.0,300.0
1,42,5,314.0,300.0
2,61,9,151.0,120.0
1,58,4,733.0,180.0
1,51,4,713.0,180.0
2,26,6,154.0,220.0
1,80,5,912.0,163.0
2,75,3,411.0,150.0
1,61,7,733.0,300.0
2,30,7,311.0,200.0
1,70,3,712.0,150.0
2,40,7,212.0,250.0
2,67,5,915.0,120.0
2,50,7,292.0,200.0
2,40,5,915.0,150.0
1,37,5,323.0,120.0
2,54,7,152.0,500.0
1,47,7,261.0,1500.0
2,45,7,315.0,500.0
1,62,5,912.0,200.0
2,55,9,164.0,500.0
1,66,5,721.0,240.0
1,37,6,721.0,420.0
2,59,5,512.0,320.0
1,28,7,316.0,300.0
2,49,5,512.0,120.0
1,27,6,220.0,200.0
1,54,5,733.0,290.0
2,52,5,941.0,410.0
1,24,6,422.0,380.0
1,64,7,262.0,600.0
1,29,6,314.0,300.0
2,57,5,162.0,350.0
2,29,6,314.0,250.0
1,74,7,912.0,190.0
2,52,6,241.0,220.0
2,68,3,421.0,100.0
1,75,7,912.0,200.0
2,40,7,513.0,198.0
1,51,6,23.0,600.0
1,43,5,751.0,350.0
2,45,5,422.0,150.0
1,23,6,242.0,210.0
1,51,5,911.0,300.0
1,66,5,312.0,300.0
1,40,5,753.0,200.0
1,34,6,132.0,250.0
1,39,5,511.0,200.0
1,43,7,511.0,300.0
1,45,7,842.0,640.0
1,47,7,311.0,350.0
1,73,5,842.0,195.0
2,63,5,911.0,128.0
1,45,6,733.0,680.0
1,42,6,733.0,540.0
2,79,4,251.0,27.0
1,46,6,120.0,250.0
2,54,7,412.0,150.0
1,51,5,262.0,400.0
2,48,5,422.0,136.0
1,62,8,152.0,460.0
1,31,7,120.0,370.0
1,53,5,721.0,200.0
2,52,5,411.0,102.0
2,27,6,512.0,180.0
2,67,3,411.0,65.0
2,41,7,323.0,250.0
1,55,5,712.0,220.0
2,48,7,120.0,340.0
1,51,5,714.0,340.0
1,26,5,911.0,250.0
1,70,8,173.0,100.0
2,66,7,911.0,50.0
2,42,9,151.0,280.0
1,54,5,831.0,400.0
2,23,6,412.0,250.0
2,54,7,271.0,230.0
1,44,7,262.0,480.0
2,43,6,315.0,300.0
2,30,7,183.0,200.0
1,36,7,132.0,250.0
1,32,8,132.0,300.0
2,35,7,314.0,290.0
1,33,7,321.0,150.0
1,55,7,161.0,600.0
1,48,5,941.0,160.0
1,46,5,183.0,250.0
2,51,5,915.0,150.0
2,29,5,512.0,87.0
2,36,8,182.0,250.0
1,58,7,912.0,220.0
2,44,7,252.0,250.0
2,58,7,512.0,100.0
2,53,7,411.0,150.0
1,41,7,733.0,220.0
2,53,7,317.0,300.0
1,64,5,415.0,120.0
2,62,5,321.0,200.0
1,38,8,113.0,360.0
1,36,7,132.0,550.0
1,78,7,912.0,252.0
1,44,7,512.0,300.0
2,65,4,753.0,178.0
1,41,8,120.0,430.0
1,44,6,316.0,200.0
2,42,6,271.0,160.0
2,41,7,323.0,300.0
1,49,5,913.0,250.0
2,70,3,911.0,60.0
2,27,7,120.0,200.0
2,72,3,30.0,300.0
1,50,7,314.0,325.0
1,46,5,731.0,250.0
2,51,8,511.0,500.0
1,52,7,317.0,260.0
2,29,7,314.0,230.0
2,27,7,143.0,350.0
2,70,5,411.0,60.0
1,48,7,733.0,500.0
2,42,5,315.0,200.0
2,27,6,422.0,200.0
1,42,5,832.0,290.0
1,47,7,133.0,540.0
1,24,7,422.0,100.0
2,30,7,143.0,300.0
1,75,5,914.0,27.0
2,54,5,422.0,225.0
2,75,5,914.0,70.0
1,69,6,23.0,200.0
1,42,7,522.0,195.0
2,43,6,311.0,500.0
2,64,7,911.0,130.0
1,37,7,156.0,300.0
1,69,5,237.0,220.0
1,41,8,233.0,500.0
1,53,7,311.0,440.0
1,50,9,132.0,920.0
1,19,5,832.0,370.0
1,81,7,913.0,40.0
2,74,7,915.0,27.0
2,47,6,143.0,245.0
2,67,7,411.0,100.0
2,38,7,292.0,350.0
1,72,7,912.0,187.0
2,65,5,411.0,83.0
2,42,7,741.0,450.0
1,39,8,141.0,1250.0
2,63,4,911.0,100.0
1,74,6,912.0,140.0
1,37,6,512.0,250.0
1,65,5,733.0,280.0
2,65,5,411.0,200.0
2,35,7,182.0,230.0
1,36,7,262.0,300.0
1,33,6,262.0,250.0
1,58,5,712.0,380.0
1,28,7,980.0,265.0
1,79,3,914.0,27.0
2,82,3,914.0,27.0
1,38,6,237.0,350.0
1,58,7,714.0,370.0
2,52,5,930.0,255.0
2,27,6,311.0,310.0
1,67,4,912.0,200.0
2,73,3,411.0,45.0
1,46,5,512.0,230.0
2,73,7,912.0,300.0
2,69,5,942.0,52.0
2,58,7,172.0,240.0
2,27,7,316.0,190.0
1,37,6,422.0,200.0
1,36,7,313.0,350.0
1,41,7,262.0,340.0
1,63,5,912.0,230.0
2,60,5,751.0,225.0
1,35,6,120.0,280.0
1,55,7,842.0,300.0
1,66,5,712.0,300.0
2,37,6,512.0,200.0
2,33,6,915.0,250.0
2,77,5,411.0,70.0
1,73,4,311.0,200.0
2,56,5,421.0,84.0
1,41,7,816.0,300.0
2,62,8,153.0,750.0
2,46,6,143.0,400.0
1,51,6,913.0,200.0
2,48,7,521.0,240.0
1,62,7,151.0,900.0
2,62,6,411.0,95.0
1,55,5,712.0,390.0
2,54,5,321.0,200.0
1,65,7,912.0,180.0
2,76,5,911.0,170.0
1,52,6,262.0,400.0
1,73,7,132.0,400.0
1,41,7,316.0,388.0
1,48,7,120.0,600.0
2,47,7,152.0,330.0
2,61,4,911.0,115.0
1,29,7,422.0,190.0
1,64,7,912.0,210.0
2,61,5,512.0,80.0
1,41,7,313.0,318.0
2,38,7,314.0,300.0
2,44,8,315.0,400.0
1,68,8,173.0,90.0
1,39,8,30.0,500.0
1,61,7,411.0,130.0
2,29,7,512.0,150.0
1,61,7,821.0,500.0
2,63,6,832.0,250.0
1,33,7,311.0,237.0
2,31,6,421.0,250.0
1,62,6,912.0,200.0
1,40,6,825.0,500.0
2,38,5,412.0,320.0
1,57,7,131.0,440.0
2,52,5,421.0,220.0
2,27,6,271.0,220.0
2,27,7,143.0,245.0
2,23,6,183.0,210.0
2,83,4,914.0,27.0
1,20,5,444.0,200.0
1,20,5,311.0,200.0
2,65,4,421.0,97.0
2,54,5,172.0,270.0
1,51,7,172.0,195.0
2,49,5,512.0,60.0
1,50,6,831.0,650.0
1,48,7,713.0,400.0
1,44,5,742.0,300.0
1,32,7,262.0,285.0
2,65,3,411.0,40.0
2,42,5,911.0,60.0
1,52,9,151.0,640.0
2,51,7,242.0,320.0
1,49,7,131.0,670.0
1,54,6,941.0,200.0
2,71,5,411.0,170.0
2,73,4,711.0,100.0
2,50,7,315.0,300.0
1,60,7,23.0,440.0
2,58,6,271.0,250.0
