p100101,p100107,p100110,p100350,p101642
1,38,7,131.0,280.0
1,56,5,262.0,325.0
2,52,5,911.0,90.0
2,28,7,315.0,200.0
1,27,6,825.0,170.0
2,71,2,911.0,30.0
1,56,5,721.0,300.0
1,26,7,316.0,130.0
1,35,8,312.0,270.0
2,30,7,143.0,200.0
1,68,5,912.0,90.0
2,39,7,313.0,190.0
1,37,7,234.0,270.0
1,44,5,942.0,56.0
1,44,5,262.0,-1.0
2,41,5,421.0,100.0
1,31,5,311.0,160.0
1,44,5,721.0,300.0
2,43,5,842.0,150.0
2,29,6,315.0,130.0
1,22,6,234.0,90.0
2,45,5,512.0,130.0
1,57,7,316.0,257.0
2,56,5,321.0,150.0
1,31,7,262.0,220.0
1,74,3,713.0,56.0
1,57,3,941.0,40.0
1,53,3,630.0,150.0
1,37,5,821.0,180.0
2,30,5,511.0,135.0
2,28,6,521.0,100.0
1,59,5,831.0,150.0
2,31,7,311.0,170.0
1,29,7,826.0,190.0
2,64,3,411.0,20.0
2,59,3,920.0,48.0
2,54,5,915.0,20.0
2,28,7,182.0,150.0
2,27,7,132.0,150.0
1,24,7,415.0,64.0
1,52,4,733.0,192.0
2,27,7,322.0,150.0
1,25,7,132.0,260.0
1,56,5,23.0,500.0
2,57,3,930.0,50.0
1,35,5,842.0,160.0
1,34,5,842.0,130.0
2,30,5,281.0,80.0
1,47,5,941.0,75.0
1,39,5,511.0,150.0
1,48,4,821.0,70.0
2,47,5,913.0,70.0
1,39,5,733.0,222.0
1,33,5,731.0,120.0
1,52,5,731.0,290.0
2,50,4,822.0,70.0
2,23,7,251.0,80.0
1,41,7,313.0,220.0
1,35,7,441.0,250.0
1,26,4,831.0,90.0
2,46,4,753.0,80.0
2,26,7,314.0,120.0
1,23,5,713.0,180.0
1,26,5,317.0,100.0
2,69,3,941.0,50.0
2,23,5,412.0,80.0
2,48,4,422.0,140.0
1,36,7,316.0,190.0
1,36,7,315.0,310.0
2,73,2,915.0,60.0
1,65,3,712.0,150.0
1,36,5,444.0,140.0
2,22,6,512.0,90.0
1,38,5,415.0,162.0
1,51,4,713.0,120.0
2,50,4,826.0,120.0
1,24,7,315.0,100.0
1,38,5,731.0,150.0
1,35,5,731.0,200.0
1,50,4,911.0,85.0
2,47,3,422.0,60.0
1,47,4,754.0,60.0
2,47,3,422.0,90.0
1,51,4,942.0,150.0
1,36,6,234.0,190.0
2,35,6,271.0,95.0
2,35,5,831.0,115.0
1,48,5,753.0,260.0
2,42,5,422.0,94.0
1,58,4,721.0,150.0
2,52,4,753.0,55.0
1,28,7,183.0,150.0
1,53,4,712.0,50.0
2,50,4,753.0,56.0
1,27,6,713.0,140.0
2,34,5,315.0,100.0
2,28,7,132.0,150.0
1,26,7,522.0,100.0
2,28,6,322.0,130.0
1,39,5,316.0,190.0
1,46,5,262.0,182.0
2,38,5,315.0,96.0
2,50,4,911.0,162.0
1,28,5,316.0,165.0
1,57,5,316.0,320.0
2,25,7,156.0,150.0
1,55,4,722.0,250.0
1,48,5,821.0,150.0
1,35,4,941.0,150.0
1,50,4,721.0,240.0
1,49,4,753.0,70.0
1,56,4,941.0,150.0
2,25,7,312.0,100.0
1,25,5,731.0,120.0
1,31,7,311.0,200.0
2,30,8,153.0,230.0
1,32,7,120.0,240.0
2,27,7,153.0,230.0
1,41,7,421.0,130.0
1,33,6,311.0,200.0
2,39,5,315.0,100.0
1,24,7,530.0,36.0
2,40,5,415.0,90.0
1,52,3,712.0,128.0
1,29,5,713.0,150.0
1,28,7,311.0,330.0
1,35,7,311.0,200.0
1,33,7,312.0,200.0
1,34,7,311.0,350.0
1,57,8,152.0,445.0
1,30,7,237.0,225.0
1,27,6,165.0,160.0
2,28,7,315.0,300.0
1,27,6,915.0,160.0
2,23,7,252.0,105.0
1,31,7,316.0,150.0
1,29,7,315.0,300.0
1,32,7,512.0,200.0
1,35,7,316.0,222.0
1,53,5,316.0,300.0
2,25,7,323.0,120.0
2,27,7,120.0,120.0
1,36,5,829.0,123.0
1,34,6,831.0,210.0
1,53,4,842.0,200.0
1,47,6,316.0,355.0
1,51,7,314.0,200.0
1,52,5,712.0,50.0
1,24,6,415.0,45.0
1,22,7,321.0,70.0
1,30,7,512.0,200.0
1,68,5,316.0,150.0
2,32,5,315.0,270.0
1,30,7,311.0,180.0
1,28,6,713.0,100.0
1,46,4,842.0,200.0
1,39,5,842.0,200.0
2,33,7,744.0,300.0
1,36,7,441.0,290.0
1,46,3,812.0,200.0
1,23,5,823.0,80.0
2,21,5,422.0,150.0
1,19,7,913.0,45.0
2,26,5,315.0,100.0
1,47,3,821.0,20.0
2,52,3,914.0,35.0
1,24,5,911.0,80.0
1,55,3,713.0,50.0
2,50,3,941.0,30.0
1,24,5,930.0,150.0
1,45,5,843.0,260.0
2,34,5,511.0,80.0
2,53,3,930.0,65.0
1,26,5,829.0,220.0
1,68,4,912.0,60.0
1,37,6,832.0,200.0
2,37,4,826.0,120.0
1,39,5,842.0,180.0
1,49,5,823.0,330.0
2,43,4,753.0,90.0
2,20,7,512.0,22.0
1,48,3,713.0,180.0
2,43,3,713.0,96.0
2,23,6,241.0,130.0
2,27,7,262.0,90.0
1,42,5,731.0,250.0
1,47,7,313.0,180.0
2,43,6,421.0,70.0
1,43,5,713.0,470.0
2,38,5,422.0,80.0
1,38,7,322.0,331.0
1,62,5,713.0,192.0
2,52,3,911.0,143.0
1,25,6,913.0,133.0
1,55,5,822.0,180.0
1,27,7,132.0,360.0
2,22,6,292.0,100.0
2,45,4,512.0,65.0
1,50,6,262.0,250.0
1,33,8,132.0,270.0
1,29,7,156.0,300.0
1,57,4,920.0,20.0
1,59,4,311.0,150.0
2,53,3,826.0,60.0
2,27,5,412.0,200.0
2,22,7,156.0,90.0
1,54,5,316.0,84.0
1,52,5,713.0,300.0
2,20,5,412.0,80.0
1,33,6,821.0,239.0
1,49,5,311.0,200.0
1,62,4,912.0,78.0
1,37,5,262.0,400.0
1,35,4,842.0,120.0
1,46,9,311.0,420.0
2,40,7,312.0,290.0
2,45,5,512.0,100.0
2,34,7,322.0,400.0
1,48,3,733.0,250.0
2,44,4,422.0,100.0
2,47,4,930.0,100.0
1,35,6,262.0,100.0
1,33,6,262.0,100.0
2,52,4,911.0,70.0
2,24,7,251.0,90.0
2,52,3,930.0,130.0
2,31,6,252.0,40.0
1,28,6,911.0,100.0
1,26,6,721.0,156.0
1,37,5,829.0,250.0
2,40,5,512.0,90.0
1,38,5,713.0,200.0
1,25,6,842.0,98.0
1,59,4,713.0,150.0
1,30,6,713.0,128.0
1,59,3,941.0,72.0
1,46,4,842.0,73.0
1,63,4,731.0,127.0
1,31,6,821.0,110.0
2,59,4,421.0,50.0
1,30,6,941.0,100.0
2,28,7,422.0,36.0
2,26,7,311.0,120.0
1,27,7,165.0,250.0
2,60,5,262.0,500.0
1,66,7,912.0,80.0
1,40,5,751.0,200.0
2,29,7,316.0,130.0
2,28,7,312.0,94.0
1,56,7,157.0,420.0
2,48,8,153.0,350.0
2,31,7,262.0,310.0
2,28,7,313.0,160.0
1,52,8,816.0,500.0
1,55,5,161.0,370.0
1,27,6,314.0,130.0
2,24,7,315.0,230.0
1,49,4,721.0,150.0
2,23,7,233.0,90.0
1,51,4,821.0,150.0
2,19,5,415.0,57.0
1,64,4,912.0,65.0
1,31,7,23.0,280.0
1,53,4,821.0,200.0
2,24,7,317.0,90.0
2,64,3,911.0,60.0
1,33,8,272.0,130.0
1,45,5,721.0,350.0
1,33,4,721.0,130.0
1,51,3,731.0,230.0
1,43,7,941.0,200.0
1,43,4,714.0,224.0
2,47,4,421.0,100.0
1,47,5,914.0,350.0
1,35,6,842.0,60.0
2,33,6,271.0,80.0
1,48,5,842.0,180.0
2,48,4,751.0,75.0
1,43,5,942.0,150.0
1,52,4,941.0,150.0
2,51,3,421.0,80.0
2,26,7,145.0,100.0
1,24,5,721.0,150.0
1,36,4,751.0,180.0
2,35,4,422.0,62.0
1,45,4,713.0,180.0
2,43,5,512.0,100.0
1,53,4,842.0,250.0
1,26,7,831.0,300.0
1,52,4,712.0,40.0
2,45,4,914.0,100.0
2,22,6,412.0,75.0
2,56,3,930.0,35.0
2,52,4,911.0,50.0
1,29,7,156.0,150.0
1,35,6,132.0,375.0
1,57,5,712.0,160.0
1,68,7,912.0,70.0
2,29,6,412.0,100.0
2,26,6,145.0,100.0
1,26,6,842.0,120.0
2,36,7,154.0,200.0
2,29,7,317.0,120.0
1,44,5,842.0,220.0
1,81,2,914.0,18.0
1,47,3,842.0,180.0
1,35,5,721.0,150.0
2,47,7,826.0,80.0
1,24,5,712.0,80.0
1,22,5,415.0,80.0
2,48,3,821.0,110.0
2,25,7,431.0,180.0
1,53,5,712.0,200.0
2,51,5,911.0,50.0
1,31,8,315.0,350.0
1,29,6,713.0,200.0
1,49,5,812.0,220.0
2,42,5,422.0,100.0
2,55,5,313.0,326.0
1,30,8,132.0,260.0
2,27,7,315.0,115.0
2,41,5,930.0,54.0
1,38,6,713.0,140.0
1,38,5,821.0,193.0
2,22,7,911.0,30.0
2,18,5,829.0,87.0
2,28,6,321.0,160.0
2,26,6,315.0,147.0
2,62,3,832.0,88.0
1,54,4,832.0,200.0
2,45,4,832.0,90.0
1,59,4,812.0,250.0
1,29,6,311.0,246.0
2,26,7,154.0,130.0
2,48,4,422.0,80.0
1,23,7,132.0,100.0
1,45,5,712.0,166.0
2,41,4,512.0,110.0
1,45,5,712.0,200.0
2,45,5,753.0,70.0
1,47,3,843.0,180.0
2,42,3,911.0,80.0
1,23,6,911.0,150.0
2,22,5,220.0,163.0
1,31,7,262.0,230.0
2,28,6,512.0,130.0
1,34,7,293.0,198.0
1,45,8,23.0,635.0
2,41,7,313.0,291.0
1,38,6,941.0,150.0
1,43,7,132.0,200.0
2,39,6,143.0,390.0
1,49,7,733.0,250.0
1,50,7,733.0,460.0
1,27,7,262.0,250.0
2,25,8,182.0,100.0
1,43,7,262.0,438.0
1,50,8,156.0,506.0
1,37,8,131.0,350.0
2,21,7,422.0,22.0
2,75,3,930.0,60.0
1,51,5,842.0,200.0
2,48,4,323.0,100.0
1,23,6,980.0,110.0
2,26,5,829.0,150.0
2,50,7,152.0,430.0
2,25,7,317.0,96.0
2,20,7,422.0,60.0
1,70,8,151.0,384.0
1,36,7,131.0,200.0
1,46,8,315.0,315.0
1,44,8,156.0,287.0
1,57,4,842.0,156.0
2,51,4,911.0,330.0
1,27,7,315.0,286.0
2,28,8,251.0,100.0
2,47,4,911.0,40.0
1,20,7,522.0,80.0
2,54,5,911.0,78.0
1,30,7,311.0,155.0
1,28,7,120.0,158.0
1,44,4,913.0,130.0
1,26,6,237.0,143.0
1,25,6,733.0,117.0
2,28,7,313.0,180.0
1,43,5,941.0,240.0
2,41,4,421.0,36.0
1,40,5,823.0,105.0
2,41,4,422.0,25.0
1,51,5,721.0,96.0
2,48,5,826.0,148.0
1,59,4,713.0,143.0
2,53,3,754.0,81.0
1,52,4,316.0,250.0
2,24,6,234.0,150.0
2,28,5,241.0,96.0
1,25,5,714.0,124.0
1,35,4,930.0,90.0
2,35,3,411.0,70.0
1,42,5,721.0,100.0
2,41,5,753.0,40.0
1,49,4,941.0,100.0
2,46,4,911.0,105.0
1,43,8,152.0,320.0
1,54,5,842.0,200.0
2,46,5,143.0,130.0
1,53,5,316.0,225.0
2,24,6,315.0,85.0
1,35,5,826.0,119.0
1,38,5,721.0,160.0
1,35,5,713.0,230.0
1,35,7,313.0,180.0
1,61,7,912.0,70.0
2,42,5,313.0,290.0
1,43,7,443.0,230.0
2,39,5,318.0,80.0
1,42,7,313.0,230.0
1,44,7,111.0,415.0
1,42,7,313.0,460.0
2,42,6,143.0,130.0
2,44,5,321.0,195.0
1,55,3,712.0,100.0
1,53,4,941.0,80.0
1,27,5,237.0,130.0
1,34,6,133.0,180.0
2,35,8,144.0,220.0
1,31,6,731.0,160.0
1,36,5,262.0,160.0
2,57,3,826.0,120.0
1,30,7,313.0,150.0
1,27,7,231.0,130.0
2,56,4,911.0,60.0
1,32,7,120.0,290.0
1,29,7,132.0,210.0
2,63,3,421.0,80.0
1,37,5,731.0,120.0
1,60,3,912.0,81.0
1,30,5,733.0,150.0
1,40,7,131.0,260.0
2,37,5,411.0,60.0
2,33,6,241.0,155.0
1,28,7,220.0,220.0
2,25,6,315.0,100.0
1,31,7,829.0,250.0
2,31,7,172.0,190.0
1,29,7,315.0,400.0
1,51,5,821.0,210.0
2,49,4,753.0,90.0
2,23,7,152.0,175.0
1,50,5,842.0,100.0
2,59,4,911.0,72.0
1,28,6,132.0,200.0
2,40,7,152.0,396.0
1,63,4,912.0,77.0
1,35,7,316.0,290.0
1,58,5,912.0,77.0
1,60,7,311.0,80.0
1,28,7,826.0,250.0
2,31,7,252.0,297.0
1,30,7,323.0,146.0
1,59,3,713.0,150.0
2,30,6,271.0,90.0
2,31,5,826.0,116.0
1,25,5,713.0,140.0
2,32,7,316.0,125.0
1,39,5,942.0,140.0
2,37,5,821.0,110.0
1,60,4,712.0,200.0
1,34,6,441.0,230.0
1,29,6,821.0,100.0
2,48,4,826.0,150.0
1,28,6,311.0,180.0
2,27,6,826.0,150.0
1,55,5,731.0,250.0
2,33,5,512.0,270.0
1,39,7,314.0,435.0
1,53,4,831.0,120.0
2,51,3,751.0,50.0
1,31,7,131.0,200.0
1,19,5,823.0,110.0
2,44,6,412.0,150.0
2,35,6,315.0,150.0
1,59,4,914.0,180.0
2,57,3,411.0,85.0
2,29,5,220.0,120.0
1,31,8,173.0,120.0
1,27,6,913.0,100.0
1,54,5,733.0,200.0
1,45,5,941.0,58.0
2,44,4,512.0,60.0
2,35,7,314.0,150.0
1,56,7,237.0,198.0
2,53,6,153.0,297.0
1,28,7,152.0,198.0
1,38,7,733.0,149.0
2,38,5,23.0,149.0
1,48,5,941.0,137.0
1,23,7,422.0,80.0
1,31,5,713.0,100.0
2,30,5,315.0,145.0
2,29,5,412.0,150.0
2,27,6,311.0,150.0
2,57,3,721.0,89.0
1,32,7,131.0,227.0
1,59,3,930.0,120.0
1,29,6,232.0,167.0
1,27,6,821.0,150.0
1,47,4,941.0,100.0
2,42,5,915.0,100.0
1,33,6,831.0,193.0
2,35,5,411.0,50.0
1,46,7,132.0,174.0
1,36,7,321.0,299.0
1,48,3,941.0,180.0
2,48,4,829.0,150.0
2,25,7,315.0,90.0
2,23,6,242.0,150.0
1,32,6,321.0,250.0
1,43,5,721.0,150.0
1,45,5,826.0,150.0
2,52,3,421.0,120.0
2,27,6,241.0,70.0
1,56,5,843.0,120.0
2,29,7,182.0,180.0
1,37,8,272.0,55.0
1,54,4,732.0,110.0
1,40,4,812.0,220.0
1,45,5,291.0,200.0
1,48,3,941.0,84.0
2,42,4,826.0,80.0
1,52,5,236.0,260.0
1,52,7,712.0,80.0
2,48,5,911.0,72.0
2,28,6,315.0,160.0
1,39,4,312.0,130.0
2,40,5,930.0,70.0
1,27,6,522.0,100.0
1,36,6,231.0,250.0
1,33,6,315.0,200.0
2,44,5,315.0,100.0
2,36,7,152.0,190.0
1,48,6,511.0,250.0
2,19,6,422.0,51.0
2,56,5,262.0,80.0
2,47,4,911.0,120.0
1,66,3,829.0,100.0
1,37,5,821.0,160.0
1,42,7,271.0,180.0
1,51,5,842.0,75.0
1,37,6,314.0,330.0
1,33,6,421.0,180.0
1,34,6,316.0,200.0
1,31,6,511.0,161.0
2,34,7,252.0,150.0
1,27,6,721.0,100.0
1,32,5,913.0,120.0
1,46,4,721.0,170.0
2,46,4,915.0,40.0
1,37,7,312.0,800.0
2,25,7,512.0,120.0
1,42,5,744.0,150.0
1,27,5,913.0,120.0
1,37,6,311.0,250.0
2,37,7,143.0,220.0
1,27,7,316.0,150.0
2,48,5,322.0,130.0
2,50,3,421.0,100.0
1,27,7,120.0,120.0
1,48,4,842.0,174.0
2,45,4,751.0,30.0
2,50,3,911.0,75.0
1,52,4,941.0,96.0
2,22,6,241.0,100.0
1,34,6,235.0,200.0
2,36,5,315.0,380.0
1,32,5,842.0,60.0
1,30,6,314.0,148.0
1,44,7,231.0,180.0
1,70,4,912.0,81.0
2,33,5,826.0,150.0
1,56,4,712.0,150.0
2,26,7,152.0,200.0
1,38,5,941.0,140.0
2,49,3,914.0,70.0
1,25,6,316.0,115.0
1,37,7,733.0,200.0
1,44,5,316.0,198.0
1,33,8,131.0,270.0
1,52,4,733.0,200.0
2,23,6,154.0,100.0
2,45,5,422.0,150.0
1,49,4,842.0,200.0
2,47,4,753.0,150.0
2,24,6,235.0,105.0
2,47,6,311.0,70.0
1,45,5,721.0,120.0
1,50,7,23.0,250.0
1,46,8,311.0,230.0
2,41,7,154.0,300.0
1,45,4,511.0,180.0
2,31,5,521.0,120.0
1,30,7,732.0,250.0
1,68,4,816.0,90.0
1,46,5,23.0,200.0
1,66,7,315.0,117.0
1,30,7,120.0,180.0
1,42,5,712.0,160.0
1,68,4,912.0,64.0
1,29,5,812.0,100.0
1,42,7,941.0,150.0
1,36,5,811.0,220.0
1,35,6,316.0,190.0
2,65,2,914.0,33.0
1,35,4,713.0,120.0
2,33,5,252.0,30.0
1,34,7,262.0,347.0
1,44,8,23.0,680.0
2,41,8,143.0,200.0
1,35,5,731.0,140.0
2,26,6,317.0,100.0
2,28,6,311.0,70.0
2,26,8,155.0,180.0
1,33,5,731.0,220.0
2,58,3,911.0,51.0
1,35,6,262.0,150.0
1,48,7,712.0,200.0
1,20,5,512.0,90.0
1,82,3,920.0,28.0
2,60,3,753.0,60.0
1,36,7,721.0,180.0
1,40,5,732.0,174.0
1,52,6,23.0,250.0
2,34,7,322.0,180.0
2,24,5,143.0,75.0
1,49,4,733.0,260.0
2,45,3,930.0,70.0
1,30,7,262.0,110.0
1,49,6,314.0,530.0
1,48,6,315.0,496.0
1,55,7,152.0,550.0
2,60,3,911.0,40.0
2,56,5,422.0,250.0
2,34,6,832.0,65.0
1,38,6,712.0,100.0
1,49,5,742.0,150.0
2,44,4,930.0,90.0
2,51,3,911.0,100.0
1,27,6,832.0,150.0
2,25,5,412.0,80.0
2,51,3,753.0,130.0
2,28,6,242.0,153.0
1,50,4,821.0,150.0
2,38,5,733.0,68.0
1,51,6,831.0,150.0
1,54,5,131.0,175.0
2,53,5,421.0,70.0
1,31,7,315.0,200.0
1,47,7,164.0,450.0
1,41,4,821.0,183.0
1,50,5,731.0,275.0
1,22,7,512.0,70.0
1,24,6,713.0,115.0
1,39,5,713.0,292.0
1,49,3,914.0,70.0
2,44,3,911.0,75.0
1,53,5,713.0,250.0
1,25,6,826.0,180.0
1,36,7,311.0,150.0
2,52,3,911.0,70.0
1,28,6,812.0,170.0
1,41,4,941.0,80.0
1,55,4,721.0,200.0
2,47,3,411.0,75.0
1,27,5,751.0,235.0
1,39,5,732.0,198.0
2,34,5,832.0,70.0
1,35,5,843.0,130.0
1,34,5,831.0,120.0
1,24,6,132.0,147.0
1,29,5,913.0,160.0
2,33,5,421.0,60.0
1,35,7,312.0,450.0
1,35,8,120.0,170.0
1,32,7,183.0,250.0
1,51,4,829.0,300.0
1,41,5,843.0,120.0
2,39,4,751.0,40.0
1,33,6,311.0,245.0
2,39,5,271.0,100.0
1,34,5,311.0,190.0
1,50,5,293.0,230.0
2,48,5,832.0,80.0
1,50,5,713.0,60.0
2,60,3,421.0,50.0
2,35,5,512.0,120.0
1,33,5,823.0,100.0
2,31,5,530.0,100.0
1,52,5,712.0,150.0
2,33,7,154.0,225.0
1,44,7,733.0,160.0
2,38,7,714.0,100.0
2,48,5,511.0,200.0
1,64,5,913.0,100.0
1,41,6,832.0,90.0
2,41,5,421.0,70.0
2,39,7,153.0,250.0
1,38,8,313.0,350.0
2,36,7,313.0,350.0
2,32,6,311.0,197.0
1,57,7,732.0,400.0
2,51,5,311.0,200.0
1,49,4,941.0,200.0
2,47,3,831.0,90.0
2,34,7,152.0,250.0
2,33,9,151.0,100.0
1,56,5,912.0,140.0
2,54,4,421.0,72.0
1,32,6,312.0,230.0
1,45,4,831.0,160.0
2,38,5,832.0,80.0
1,53,4,316.0,300.0
2,24,5,241.0,100.0
1,46,5,941.0,250.0
2,69,3,263.0,70.0
2,55,4,512.0,100.0
1,58,5,842.0,100.0
1,32,7,262.0,150.0
1,30,7,235.0,110.0
1,54,6,842.0,100.0
2,27,5,832.0,160.0
2,25,5,315.0,139.0
2,41,5,315.0,160.0
2,26,5,315.0,110.0
1,41,6,843.0,200.0
2,19,6,422.0,30.0
2,44,6,512.0,180.0
1,38,7,262.0,163.0
2,36,5,321.0,55.0
1,22,6,317.0,30.0
1,58,5,712.0,100.0
2,31,6,311.0,115.0
1,30,7,313.0,180.0
2,56,5,241.0,220.0
1,36,4,411.0,100.0
1,34,5,511.0,220.0
1,51,6,131.0,400.0
2,24,7,321.0,300.0
1,37,5,316.0,200.0
1,60,5,912.0,90.0
1,39,6,132.0,350.0
1,56,4,236.0,170.0
1,31,6,444.0,160.0
1,28,7,312.0,170.0
1,33,7,184.0,187.0
1,49,7,132.0,220.0
1,30,6,712.0,200.0
2,39,5,421.0,120.0
1,45,7,842.0,170.0
1,37,5,314.0,350.0
1,36,5,829.0,200.0
1,52,6,941.0,200.0
2,47,4,823.0,130.0
2,62,3,911.0,50.0
1,37,7,842.0,50.0
2,33,5,311.0,120.0
1,40,5,262.0,200.0
2,39,6,411.0,40.0
1,32,5,843.0,140.0
1,31,7,311.0,198.0
1,30,6,323.0,198.0
2,46,5,292.0,190.0
1,45,7,152.0,400.0
1,45,7,411.0,180.0
2,41,7,271.0,160.0
2,32,5,742.0,120.0
1,52,4,842.0,150.0
2,24,5,242.0,160.0
1,35,6,832.0,240.0
2,28,5,315.0,68.0
1,39,5,913.0,200.0
1,42,4,512.0,170.0
1,33,5,512.0,100.0
2,35,5,292.0,185.0
1,54,3,912.0,75.0
2,47,3,753.0,100.0
2,29,7,293.0,155.0
1,30,7,156.0,200.0
2,43,5,832.0,100.0
1,52,5,712.0,200.0
2,48,5,422.0,60.0
1,23,5,318.0,80.0
2,27,5,411.0,135.0
1,30,6,733.0,110.0
1,28,6,511.0,190.0
1,56,4,911.0,85.0
1,48,3,742.0,130.0
2,45,4,411.0,40.0
2,23,5,412.0,130.0
1,55,4,912.0,120.0
2,55,4,513.0,150.0
1,27,7,733.0,200.0
1,43,4,721.0,200.0
1,30,5,829.0,150.0
1,27,6,829.0,120.0
1,42,6,721.0,150.0
2,36,5,831.0,160.0
1,39,5,842.0,100.0
2,36,5,832.0,90.0
1,45,5,712.0,75.0
1,49,4,912.0,100.0
2,49,4,930.0,60.0
1,27,6,733.0,160.0
2,25,6,143.0,150.0
1,46,7,316.0,200.0
1,37,6,731.0,130.0
2,40,5,930.0,85.0
1,40,5,842.0,220.0
2,37,4,833.0,100.0
2,55,5,831.0,90.0
2,26,5,317.0,70.0
1,24,6,415.0,90.0
1,79,3,912.0,78.0
1,57,4,941.0,140.0
1,29,7,141.0,90.0
2,23,7,511.0,120.0
1,33,6,829.0,230.0
1,31,7,315.0,150.0
1,44,5,942.0,150.0
2,40,5,911.0,85.0
1,68,5,912.0,95.0
2,54,5,913.0,100.0
1,33,7,262.0,260.0
1,54,5,713.0,200.0
1,30,5,316.0,180.0
2,29,7,156.0,200.0
1,46,5,262.0,300.0
2,44,5,321.0,54.0
2,45,6,915.0,70.0
1,32,7,312.0,300.0
2,29,7,316.0,170.0
2,26,6,143.0,120.0
2,37,5,315.0,140.0
1,36,5,812.0,214.0
1,47,5,842.0,250.0
1,51,3,741.0,220.0
1,56,7,316.0,220.0
2,55,7,832.0,80.0
1,51,3,941.0,150.0
2,21,6,422.0,150.0
1,20,6,282.0,50.0
2,62,3,714.0,140.0
1,29,6,713.0,210.0
1,32,7,237.0,280.0
1,37,6,323.0,280.0
2,31,7,251.0,238.0
1,33,7,316.0,230.0
1,48,5,712.0,216.0
2,49,5,911.0,75.0
2,46,4,422.0,200.0
2,40,4,832.0,60.0
1,56,5,441.0,300.0
2,29,7,441.0,150.0
2,27,6,314.0,150.0
1,27,7,262.0,150.0
1,58,5,131.0,300.0
1,32,5,183.0,250.0
2,25,6,271.0,90.0
2,24,6,312.0,170.0
2,22,6,316.0,130.0
2,56,4,833.0,80.0
1,32,5,732.0,150.0
1,41,5,415.0,250.0
1,37,5,843.0,192.0
1,30,5,832.0,170.0
1,27,6,980.0,230.0
1,32,7,315.0,242.0
1,29,5,312.0,100.0
1,66,5,912.0,85.0
1,35,5,825.0,120.0
2,35,5,251.0,59.0
1,44,5,831.0,430.0
2,30,5,311.0,208.0
1,44,5,842.0,100.0
1,51,5,831.0,300.0
1,25,6,829.0,130.0
2,24,6,132.0,230.0
1,37,5,731.0,197.0
2,25,6,422.0,30.0
1,23,6,132.0,100.0
1,51,7,132.0,350.0
2,52,4,713.0,100.0
1,25,7,237.0,131.0
1,39,5,511.0,170.0
2,36,5,832.0,25.0
1,54,7,315.0,420.0
2,54,4,421.0,150.0
2,29,6,314.0,120.0
2,26,5,318.0,120.0
1,46,4,829.0,180.0
2,43,4,911.0,100.0
1,24,5,512.0,110.0
2,50,5,823.0,140.0
1,24,6,132.0,145.0
1,37,9,314.0,320.0
2,32,6,315.0,144.0
1,27,7,842.0,100.0
1,49,6,161.0,288.0
1,50,5,23.0,170.0
1,38,5,941.0,80.0
1,33,8,120.0,250.0
1,47,5,262.0,240.0
2,45,5,237.0,100.0
2,22,6,242.0,130.0
1,28,6,262.0,200.0
2,54,3,911.0,80.0
2,26,5,431.0,100.0
1,57,5,316.0,280.0
1,52,3,843.0,260.0
2,49,5,753.0,80.0
1,26,7,315.0,107.0
1,48,6,313.0,350.0
2,42,5,313.0,235.0
1,47,5,312.0,200.0
1,36,5,812.0,164.0
1,41,5,829.0,149.0
2,23,5,271.0,70.0
1,37,5,733.0,130.0
1,56,5,135.0,200.0
2,23,6,143.0,180.0
1,52,5,842.0,160.0
2,48,4,832.0,100.0
1,23,7,282.0,100.0
1,28,5,512.0,110.0
1,53,3,712.0,150.0
1,26,5,731.0,80.0
2,57,5,421.0,60.0
1,31,7,262.0,250.0
2,52,4,751.0,95.0
1,21,5,812.0,115.0
2,51,3,911.0,68.0
2,42,3,827.0,70.0
2,22,6,316.0,92.0
1,37,5,831.0,380.0
2,30,7,252.0,180.0
2,39,9,141.0,250.0
2,46,9,151.0,77.0
1,51,5,441.0,395.0
1,23,7,317.0,40.0
1,58,3,941.0,140.0
2,54,3,911.0,80.0
2,58,3,911.0,60.0
2,24,7,271.0,60.0
1,34,8,155.0,294.0
1,58,6,153.0,430.0
2,59,6,153.0,300.0
2,29,7,142.0,250.0
1,61,4,912.0,91.0
2,56,3,911.0,70.0
2,41,7,512.0,44.0
1,35,7,311.0,294.0
1,42,5,753.0,170.0
2,41,5,421.0,130.0
1,35,6,314.0,250.0
2,25,5,263.0,140.0
1,41,5,913.0,180.0
2,36,5,422.0,50.0
1,51,3,941.0,36.0
2,44,3,421.0,100.0
2,24,6,422.0,130.0
1,35,5,712.0,150.0
1,25,6,316.0,132.0
1,27,6,733.0,150.0
2,61,3,915.0,70.0
1,35,5,821.0,100.0
1,38,5,913.0,300.0
1,37,5,421.0,180.0
1,58,5,441.0,500.0
2,54,5,911.0,80.0
1,28,6,831.0,333.0
1,27,5,831.0,230.0
2,40,5,156.0,200.0
1,45,8,220.0,391.0
2,44,6,271.0,80.0
1,42,5,832.0,350.0
1,67,7,912.0,70.0
1,42,7,321.0,450.0
2,42,7,241.0,367.0
2,43,5,316.0,130.0
2,42,7,314.0,310.0
1,42,7,733.0,325.0
1,31,7,237.0,180.0
1,33,7,316.0,280.0
2,32,6,315.0,124.0
2,29,6,930.0,82.0
2,65,2,920.0,100.0
1,33,6,829.0,175.0
2,51,5,512.0,100.0
1,25,6,712.0,110.0
